"state","year","ac_no","ac_name","ac_type","cand1","party1","votes1","position","vote_percent"
"Uttarakhand",2002,5,"TEHRI","GEN","RAGUNATH SINGH RANA","CPI",1129,7,3.03
"Uttarakhand",2002,5,"TEHRI","GEN","DR. PRAMOD KUMAR UNIYAL","BSP",850,8,2.28
"Uttarakhand",2002,5,"TEHRI","GEN","BHAGWATI PRASAD","SP",572,9,1.53
"Uttarakhand",2002,6,"GHANSALI","GEN","BALVIR SINGH NEGI","NCP",11072,1,25.92
"Uttarakhand",2002,6,"GHANSALI","GEN","VINAY LAXMI","IND",778,10,1.82
"Uttarakhand",2002,6,"GHANSALI","GEN","PREM RAM","IND",730,11,1.71
"Uttarakhand",2002,6,"GHANSALI","GEN","GOBIND PRASAD","IND",565,12,1.32
"Uttarakhand",2002,6,"GHANSALI","GEN","ABLOO","IND",539,13,1.26
"Uttarakhand",2002,6,"GHANSALI","GEN","DEEP CHAND TAMTA","BSP",535,14,1.25
"Uttarakhand",2002,6,"GHANSALI","GEN","ABBAL SINGH BIST","INC",7340,2,17.18
"Uttarakhand",2002,6,"GHANSALI","GEN","UTTAM SINGH KATHAITH","BJP",5776,3,13.52
"Uttarakhand",2002,6,"GHANSALI","GEN","SHRI RAM","IND",3887,4,9.1
"Uttarakhand",2002,6,"GHANSALI","GEN","LAXMAN SINGH RANA","UKKD",3289,5,7.7
"Uttarakhand",2002,6,"GHANSALI","GEN","RAMANAND JOSHI","UJP",3005,6,7.03
"Uttarakhand",2002,6,"GHANSALI","GEN","SOHAN SINGH","IND",2711,7,6.35
"Uttarakhand",2002,6,"GHANSALI","GEN","SURYA PRAKASH SEMWAL SHASTRI","IND",1492,8,3.49
"Uttarakhand",2002,6,"GHANSALI","GEN","SUSILDEV SURIRA","SP",1001,9,2.34
"Uttarakhand",2002,7,"DEOPRAYAG","GEN","MANTRI PRASAD NAITHANI","INC",9912,1,30.16
"Uttarakhand",2002,7,"DEOPRAYAG","GEN","SHOORVEER SINGH PANWAR","UJP",652,10,1.98
"Uttarakhand",2002,7,"DEOPRAYAG","GEN","PRAKASH SINGH","IND",579,11,1.76
"Uttarakhand",2002,7,"DEOPRAYAG","GEN","KAMAL SINGH BHANDARI","IND",570,12,1.73
"Uttarakhand",2002,7,"DEOPRAYAG","GEN","RAGHUVEER SINGH PANWAR","BJP",7660,2,23.31
"Uttarakhand",2002,7,"DEOPRAYAG","GEN","DIWAKAR BHATT","UKKD",5282,3,16.07
"Uttarakhand",2002,7,"DEOPRAYAG","GEN","KALYAN SINGH","IND",2858,4,8.7
"Uttarakhand",2002,7,"DEOPRAYAG","GEN","DEVESHWAR PRASAD PHONDINI","BSP",1343,5,4.09
"Uttarakhand",2002,7,"DEOPRAYAG","GEN","DEVI PRASAD","CPI",1227,6,3.73
"Uttarakhand",2002,7,"DEOPRAYAG","GEN","MANWAR SINGH","NCP",992,7,3.02
"Uttarakhand",2002,7,"DEOPRAYAG","GEN","REBAT SINGH","IND",982,8,2.99
"Uttarakhand",2002,7,"DEOPRAYAG","GEN","VINOD PRASAD","SP",808,9,2.46
"Uttarakhand",2002,8,"NARENDRANAGAR","GEN","SUBODH UNIYAL","INC",9798,1,28.84
"Uttarakhand",2002,8,"NARENDRANAGAR","GEN","JAGDISH PRASAD","CPI",609,10,1.79
"Uttarakhand",2002,8,"NARENDRANAGAR","GEN","ANIL KUMAR","BSP",550,11,1.62
"Uttarakhand",2002,8,"NARENDRANAGAR","GEN","RANVIR SINGH","IND",499,12,1.47
"Uttarakhand",2002,8,"NARENDRANAGAR","GEN","JAI VIKRAM SHAH","NCP",481,13,1.42
"Uttarakhand",2002,8,"NARENDRANAGAR","GEN","VIKRAM SINGH","IND",386,14,1.14
"Uttarakhand",2002,8,"NARENDRANAGAR","GEN","VIKRAM SINGH","SAP",361,15,1.06
"Uttarakhand",2002,8,"NARENDRANAGAR","GEN","LAKHI RAM","BJP",8267,2,24.34
"Uttarakhand",2002,8,"NARENDRANAGAR","GEN","SURENDRA SINGH","IND",3930,3,11.57
"Uttarakhand",2002,8,"NARENDRANAGAR","GEN","OM GOPAL","UKKD",2525,4,7.43
"Uttarakhand",2002,8,"NARENDRANAGAR","GEN","SARDAR SINGH","IND",1691,5,4.98
"Uttarakhand",2002,8,"NARENDRANAGAR","GEN","BHAGWAN SINGH","IND",1653,6,4.87
"Uttarakhand",2002,8,"NARENDRANAGAR","GEN","SAB SINGH","SP",1516,7,4.46
"Uttarakhand",2002,8,"NARENDRANAGAR","GEN","JEET RAM BHATT","SHS",856,8,2.52
"Uttarakhand",2002,8,"NARENDRANAGAR","GEN","GAJENDRA SINGH","UJP",849,9,2.5
"Uttarakhand",2002,9,"DHANOLTI","SC","KAUL DAS","INC",10612,1,32.68
"Uttarakhand",2002,9,"DHANOLTI","SC","KHAJAN DASS","BJP",8687,2,26.75
"Uttarakhand",2002,9,"DHANOLTI","SC","GYAN CHAND","IND",4544,3,13.99
"Uttarakhand",2002,9,"DHANOLTI","SC","JAUHARI LAL SUMAN","UKKD",3465,4,10.67
"Uttarakhand",2002,9,"DHANOLTI","SC","JAI PRAKASH UTTARAKHANDI","UJP",2329,5,7.17
"Uttarakhand",2002,9,"DHANOLTI","SC","KISHAN LAL","SP",1178,6,3.63
"Uttarakhand",2002,9,"DHANOLTI","SC","BANWARI LAL","IND",911,7,2.81
"Uttarakhand",2002,9,"DHANOLTI","SC","MOHAN LAL NIRALA","BSP",748,8,2.3
"Uttarakhand",2002,10,"CHAKRATA","ST","PREETAM SINGH","INC",18468,1,49.59
"Uttarakhand",2002,10,"CHAKRATA","ST","MUNNA SINGH CHAUHAN","UJP",10292,2,27.64
"Uttarakhand",2002,10,"CHAKRATA","ST","MURAT RAM","BJP",5554,3,14.91
"Uttarakhand",2002,10,"CHAKRATA","ST","NAIN SINGH RAWAT","SP",2051,4,5.51
"Uttarakhand",2002,10,"CHAKRATA","ST","MUNNA SINGH RANA","IND",877,5,2.35
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","NAV PRABHAT","INC",8971,1,16.93
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","DR.ANTRIKSH SAINI","SP",1058,10,2
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","KAMRUDDIN","CPM",988,11,1.86
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","SURAJ BHAN","JP",884,12,1.67
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","DESHRAJ SINGH","NCP",764,13,1.44
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","NATHO BEGUM","SAP",649,14,1.23
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","TRILOK SINGH","IND",544,15,1.03
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","SUSHIL KUMAR","JD(U)",541,16,1.02
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","DARIYA SINGH","RLD",351,17,0.66
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","BALDEV SINGH","RPD",265,18,0.5
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","DWARIKA PRASAD UNIYAL","IND",261,19,0.49
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","MUNNA SINGH CHAUHAN","UJP",8913,2,16.82
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","SEHDEV PUNDEER","BJP",8654,3,16.34
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","WAHID HUSSAIN ZAFARI","BSP",6434,4,12.14
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","RAM SHARAN NAUTIYAL","IND",5296,5,10
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","KULDEEP","IND",3649,6,6.89
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","RAGHUNATH SINGH NEGI","IND",2040,7,3.85
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","SADHU RAM","LJNSP",1635,8,3.09
"Uttarakhand",2002,11,"VIKASNAGAR","GEN","CHANDAN SINGH","UKKD",1081,9,2.04
"Uttarakhand",2002,12,"SAHASPUR","SC","SADHU RAM","INC",15588,1,35.67
"Uttarakhand",2002,12,"SAHASPUR","SC","VIJAY PAL","RPD",477,10,1.09
"Uttarakhand",2002,12,"SAHASPUR","SC","KUNWAR SINGH","IND",404,11,0.92
"Uttarakhand",2002,12,"SAHASPUR","SC","OMPAL","IND",376,12,0.86
"Uttarakhand",2002,12,"SAHASPUR","SC","VED PAL","NCP",371,13,0.85
"Uttarakhand",2002,12,"SAHASPUR","SC","SUMERCHAND RAVI","NBNP",321,14,0.73
"Uttarakhand",2002,12,"SAHASPUR","SC","DAYA RAM RANGORI","UKKD",313,15,0.72
"Uttarakhand",2002,12,"SAHASPUR","SC","ARJUN","IND",224,16,0.51
"Uttarakhand",2002,12,"SAHASPUR","SC","SMT. SANTOSH BALA","IND",215,17,0.49
"Uttarakhand",2002,12,"SAHASPUR","SC","SOHANVIR SINGH DHEERVAN","IND",204,18,0.47
"Uttarakhand",2002,12,"SAHASPUR","SC","PRADEEP","BJP",10392,2,23.78
"Uttarakhand",2002,12,"SAHASPUR","SC","GULAB SINGH","UJP",5605,3,12.83
"Uttarakhand",2002,12,"SAHASPUR","SC","SHER SINGH","CPM",3054,4,6.99
"Uttarakhand",2002,12,"SAHASPUR","SC","DAYA RAM","SP",2619,5,5.99
"Uttarakhand",2002,12,"SAHASPUR","SC","PAYARA SINGH BENS","BSP",1644,6,3.76
"Uttarakhand",2002,12,"SAHASPUR","SC","MOHAN SINGH","IND",663,7,1.52
"Uttarakhand",2002,12,"SAHASPUR","SC","RADHEY SHYAM","IND",649,8,1.49
"Uttarakhand",2002,12,"SAHASPUR","SC","AMAR KUMAR","LJNSP",577,9,1.32
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","DINESH AGARWAL","INC",14803,1,35.11
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","KM. POOJA SUBBA","SAP",505,10,1.2
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","MANJIT SINGH SUDAN","IND",503,11,1.19
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","ASHWANI KUMAR","IND",443,12,1.05
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","ASIF KHAN (ASHIQ)","IND",357,13,0.85
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","SHAMBHU SARAN BADONI","IND",179,14,0.42
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","KASIM KHAN","JD(U)",169,15,0.4
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","SANJAY GOYAL","IND",162,16,0.38
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","SALIM","UJP",143,17,0.34
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","GIRISH","IND",140,18,0.33
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","DEVENDER BAHUGUNA","RLD",135,19,0.32
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","NITYANAND SWAMI","BJP",14000,2,33.21
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","SAYED","IND",98,20,0.23
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","MS. RITA","RPD",91,21,0.22
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","R.C.CHANDOLA","JD(S)",62,22,0.15
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","SMT. PARVATI","RJD",42,23,0.1
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","PREM BATTA","IND",3281,3,7.78
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","SHAMASHUDDIN","BSP",2727,4,6.47
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","YASH PAL SINGH","SHS",1211,5,2.87
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","G.K.BAUNTHIYAL","UKKD",1090,6,2.59
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","SUNDERLAL","SP",797,7,1.89
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","SMT KHUSHNUDA BEGUM","LJNSP",694,8,1.65
"Uttarakhand",2002,13,"LAXMAN CHOWK","GEN","SMT PURNA THAPA","NCP",527,9,1.25
"Uttarakhand",2002,14,"DEHRADUN","GEN","HARBANS KAPOOR","BJP",13977,1,41.11
"Uttarakhand",2002,14,"DEHRADUN","GEN","DEV PRAKASH","NCP",119,10,0.35
"Uttarakhand",2002,14,"DEHRADUN","GEN","SANJAY SHARMA","INC",11053,2,32.51
"Uttarakhand",2002,14,"DEHRADUN","GEN","ANUJ NAUTIYAL","IND",5848,3,17.2
"Uttarakhand",2002,14,"DEHRADUN","GEN","GAURAV KUMAR","SHS",1352,4,3.98
"Uttarakhand",2002,14,"DEHRADUN","GEN","MS.SARITA GAUD","UKKD",536,5,1.58
"Uttarakhand",2002,14,"DEHRADUN","GEN","MS.ASHA BAHUGUNA","UJP",396,6,1.16
"Uttarakhand",2002,14,"DEHRADUN","GEN","TAUSIF KHAN","BSP",387,7,1.14
"Uttarakhand",2002,14,"DEHRADUN","GEN","NABI AHMED","SP",209,8,0.61
"Uttarakhand",2002,14,"DEHRADUN","GEN","BRAHMA DEV","RJD",126,9,0.37
"Uttarakhand",2002,15,"RAJPUR","GEN","HIRA SINGH BIST","INC",14061,1,34.98
"Uttarakhand",2002,15,"RAJPUR","GEN","ARVIND SINGH","SHS",623,10,1.55
"Uttarakhand",2002,15,"RAJPUR","GEN","SANJAY KUNDALIYA","IND",341,11,0.85
"Uttarakhand",2002,15,"RAJPUR","GEN","VARUN DEV","SJP(R)",186,12,0.46
"Uttarakhand",2002,15,"RAJPUR","GEN","SHASHI KANT","UJP",183,13,0.46
"Uttarakhand",2002,15,"RAJPUR","GEN","SHIV NARAYAN","IND",120,14,0.3
"Uttarakhand",2002,15,"RAJPUR","GEN","S.P.TYAGI","JD(U)",113,15,0.28
"Uttarakhand",2002,15,"RAJPUR","GEN","JAVEDUL HASAN","RTKP",100,16,0.25
"Uttarakhand",2002,15,"RAJPUR","GEN","SOHAN VEER SINGH DHIRVAN","IND",100,17,0.25
"Uttarakhand",2002,15,"RAJPUR","GEN","KHUSHAL SINGH RANAVAT","BJP",11282,2,28.07
"Uttarakhand",2002,15,"RAJPUR","GEN","SURYAKANT DHASMANA","NCP",6630,3,16.49
"Uttarakhand",2002,15,"RAJPUR","GEN","SMT SHUSHILA BALOONI","UKKD",2449,4,6.09
"Uttarakhand",2002,15,"RAJPUR","GEN","LEKH RAJ","CPM",876,5,2.18
"Uttarakhand",2002,15,"RAJPUR","GEN","D.C.VERMA","BSP",874,6,2.17
"Uttarakhand",2002,15,"RAJPUR","GEN","HARI BHANDARI","IND",804,7,2
"Uttarakhand",2002,15,"RAJPUR","GEN","PURUSHOTTAM KUMAR AGARWAL ALIAS P.K.","LJNSP",762,8,1.9
"Uttarakhand",2002,15,"RAJPUR","GEN","M.FARID","SP",691,9,1.72
"Uttarakhand",2002,16,"MUSSOORIE","GEN","JOT SINGH","INC",14384,1,52.3
"Uttarakhand",2002,16,"MUSSOORIE","GEN","BHAGWAN SINGH","UKKD",190,10,0.69
"Uttarakhand",2002,16,"MUSSOORIE","GEN","MANJEET","LJNSP",150,11,0.55
"Uttarakhand",2002,16,"MUSSOORIE","GEN","RAM SINGH","IND",143,12,0.52
"Uttarakhand",2002,16,"MUSSOORIE","GEN","MUKESH CHANDRA VERMA","JD(S)",116,13,0.42
"Uttarakhand",2002,16,"MUSSOORIE","GEN","DEEPAK SINGH","RLD",90,14,0.33
"Uttarakhand",2002,16,"MUSSOORIE","GEN","NARAYAN SINGH","BJP",8041,2,29.23
"Uttarakhand",2002,16,"MUSSOORIE","GEN","J.V.KARKI","IND",1124,3,4.09
"Uttarakhand",2002,16,"MUSSOORIE","GEN","PREM SINGH","UJP",837,4,3.04
"Uttarakhand",2002,16,"MUSSOORIE","GEN","MANISH VERMA","BSP",804,5,2.92
"Uttarakhand",2002,16,"MUSSOORIE","GEN","RESHAM SINGH","IND",558,6,2.03
"Uttarakhand",2002,16,"MUSSOORIE","GEN","VIRENDRA SINGH","CPI",462,7,1.68
"Uttarakhand",2002,16,"MUSSOORIE","GEN","SUBHASH","SP",412,8,1.5
"Uttarakhand",2002,16,"MUSSOORIE","GEN","YAM BAHADUR","NCP",194,9,0.71
"Uttarakhand",2002,17,"RISHIKESH","GEN","SHOOR BEER SINGH","INC",14898,1,25.28
"Uttarakhand",2002,17,"RISHIKESH","GEN","RAJENDRA SINGH RAKHA","IND",999,10,1.7
"Uttarakhand",2002,17,"RISHIKESH","GEN","SHISH RAM KANSWAL","SJP(R)",747,11,1.27
"Uttarakhand",2002,17,"RISHIKESH","GEN","BUDH PRASAD SHARMA","IND",653,12,1.11
"Uttarakhand",2002,17,"RISHIKESH","GEN","HARVINDER SINGH","JD(U)",532,13,0.9
"Uttarakhand",2002,17,"RISHIKESH","GEN","KAILASH CHANDER KAUSHAL","NCP",493,14,0.84
"Uttarakhand",2002,17,"RISHIKESH","GEN","POONAM UNIYAL","UJP",465,15,0.79
"Uttarakhand",2002,17,"RISHIKESH","GEN","PRAMOD KUMAR","SAP",342,16,0.58
"Uttarakhand",2002,17,"RISHIKESH","GEN","INDERSAIN","IND",338,17,0.57
"Uttarakhand",2002,17,"RISHIKESH","GEN","DILRAM","RPD",203,18,0.34
"Uttarakhand",2002,17,"RISHIKESH","GEN","SANDEEP GUPTA","BJP",14057,2,23.86
"Uttarakhand",2002,17,"RISHIKESH","GEN","HARSH VARDHAN SHARMA","IND",8355,3,14.18
"Uttarakhand",2002,17,"RISHIKESH","GEN","RAJENDER SINGH &quot;SHAH&quot;","IND",8308,4,14.1
"Uttarakhand",2002,17,"RISHIKESH","GEN","GOPAL PUROHIT","BSP",1909,5,3.24
"Uttarakhand",2002,17,"RISHIKESH","GEN","KRISHAN","LJNSP",1824,6,3.1
"Uttarakhand",2002,17,"RISHIKESH","GEN","VIRENDRA SHARMA","CPI",1808,7,3.07
"Uttarakhand",2002,17,"RISHIKESH","GEN","SUDHA RANI","SP",1661,8,2.82
"Uttarakhand",2002,17,"RISHIKESH","GEN","D.N.TODARIA","UKKD",1332,9,2.26
"Uttarakhand",2002,18,"DOIWALA","GEN","TRIVENDRA SINGH RAWAT","BJP",18926,1,31.49
"Uttarakhand",2002,18,"DOIWALA","GEN","RAJENDRA SINGH BISHT","RLD",502,10,0.84
"Uttarakhand",2002,18,"DOIWALA","GEN","MS.LEELA","NCP",444,11,0.74
"Uttarakhand",2002,18,"DOIWALA","GEN","YUDHVIR SINGH","IND",357,12,0.59
"Uttarakhand",2002,18,"DOIWALA","GEN","RADHE SHYAM SHARMA","IND",312,13,0.52
"Uttarakhand",2002,18,"DOIWALA","GEN","HARISH KUMAR","IND",258,14,0.43
"Uttarakhand",2002,18,"DOIWALA","GEN","RATAN LAL","SAP",249,15,0.41
"Uttarakhand",2002,18,"DOIWALA","GEN","ATISH","LJNSP",247,16,0.41
"Uttarakhand",2002,18,"DOIWALA","GEN","LEELA DEVI","IND",224,17,0.37
"Uttarakhand",2002,18,"DOIWALA","GEN","VIJAY KUMAR KAMPANI","IND",207,18,0.34
"Uttarakhand",2002,18,"DOIWALA","GEN","PREM KUMAR GUPTA","IND",162,19,0.27
"Uttarakhand",2002,18,"DOIWALA","GEN","VIRENDRA MOHAN UNIYAL","INC",17390,2,28.94
"Uttarakhand",2002,18,"DOIWALA","GEN","MANISH SINGH BIST","SJP(R)",132,20,0.22
"Uttarakhand",2002,18,"DOIWALA","GEN","MUNIR AHMED ALIAS BABBAN","RPD",125,21,0.21
"Uttarakhand",2002,18,"DOIWALA","GEN","SARDAR KHAN","IND",117,22,0.19
"Uttarakhand",2002,18,"DOIWALA","GEN","SUSHMA SAJWAN","IND",115,23,0.19
"Uttarakhand",2002,18,"DOIWALA","GEN","LAKHI RAM BIJALWAN","IND",101,24,0.17
"Uttarakhand",2002,18,"DOIWALA","GEN","VINOD BARTHWAL","SP",9494,3,15.8
"Uttarakhand",2002,18,"DOIWALA","GEN","UMESH SHARMA","IND",4339,4,7.22
"Uttarakhand",2002,18,"DOIWALA","GEN","MAHAVIR PRASAD","BSP",2177,5,3.62
"Uttarakhand",2002,18,"DOIWALA","GEN","VIKRAM SINGH KSHETRI","IND",2102,6,3.5
"Uttarakhand",2002,18,"DOIWALA","GEN","MAHIPAL SINGH KANDARI","IND",726,7,1.21
"Uttarakhand",2002,18,"DOIWALA","GEN","PRABHU LAL BAHUGUNA","IND",715,8,1.19
"Uttarakhand",2002,18,"DOIWALA","GEN","B.D.RATURI","UKKD",679,9,1.13
"Uttarakhand",2002,19,"BHAGWANPUR","SC","CHANDRASEKHER","BJP",15875,1,28.61
"Uttarakhand",2002,19,"BHAGWANPUR","SC","SURENDRA","INLD",282,10,0.51
"Uttarakhand",2002,19,"BHAGWANPUR","SC","SURENDRA RAKESH","IND",12527,2,22.58
"Uttarakhand",2002,19,"BHAGWANPUR","SC","SHISH PAL","BSP",11065,3,19.94
"Uttarakhand",2002,19,"BHAGWANPUR","SC","BRIJ RANI","SP",10076,4,18.16
"Uttarakhand",2002,19,"BHAGWANPUR","SC","BALJEET SINGH","INC",2673,5,4.82
"Uttarakhand",2002,19,"BHAGWANPUR","SC","SAROJ SINGH","JP",1881,6,3.39
"Uttarakhand",2002,19,"BHAGWANPUR","SC","VINOD KUMAR GEMINI","UJP",455,7,0.82
"Uttarakhand",2002,19,"BHAGWANPUR","SC","SANJAY","UKKD",333,8,0.6
"Uttarakhand",2002,19,"BHAGWANPUR","SC","DHARAM SINGH","IND",321,9,0.58
