"state","year","ac_no","ac_name","ac_type","cand1","party1","votes1","position","vote_percent"
"Rajasthan",1962,11,"SINGRAWAT","GEN","NATHA","IND",636,6,2.3
"Rajasthan",1962,12,"DANTA RAMGARH","GEN","JAGAN SINGH","INC",17327,1,40.03
"Rajasthan",1962,12,"DANTA RAMGARH","GEN","MADAN SINGH","IND",16715,2,38.61
"Rajasthan",1962,12,"DANTA RAMGARH","GEN","JWAHAR SINGH","CPI",4069,3,9.4
"Rajasthan",1962,12,"DANTA RAMGARH","GEN","RAGHUNATH","IND",3979,4,9.19
"Rajasthan",1962,12,"DANTA RAMGARH","GEN","MOOL CHAND","IND",1198,5,2.77
"Rajasthan",1962,13,"SRI MADHOPUR","GEN","RAM CHANDRA","INC",18427,1,54.31
"Rajasthan",1962,13,"SRI MADHOPUR","GEN","HANUT SINGH","SWA",6032,2,17.78
"Rajasthan",1962,13,"SRI MADHOPUR","GEN","LAXMI CHAND","JS",5013,3,14.78
"Rajasthan",1962,13,"SRI MADHOPUR","GEN","MOTI RAM","CPI",2499,4,7.37
"Rajasthan",1962,13,"SRI MADHOPUR","GEN","VISHWESHWAR","SOC",1199,5,3.53
"Rajasthan",1962,13,"SRI MADHOPUR","GEN","INDRA BABU","IND",394,6,1.16
"Rajasthan",1962,13,"SRI MADHOPUR","GEN","BHAGWAN SAHAI","IND",363,7,1.07
"Rajasthan",1962,14,"THOI","GEN","GYAN CHAND","INC",8574,1,33.36
"Rajasthan",1962,14,"THOI","GEN","BHOORA","IND",219,10,0.85
"Rajasthan",1962,14,"THOI","GEN","INDRA BABU","IND",128,11,0.5
"Rajasthan",1962,14,"THOI","GEN","POORAN MAL","JS",6658,2,25.9
"Rajasthan",1962,14,"THOI","GEN","BALU RAM","CPI",5215,3,20.29
"Rajasthan",1962,14,"THOI","GEN","MAHADEV","IND",1481,4,5.76
"Rajasthan",1962,14,"THOI","GEN","MANGI LAL","IND",1130,5,4.4
"Rajasthan",1962,14,"THOI","GEN","BHAIRAV LAL","IND",830,6,3.23
"Rajasthan",1962,14,"THOI","GEN","JAGDISH PRASHAD","SWA",682,7,2.65
"Rajasthan",1962,14,"THOI","GEN","SUNDER LAL","IND",477,8,1.86
"Rajasthan",1962,14,"THOI","GEN","RAMGOPAL","IND",308,9,1.2
"Rajasthan",1962,15,"NEEM KA THANA","GEN","CHHOTU","INC",13432,1,53.19
"Rajasthan",1962,15,"NEEM KA THANA","GEN","DAYAL CHAND","JS",6194,2,24.53
"Rajasthan",1962,15,"NEEM KA THANA","GEN","MANGE LAL","SOC",4247,3,16.82
"Rajasthan",1962,15,"NEEM KA THANA","GEN","GHANSHYAM DAS","SWA",1379,4,5.46
"Rajasthan",1962,16,"CHOMU","SC","BHANU PRASHAD","SWA",13190,1,69.72
"Rajasthan",1962,16,"CHOMU","SC","HARI SHANKER","INC",3271,2,17.29
"Rajasthan",1962,16,"CHOMU","SC","RAMPAL","RRP",1625,3,8.59
"Rajasthan",1962,16,"CHOMU","SC","RAM SINGH","IND",575,4,3.04
"Rajasthan",1962,16,"CHOMU","SC","GOPAL LAL","SOC",258,5,1.36
"Rajasthan",1962,17,"AMBER","GEN","MAN SINGH","SWA",17723,1,73.7
"Rajasthan",1962,17,"AMBER","GEN","JAI SINGH","INC",3285,2,13.66
"Rajasthan",1962,17,"AMBER","GEN","HARISH CHANDRA","JS",1294,3,5.38
"Rajasthan",1962,17,"AMBER","GEN","DEVI SAHAI","IND",646,4,2.69
"Rajasthan",1962,17,"AMBER","GEN","RAJENDRA PRASAD","IND",359,5,1.49
"Rajasthan",1962,17,"AMBER","GEN","BANSHI DHAR","IND",306,6,1.27
"Rajasthan",1962,17,"AMBER","GEN","LADU","PSP",269,7,1.12
"Rajasthan",1962,17,"AMBER","GEN","HAR SAHAI","SOC",166,8,0.69
"Rajasthan",1962,18,"HAWAMAHAL","GEN","DURGA LAL","SWA",17792,1,53.52
"Rajasthan",1962,18,"HAWAMAHAL","GEN","BADRI NARAIN","IND",80,10,0.24
"Rajasthan",1962,18,"HAWAMAHAL","GEN","PREM NARAIN","IND",76,11,0.23
"Rajasthan",1962,18,"HAWAMAHAL","GEN","MADAN SINGH ALIAS MURARDAN","IND",73,12,0.22
"Rajasthan",1962,18,"HAWAMAHAL","GEN","RAM LAL","IND",50,13,0.15
"Rajasthan",1962,18,"HAWAMAHAL","GEN","IMAMUDDIN","SOC",49,14,0.15
"Rajasthan",1962,18,"HAWAMAHAL","GEN","DAULAT RAM","IND",37,15,0.11
"Rajasthan",1962,18,"HAWAMAHAL","GEN","PHOOL CHANDRA","IND",25,16,0.08
"Rajasthan",1962,18,"HAWAMAHAL","GEN","GIRDHARI LAL","JS",10281,2,30.93
"Rajasthan",1962,18,"HAWAMAHAL","GEN","HAZARI LAL","INC",3891,3,11.7
"Rajasthan",1962,18,"HAWAMAHAL","GEN","TANVEER HUSSAIN","IND",278,4,0.84
"Rajasthan",1962,18,"HAWAMAHAL","GEN","GHASI RAM","CPI",237,5,0.71
"Rajasthan",1962,18,"HAWAMAHAL","GEN","KEERAT MAL","IND",110,6,0.33
"Rajasthan",1962,18,"HAWAMAHAL","GEN","RAM DAYAL","IND",96,7,0.29
"Rajasthan",1962,18,"HAWAMAHAL","GEN","PRABHU NARAIN","IND",86,8,0.26
"Rajasthan",1962,18,"HAWAMAHAL","GEN","MOHAN LAL","IND",82,9,0.25
"Rajasthan",1962,19,"JOHRI BAZAR","GEN","SATISH CHANDRA","JS",17207,1,39.6
"Rajasthan",1962,19,"JOHRI BAZAR","GEN","GOPAL DUTT","IND",175,10,0.4
"Rajasthan",1962,19,"JOHRI BAZAR","GEN","GULAB CHAND","SOC",165,11,0.38
"Rajasthan",1962,19,"JOHRI BAZAR","GEN","RAJ BAHADUR","IND",123,12,0.28
"Rajasthan",1962,19,"JOHRI BAZAR","GEN","NIRMAL DASS","IND",109,13,0.25
"Rajasthan",1962,19,"JOHRI BAZAR","GEN","BANSHI LAL","IND",83,14,0.19
"Rajasthan",1962,19,"JOHRI BAZAR","GEN","BRIJ MOHAN","IND",62,15,0.14
"Rajasthan",1962,19,"JOHRI BAZAR","GEN","TAKIUDDIN AHMED","SWA",11686,2,26.89
"Rajasthan",1962,19,"JOHRI BAZAR","GEN","AMINUDDIN","INC",10833,3,24.93
"Rajasthan",1962,19,"JOHRI BAZAR","GEN","M. R. SETHI","IND",1756,4,4.04
"Rajasthan",1962,19,"JOHRI BAZAR","GEN","GOVIND NARAIN GOUR","IND",401,5,0.92
"Rajasthan",1962,19,"JOHRI BAZAR","GEN","KISHAN KISHORE","CPI",217,6,0.5
"Rajasthan",1962,19,"JOHRI BAZAR","GEN","PRATAP CHAND","IND",215,7,0.49
"Rajasthan",1962,19,"JOHRI BAZAR","GEN","SURRIYA BEGUM","IND",213,8,0.49
"Rajasthan",1962,19,"JOHRI BAZAR","GEN","LILA RAM","IND",211,9,0.49
"Rajasthan",1962,20,"KISHANPOLE","GEN","BHERON SINGH","JS",19188,1,44.95
"Rajasthan",1962,20,"KISHANPOLE","GEN","KHUSHAL SINGH","IND",48,10,0.11
"Rajasthan",1962,20,"KISHANPOLE","GEN","MAHENDRA SINGH","SWA",12487,2,29.25
"Rajasthan",1962,20,"KISHANPOLE","GEN","RAM KISHORE S/O LADHU RAM","INC",9232,3,21.63
"Rajasthan",1962,20,"KISHANPOLE","GEN","RADHA BHALLABH","CPI",779,4,1.82
"Rajasthan",1962,20,"KISHANPOLE","GEN","ABNI KUMARS","PSP",557,5,1.3
"Rajasthan",1962,20,"KISHANPOLE","GEN","RAM HET SINGH","IND",133,6,0.31
"Rajasthan",1962,20,"KISHANPOLE","GEN","RAM KISHORE S/O LADHU NARAIN","IND",106,7,0.25
"Rajasthan",1962,20,"KISHANPOLE","GEN","AMAR SINGH","IND",100,8,0.23
"Rajasthan",1962,20,"KISHANPOLE","GEN","LAXMI CHAND","SOC",60,9,0.14
"Rajasthan",1962,21,"PHULERA","GEN","SAGAR MAL","SWA",18988,1,62.82
"Rajasthan",1962,21,"PHULERA","GEN","P. K. CHAUDHARI","INC",8721,2,28.85
"Rajasthan",1962,21,"PHULERA","GEN","GOPAL SINGH","CPI",1154,3,3.82
"Rajasthan",1962,21,"PHULERA","GEN","MANSA RAM","IND",733,4,2.42
"Rajasthan",1962,21,"PHULERA","GEN","AMAR CHAND","RRP",631,5,2.09
"Rajasthan",1962,22,"DUDU","GEN","AMARSINGH","SWA",18261,1,63.64
"Rajasthan",1962,22,"DUDU","GEN","DEENDAYAL","INC",7610,2,26.52
"Rajasthan",1962,22,"DUDU","GEN","GHISA","CPI",900,3,3.14
"Rajasthan",1962,22,"DUDU","GEN","RAMESHWAR","RRP",597,4,2.08
"Rajasthan",1962,22,"DUDU","GEN","GHASILAL","IND",584,5,2.04
"Rajasthan",1962,22,"DUDU","GEN","KANIRAMDASS","JS",337,6,1.17
"Rajasthan",1962,22,"DUDU","GEN","LALCHAND","IND",225,7,0.78
"Rajasthan",1962,22,"DUDU","GEN","SHIVEKUMAR","SOC",178,8,0.62
"Rajasthan",1962,23,"PHAGI","SC","GOPI LAL","SWA",17865,1,67.53
"Rajasthan",1962,23,"PHAGI","SC","RAMLAL","INC",4059,2,15.34
"Rajasthan",1962,23,"PHAGI","SC","LALCHAND","IND",995,3,3.76
"Rajasthan",1962,23,"PHAGI","SC","NATHU","IND",901,4,3.41
"Rajasthan",1962,23,"PHAGI","SC","GOPI","IND",865,5,3.27
"Rajasthan",1962,23,"PHAGI","SC","LADURAM","JS",747,6,2.82
"Rajasthan",1962,23,"PHAGI","SC","UDARAM","IND",563,7,2.13
"Rajasthan",1962,23,"PHAGI","SC","RAM NARAIN","SOC",258,8,0.98
"Rajasthan",1962,23,"PHAGI","SC","GOPIRAM","IND",203,9,0.77
"Rajasthan",1962,24,"CHAKSU","GEN","NATHU LAL","SWA",22891,1,75.81
"Rajasthan",1962,24,"CHAKSU","GEN","NARAYAN CHATURVEDI","INC",6844,2,22.66
"Rajasthan",1962,24,"CHAKSU","GEN","KAPOOR CHAND","JS",462,3,1.53
"Rajasthan",1962,25,"LALSOT","ST","RAM SAHAI","SWA",18217,1,65.99
"Rajasthan",1962,25,"LALSOT","ST","SAWAL RAM","INC",9390,2,34.01
"Rajasthan",1962,26,"SIKRAI","ST","LAKSHMAN PRASHAD","SWA",16860,1,65.76
"Rajasthan",1962,26,"SIKRAI","ST","KISHAN LAL","INC",7218,2,28.15
"Rajasthan",1962,26,"SIKRAI","ST","NATYA","JS",1560,3,6.08
"Rajasthan",1962,27,"BANDIKUI","GEN","MATHURESH BEHARI","SWA",18185,1,57.41
"Rajasthan",1962,27,"BANDIKUI","GEN","BISHAMBER NATH JOSHI","INC",11734,2,37.05
"Rajasthan",1962,27,"BANDIKUI","GEN","BHAIRU PRASAD","IND",1440,3,4.55
"Rajasthan",1962,27,"BANDIKUI","GEN","CHHITARA","IND",315,4,0.99
"Rajasthan",1962,28,"DAUSA","GEN","MOOL CHAND","SWA",21262,1,59.18
"Rajasthan",1962,28,"DAUSA","GEN","RAM KARAN JOSHI","INC",13720,2,38.19
"Rajasthan",1962,28,"DAUSA","GEN","PRAHALAD NARAIN","IND",499,3,1.39
"Rajasthan",1962,28,"DAUSA","GEN","RAM PAL","IND",448,4,1.25
"Rajasthan",1962,29,"BASI","GEN","ABHAI SINGH","SWA",23878,1,76.01
"Rajasthan",1962,29,"BASI","GEN","GAURI SHANKER","INC",6574,2,20.93
"Rajasthan",1962,29,"BASI","GEN","PRABHU LAL","JS",658,3,2.09
"Rajasthan",1962,29,"BASI","GEN","MOOLA","SOC",305,4,0.97
"Rajasthan",1962,30,"JAMWA RAMGARH","SC","DUNGA RAM","SWA",17981,1,70.11
"Rajasthan",1962,30,"JAMWA RAMGARH","SC","BHAGIRAT","JS",3067,2,11.96
"Rajasthan",1962,30,"JAMWA RAMGARH","SC","RAMPAL","INC",2735,3,10.66
"Rajasthan",1962,30,"JAMWA RAMGARH","SC","RAM NIWAS","IND",545,4,2.12
"Rajasthan",1962,30,"JAMWA RAMGARH","SC","RAM DAYAL","IND",366,5,1.43
"Rajasthan",1962,30,"JAMWA RAMGARH","SC","SUWA LAL","IND",326,6,1.27
"Rajasthan",1962,30,"JAMWA RAMGARH","SC","JAGAN SINGH","IND",317,7,1.24
"Rajasthan",1962,30,"JAMWA RAMGARH","SC","CHANDRAWATI","RRP",311,8,1.21
"Rajasthan",1962,31,"BAIRATH","GEN","KAMLA DEVI","INC",16839,1,50.65
"Rajasthan",1962,31,"BAIRATH","GEN","DHARMENDRA","HMS",13653,2,41.07
"Rajasthan",1962,31,"BAIRATH","GEN","JAG MOHAN","JS",2751,3,8.28
"Rajasthan",1962,32,"KOTPUTLI","GEN","MUKTILAL","INC",18429,1,63.26
"Rajasthan",1962,32,"KOTPUTLI","GEN","PRITHVIRAJ","JS",10703,2,36.74
"Rajasthan",1962,33,"BEHROR","GEN","GHASI RAM YADAV","INC",17372,1,47.49
"Rajasthan",1962,33,"BEHROR","GEN","BISHAMBAR DAYAL","SOC",12075,2,33.01
"Rajasthan",1962,33,"BEHROR","GEN","SAJAN SINGH","IND",5683,3,15.53
"Rajasthan",1962,33,"BEHROR","GEN","RAJA RAM","IND",537,4,1.47
"Rajasthan",1962,33,"BEHROR","GEN","LAXMAN","IND",503,5,1.37
"Rajasthan",1962,33,"BEHROR","GEN","FAKIR CHAND","IND",176,6,0.48
"Rajasthan",1962,33,"BEHROR","GEN","HIRA LAL S/O NATHA","IND",153,7,0.42
"Rajasthan",1962,33,"BEHROR","GEN","HIRA LAL S/O LAXMINARAIN","IND",84,8,0.23
"Rajasthan",1962,34,"BANSUR","GEN","SATISH KUMAR","IND",18397,1,54.96
"Rajasthan",1962,34,"BANSUR","GEN","BADRI PRASAD GUPTA","INC",12148,2,36.29
"Rajasthan",1962,34,"BANSUR","GEN","SADA RAM","IND",838,3,2.5
"Rajasthan",1962,34,"BANSUR","GEN","SHIV CHARAN","IND",810,4,2.42
"Rajasthan",1962,34,"BANSUR","GEN","HIRA LAL","IND",608,5,1.82
"Rajasthan",1962,34,"BANSUR","GEN","RAM NARAIN","SWA",414,6,1.24
"Rajasthan",1962,34,"BANSUR","GEN","BHAWANI SHANKAR","IND",261,7,0.78
"Rajasthan",1962,35,"MANDAWAR","GEN","HARI PRASAD","INC",20692,1,50.98
"Rajasthan",1962,35,"MANDAWAR","GEN","DWARKA PRASAD","IND",92,10,0.23
"Rajasthan",1962,35,"MANDAWAR","GEN","MAHENDRA SINGH","IND",11536,2,28.42
"Rajasthan",1962,35,"MANDAWAR","GEN","RATEE RAM","CPI",6106,3,15.04
"Rajasthan",1962,35,"MANDAWAR","GEN","GANGA SARAN","IND",617,4,1.52
"Rajasthan",1962,35,"MANDAWAR","GEN","PRABHU","IND",514,5,1.27
"Rajasthan",1962,35,"MANDAWAR","GEN","MATA DEEN","IND",431,6,1.06
"Rajasthan",1962,35,"MANDAWAR","GEN","BADRI PRASAD","IND",295,7,0.73
"Rajasthan",1962,35,"MANDAWAR","GEN","POHU MAL","IND",187,8,0.46
"Rajasthan",1962,35,"MANDAWAR","GEN","KALU","IND",119,9,0.29
"Rajasthan",1962,36,"TIJARA","SC","HARI RAM","CPI",26782,1,60.89
"Rajasthan",1962,36,"TIJARA","SC","SAMPAT RAM","INC",15407,2,35.03
"Rajasthan",1962,36,"TIJARA","SC","MOOL CHAND","IND",1359,3,3.09
"Rajasthan",1962,36,"TIJARA","SC","PALTU","IND",436,4,0.99
"Rajasthan",1962,37,"RAMGARH","GEN","UMA MATHUR","INC",9937,1,32.02
"Rajasthan",1962,37,"RAMGARH","GEN","HARU MAL","CPI",9386,2,30.24
"Rajasthan",1962,37,"RAMGARH","GEN","MOHAMAD IBRAHIM","IND",5959,3,19.2
"Rajasthan",1962,37,"RAMGARH","GEN","DURLABH SINGH","SWA",3393,4,10.93
"Rajasthan",1962,37,"RAMGARH","GEN","PANCHA","IND",2362,5,7.61
"Rajasthan",1962,38,"ALWAR","GEN","RAMA NAND","CPI",17326,1,55.04
"Rajasthan",1962,38,"ALWAR","GEN","CHHOTU SINGH","INC",13159,2,41.8
"Rajasthan",1962,38,"ALWAR","GEN","JAGDISH","IND",996,3,3.16
"Rajasthan",1962,39,"THANAGAZI","GEN","JAI KRISHAN","INC",11168,1,49.49
"Rajasthan",1962,39,"THANAGAZI","GEN","MOOL CHAN","IND",4481,2,19.86
"Rajasthan",1962,39,"THANAGAZI","GEN","SHIV NARAIN","IND",3353,3,14.86
"Rajasthan",1962,39,"THANAGAZI","GEN","RAM DAYAL","SWA",1805,4,8
"Rajasthan",1962,39,"THANAGAZI","GEN","REWAR","IND",935,5,4.14
"Rajasthan",1962,39,"THANAGAZI","GEN","MANGTU RAM","IND",488,6,2.16
"Rajasthan",1962,39,"THANAGAZI","GEN","GANGA RAM","IND",250,7,1.11
"Rajasthan",1962,39,"THANAGAZI","GEN","HIRA LAL","IND",84,8,0.37
"Rajasthan",1962,40,"RAJGARH","ST","HARI KISHAN","INC",14124,1,50.61
"Rajasthan",1962,40,"RAJGARH","ST","BHARAT LAL","IND",12836,2,45.99
"Rajasthan",1962,40,"RAJGARH","ST","JAGDISH","IND",949,3,3.4
"Rajasthan",1962,41,"GOVINDGARH","GEN","NATHI SINGH","IND",17536,1,52.65
"Rajasthan",1962,41,"GOVINDGARH","GEN","BHOLA NATH","INC",15769,2,47.35
"Rajasthan",1962,42,"KATHUMAR","SC","GOKAL CHAND","INC",11229,1,49.18
"Rajasthan",1962,42,"KATHUMAR","SC","GANGA SAHAI","JS",10002,2,43.8
"Rajasthan",1962,42,"KATHUMAR","SC","KUNDAN LAL","IND",1603,3,7.02
"Rajasthan",1962,43,"KAMAN","GEN","MAJLIS","INC",23016,1,50.47
"Rajasthan",1962,43,"KAMAN","GEN","PREM CHAND","CPI",11275,2,24.73
"Rajasthan",1962,43,"KAMAN","GEN","CHAV KHAN","IND",6839,3,15
"Rajasthan",1962,43,"KAMAN","GEN","GODAR MAL","SWA",3831,4,8.4
"Rajasthan",1962,43,"KAMAN","GEN","INDERJEET","IND",638,5,1.4
"Rajasthan",1962,44,"DEEG","GEN","MAN SINGH","SWA",19934,1,43.94
"Rajasthan",1962,44,"DEEG","GEN","DURGA PRASAD","INC",15551,2,34.28
"Rajasthan",1962,44,"DEEG","GEN","RAM SWARUP","IND",7782,3,17.15
"Rajasthan",1962,44,"DEEG","GEN","KUNWAR SEN","IND",1813,4,4
"Rajasthan",1962,44,"DEEG","GEN","AZMAT SINGH","IND",283,5,0.62
"Rajasthan",1962,45,"BHARATPUR","GEN","NATTHI SINGH","IND",13112,1,29.75
"Rajasthan",1962,45,"BHARATPUR","GEN","RAM NARAIN","IND",464,10,1.05
"Rajasthan",1962,45,"BHARATPUR","GEN","HOTI LAL","INC",10782,2,24.47
"Rajasthan",1962,45,"BHARATPUR","GEN","KARAN SINGH","SWA",8163,3,18.52
"Rajasthan",1962,45,"BHARATPUR","GEN","SURAJ BHAN","IND",4425,4,10.04
"Rajasthan",1962,45,"BHARATPUR","GEN","CHIRANJIT SINGH","IND",2471,5,5.61
"Rajasthan",1962,45,"BHARATPUR","GEN","SAWAL PRASAD","SOC",1969,6,4.47
"Rajasthan",1962,45,"BHARATPUR","GEN","TUHI RAM","JS",1340,7,3.04
"Rajasthan",1962,45,"BHARATPUR","GEN","POKHAN SINGH","CPI",674,8,1.53
"Rajasthan",1962,45,"BHARATPUR","GEN","TOOFANI RAM","IND",667,9,1.51
"Rajasthan",1962,46,"NADBAI","SC","NATTHI LAL","IND",10692,1,31.87
"Rajasthan",1962,46,"NADBAI","SC","GORDHAN SINGH KEN","INC",9897,2,29.5
"Rajasthan",1962,46,"NADBAI","SC","PARSADI","SWA",7691,3,22.93
"Rajasthan",1962,46,"NADBAI","SC","KANCHAN","SOC",3799,4,11.32
"Rajasthan",1962,46,"NADBAI","SC","SUMMERA RAM","IND",1469,5,4.38
"Rajasthan",1962,47,"WEIR","GEN","RAM KISHAN","SOC",18040,1,51.79
"Rajasthan",1962,47,"WEIR","GEN","VISHWAPRIYA","INC",11721,2,33.65
"Rajasthan",1962,47,"WEIR","GEN","HEERA LAL","SWA",3241,3,9.3
"Rajasthan",1962,47,"WEIR","GEN","BHOODEV","IND",1830,4,5.25
"Rajasthan",1962,48,"BAYANA","GEN","MUKAT BEHARI LAL","SOC",11907,1,44.2
"Rajasthan",1962,48,"BAYANA","GEN","SHREEBHAN SINGH","INC",8568,2,31.81
"Rajasthan",1962,48,"BAYANA","GEN","BALLA RAM","IND",3935,3,14.61
"Rajasthan",1962,48,"BAYANA","GEN","KANAHIYA LAL","IND",2526,4,9.38
"Rajasthan",1962,49,"RUPBAS","SC","SAWALIA RAM","SWA",15981,1,37.31
"Rajasthan",1962,49,"RUPBAS","SC","CHUNNI LAL","INC",10384,2,24.24
"Rajasthan",1962,49,"RUPBAS","SC","NATHU SINGH","SOC",9447,3,22.06
"Rajasthan",1962,49,"RUPBAS","SC","PHOOL SINGH","IND",5088,4,11.88
"Rajasthan",1962,49,"RUPBAS","SC","PANNI","IND",853,5,1.99
"Rajasthan",1962,49,"RUPBAS","SC","RAM PRASAD","JS",679,6,1.59
"Rajasthan",1962,49,"RUPBAS","SC","RAMJI LAL","IND",400,7,0.93
"Rajasthan",1962,50,"RAJAKHERA","GEN","PRATAP SINGH","INC",17941,1,53.84
"Rajasthan",1962,50,"RAJAKHERA","GEN","MAHARAJ SINGH","SOC",10797,2,32.4
"Rajasthan",1962,50,"RAJAKHERA","GEN","SHRIGOPAL","IND",1556,3,4.67
"Rajasthan",1962,50,"RAJAKHERA","GEN","BHAGWAN SINGH","IND",1013,4,3.04
