"state","year","ac_no","ac_name","ac_type","cand1","party1","votes1","position","vote_percent"
"Delhi",1972,28,"GHONDA","GEN","GANJA RAM","IND",260,7,0.51
"Delhi",1972,28,"GHONDA","GEN","CHINTA MANI","IND",164,8,0.32
"Delhi",1972,29,"VIJAY NAGAR","GEN","B.D. WADHWA","INC",20532,1,60.84
"Delhi",1972,29,"VIJAY NAGAR","GEN","SIKANDER LAL","BJS",12386,2,36.7
"Delhi",1972,29,"VIJAY NAGAR","GEN","TRILOK CHAND GOYAL","NCO",829,3,2.46
"Delhi",1972,30,"KAMLA NAGAR","GEN","PURUSHOTAM LAL GOEL","INC",10457,1,53.44
"Delhi",1972,30,"KAMLA NAGAR","GEN","PREM CHAND GUPTA","BJS",8734,2,44.63
"Delhi",1972,30,"KAMLA NAGAR","GEN","VONOD KUMAR","IND",230,3,1.18
"Delhi",1972,30,"KAMLA NAGAR","GEN","RAJA RAM SHASTRI","IND",147,4,0.75
"Delhi",1972,31,"TIMARPUR","GEN","AMAR NATH MALHOTRA","INC",14456,1,55.94
"Delhi",1972,31,"TIMARPUR","GEN","UTTAM PRAKASH BANSAL","BJS",11165,2,43.2
"Delhi",1972,31,"TIMARPUR","GEN","RAWEL SINGH","IND",221,3,0.86
"Delhi",1972,32,"KASHMERE GATE","GEN","OM PRAKASH BEHL","INC",9791,1,67.44
"Delhi",1972,32,"KASHMERE GATE","GEN","BHAGWANT KISHORE","BJS",4618,2,31.81
"Delhi",1972,32,"KASHMERE GATE","GEN","RICHPAL SINGH","IND",109,3,0.75
"Delhi",1972,33,"CHANDNI CHOWK","GEN","RAMA SHANKER","INC",10055,1,52.12
"Delhi",1972,33,"CHANDNI CHOWK","GEN","JANARDHAN GUPTA","BJS",8651,2,44.84
"Delhi",1972,33,"CHANDNI CHOWK","GEN","D.N. PANCHOLI","NCO",538,3,2.79
"Delhi",1972,33,"CHANDNI CHOWK","GEN","LAL SINGH","IND",49,4,0.25
"Delhi",1972,34,"DARYA GANJ","GEN","DALIT KUMAR TANDAN","BJS",8063,1,49.55
"Delhi",1972,34,"DARYA GANJ","GEN","DU CHOUDHARY","INC",7951,2,48.86
"Delhi",1972,34,"DARYA GANJ","GEN","L D ADLAKHA","IND",156,3,0.96
"Delhi",1972,34,"DARYA GANJ","GEN","HARBHAJAN SINGH","RPI",102,4,0.63
"Delhi",1972,35,"DARIBA","GEN","MEHTAB CHAND JAIN","INC",9603,1,51.3
"Delhi",1972,35,"DARIBA","GEN","KISHAN LAL","BJS",8849,2,47.27
"Delhi",1972,35,"DARIBA","GEN","MANGLA MAND","NCO",201,3,1.07
"Delhi",1972,35,"DARIBA","GEN","MOHAN LAL","IND",67,4,0.36
"Delhi",1972,36,"MATIA MAHAL","GEN","SIKANDER BAKHT","NCO",6495,1,31.2
"Delhi",1972,36,"MATIA MAHAL","GEN","MOHAMMED ZAFAR ALI","IND",5924,2,28.46
"Delhi",1972,36,"MATIA MAHAL","GEN","JP SHARMA","BJS",5466,3,26.26
"Delhi",1972,36,"MATIA MAHAL","GEN","KHALIQ ANJUM","INC",2596,4,12.47
"Delhi",1972,36,"MATIA MAHAL","GEN","V.P. DHINGRA","IND",123,5,0.59
"Delhi",1972,36,"MATIA MAHAL","GEN","DAULAT RAM","RPI",115,6,0.55
"Delhi",1972,36,"MATIA MAHAL","GEN","MADAN LAL","IND",97,7,0.47
"Delhi",1972,37,"CHAWRI BAZAR","GEN","ANWAR ALI DHEHLVI","BJS",10625,1,50.63
"Delhi",1972,37,"CHAWRI BAZAR","GEN","CHANDER BHAN KHANDELWAL","INC",9782,2,46.61
"Delhi",1972,37,"CHAWRI BAZAR","GEN","MOHD. YUNUS KHAN","IND",254,3,1.21
"Delhi",1972,37,"CHAWRI BAZAR","GEN","SATYA PRAKASH","NCO",192,4,0.91
"Delhi",1972,37,"CHAWRI BAZAR","GEN","JUGAL KISHORE HANDA","IND",133,5,0.63
"Delhi",1972,38,"BALLIMARAN","GEN","MOHD. AHMED","IND",6207,1,34.4
"Delhi",1972,38,"BALLIMARAN","GEN","SARLA SHARMA","CPI",5755,2,31.89
"Delhi",1972,38,"BALLIMARAN","GEN","KRISHNA GOPAL BANSAL","BJS",4893,3,27.12
"Delhi",1972,38,"BALLIMARAN","GEN","AIMAL FAROOQI","IND",720,4,3.99
"Delhi",1972,38,"BALLIMARAN","GEN","TOTA RAM BHAGRU","IND",402,5,2.23
"Delhi",1972,38,"BALLIMARAN","GEN","SULTAN","IND",67,6,0.37
"Delhi",1972,39,"AJMERI GATE","GEN","MIRZA SIDDIQ ALI","INC",6361,1,37.27
"Delhi",1972,39,"AJMERI GATE","GEN","SHAGIQUR RAHMANAN","IND",5629,2,32.98
"Delhi",1972,39,"AJMERI GATE","GEN","VIJAY KUMAR KHANDSAIYA","BJS",4856,3,28.45
"Delhi",1972,39,"AJMERI GATE","GEN","FAQUDDIN","NCO",149,4,0.87
"Delhi",1972,39,"AJMERI GATE","GEN","F.R. KHAN","IND",73,5,0.43
"Delhi",1972,40,"KALAN MASJID","GEN","RAJESH SHARMA","NCO",4140,1,23.46
"Delhi",1972,40,"KALAN MASJID","GEN","DEVKINANDNA SHARMA","INC",3911,2,22.16
"Delhi",1972,40,"KALAN MASJID","GEN","RAM BABU MAHESHWARI","BJS",3643,3,20.64
"Delhi",1972,40,"KALAN MASJID","GEN","Z.R. ABBAS","RPI",2295,4,13.01
"Delhi",1972,40,"KALAN MASJID","GEN","ABDUL MAJID","IND",1644,5,9.32
"Delhi",1972,40,"KALAN MASJID","GEN","SANWAL DASS","SOP",1605,6,9.1
"Delhi",1972,40,"KALAN MASJID","GEN","RADHEY LAL","IND",284,7,1.61
"Delhi",1972,40,"KALAN MASJID","GEN","SANTOSH KUMAR SHIEKHAR","IND",102,8,0.58
"Delhi",1972,40,"KALAN MASJID","GEN","KHURSHID ALAM","IND",23,9,0.13
"Delhi",1972,41,"PAHARGANJ","GEN","MADAN LAL KHURANA","BJS",11692,1,51.8
"Delhi",1972,41,"PAHARGANJ","GEN","AMAR NATH","INC",10881,2,48.2
"Delhi",1972,42,"RAM NAGAR","GEN","SATYA PRAKASH","INC",13387,1,55.97
"Delhi",1972,42,"RAM NAGAR","GEN","GOVIND RAM VERMA","BJS",9961,2,41.64
"Delhi",1972,42,"RAM NAGAR","GEN","BANARSI DASS","RPI",178,3,0.74
"Delhi",1972,42,"RAM NAGAR","GEN","JOGINDER SINGH","IND",150,4,0.63
"Delhi",1972,42,"RAM NAGAR","GEN","DEWAN CHAND","IND",137,5,0.57
"Delhi",1972,42,"RAM NAGAR","GEN","GANGA RAM","IND",61,6,0.26
"Delhi",1972,42,"RAM NAGAR","GEN","NIHAL SINGH KAIN","IND",45,7,0.19
"Delhi",1972,43,"BASTI JULAHAN","SC","PRABHU DAYAL","INC",9642,1,49.36
"Delhi",1972,43,"BASTI JULAHAN","SC","PRABHATI LAL","BJS",8646,2,44.26
"Delhi",1972,43,"BASTI JULAHAN","SC","DAULAT RAM","NCO",555,3,2.84
"Delhi",1972,43,"BASTI JULAHAN","SC","RAM CHANDER","RPI",491,4,2.51
"Delhi",1972,43,"BASTI JULAHAN","SC","RAM SINGH","IND",199,5,1.02
"Delhi",1972,44,"QASAB PURA","GEN","ROSHAN LAL","INC",8042,1,37.13
"Delhi",1972,44,"QASAB PURA","GEN","RAM NARAIN JAIN","BJS",7312,2,33.76
"Delhi",1972,44,"QASAB PURA","GEN","SIKANDER BAKHT","NCO",6104,3,28.18
"Delhi",1972,44,"QASAB PURA","GEN","SOM NATH GULATHI","SOP",199,4,0.92
"Delhi",1972,45,"DEPUTY GANJ","GEN","SHYAM CHANRAN GUPTA","BJS",12381,1,54.62
"Delhi",1972,45,"DEPUTY GANJ","GEN","BHIKU RAM JAIN","INC",9923,2,43.78
"Delhi",1972,45,"DEPUTY GANJ","GEN","BRIJ LAL","IND",228,3,1.01
"Delhi",1972,45,"DEPUTY GANJ","GEN","JAMILUR REHMAN","IND",134,4,0.59
"Delhi",1972,46,"PRATAP NAGAR","GEN","VED PARKASH","INC",10304,1,55.61
"Delhi",1972,46,"PRATAP NAGAR","GEN","RAM KISHAN BHARDWAJ","BJS",7818,2,42.19
"Delhi",1972,46,"PRATAP NAGAR","GEN","RAGHUBIR PRASAD","IND",267,3,1.44
"Delhi",1972,46,"PRATAP NAGAR","GEN","SURJIT KAUR","IND",141,4,0.76
"Delhi",1972,47,"ARYA PURA","GEN","RAM CHANDER SHARMA","CPI",10697,1,52.08
"Delhi",1972,47,"ARYA PURA","GEN","HEM RAJ MALHOTRA","BJS",8172,2,39.79
"Delhi",1972,47,"ARYA PURA","GEN","KISHAN SINGH","RPI",851,3,4.14
"Delhi",1972,47,"ARYA PURA","GEN","DHOOMI MAL","IND",559,4,2.72
"Delhi",1972,47,"ARYA PURA","GEN","B.N. DIPAK","HMS",125,5,0.61
"Delhi",1972,47,"ARYA PURA","GEN","SURINDER SINGH","IND",95,6,0.46
"Delhi",1972,47,"ARYA PURA","GEN","BHAGAT AMI CHAND","SOP",39,7,0.19
"Delhi",1972,48,"SHAKTI NAGAR","GEN","RADHEY LAL","INC",10629,1,53.13
"Delhi",1972,48,"SHAKTI NAGAR","GEN","SATYA PAL CHUG","BJS",9071,2,45.34
"Delhi",1972,48,"SHAKTI NAGAR","GEN","JAI NARAIN","NCO",193,3,0.96
"Delhi",1972,48,"SHAKTI NAGAR","GEN","SHRI PAL GUPTA","IND",114,4,0.57
"Delhi",1972,49,"SARAI ROHILLA","GEN","IQBAL KRISHNA TREHAN","INC",21693,1,65.01
"Delhi",1972,49,"SARAI ROHILLA","GEN","SHYAM SUNDER DHINGRA","BJS",9437,2,28.28
"Delhi",1972,49,"SARAI ROHILLA","GEN","SHER SINGH ANHAL","IND",1774,3,5.32
"Delhi",1972,49,"SARAI ROHILLA","GEN","SHER SINGH","RPI",413,4,1.24
"Delhi",1972,49,"SARAI ROHILLA","GEN","COMRADE SULTAN SINGH","IND",54,5,0.16
"Delhi",1972,50,"KISHAN GANJ","GEN","B.D. JOSHIT","CPI",10101,1,49.64
"Delhi",1972,50,"KISHAN GANJ","GEN","JAWAHAR LAL MEHRA","BJS",8472,2,41.63
"Delhi",1972,50,"KISHAN GANJ","GEN","BHOODEV PARKASH","IND",872,3,4.29
"Delhi",1972,50,"KISHAN GANJ","GEN","SURAJ PARKASH KAUSHIK","IND",504,4,2.48
"Delhi",1972,50,"KISHAN GANJ","GEN","K.C. SHARMA","SOP",192,5,0.94
"Delhi",1972,50,"KISHAN GANJ","GEN","DEVRAJ","IND",144,6,0.71
"Delhi",1972,50,"KISHAN GANJ","GEN","CHIRANJI LAL","IND",65,7,0.32
"Delhi",1972,51,"MOTIA KHAN","GEN","BANSILAL CHAUHAN","INC",7636,1,50.42
"Delhi",1972,51,"MOTIA KHAN","GEN","BANARSI DASS","BJS",7406,2,48.9
"Delhi",1972,51,"MOTIA KHAN","GEN","SOAM DUTT JOSHI","IND",102,3,0.67
"Delhi",1972,52,"TIBBIA COLLEGE","GEN","R. P. MITTAL","INC",8623,1,51.79
"Delhi",1972,52,"TIBBIA COLLEGE","GEN","JITENDRA GUPTA","BJS",7841,2,47.1
"Delhi",1972,52,"TIBBIA COLLEGE","GEN","SUSHIL SHARMA","IND",185,3,1.11
"Delhi",1972,53,"REHGARPURA","SC","SUNDER WATI N PARBHAKER","INC",10283,1,54.6
"Delhi",1972,53,"REHGARPURA","SC","SHIV NARAIN SARUNIA","BJS",8457,2,44.91
"Delhi",1972,53,"REHGARPURA","SC","GANGA PARSHAD","IND",93,3,0.49
"Delhi",1972,54,"DEV NAGAR","SC","MOTI LAL BOKALIA","INC",8513,1,47
"Delhi",1972,54,"DEV NAGAR","SC","BABU LAL","RPI",5636,2,31.12
"Delhi",1972,54,"DEV NAGAR","SC","LAXMAN PRABHAKAR","BJS",3816,3,21.07
"Delhi",1972,54,"DEV NAGAR","SC","LAXMI NARAIN DOTANIA","IND",74,4,0.41
"Delhi",1972,54,"DEV NAGAR","SC","DURGA DASS","SWA",73,5,0.4
"Delhi",1972,55,"PATEL NAGAR","GEN","VIJAY KUMAR MALHOTRA","BJS",12827,1,53.41
"Delhi",1972,55,"PATEL NAGAR","GEN","SAVITA BEHAN","INC",10928,2,45.5
"Delhi",1972,55,"PATEL NAGAR","GEN","PURSOTAM KUMAR","IND",64,3,0.27
"Delhi",1972,55,"PATEL NAGAR","GEN","NEBH RAJ","NCO",60,4,0.25
"Delhi",1972,55,"PATEL NAGAR","GEN","NANAK CHAND","IND",49,5,0.2
"Delhi",1972,55,"PATEL NAGAR","GEN","MOHINDER SINGH CHHABRA","SWA",43,6,0.18
"Delhi",1972,55,"PATEL NAGAR","GEN","RAMESH CHANDER","IND",31,7,0.13
"Delhi",1972,55,"PATEL NAGAR","GEN","BACHITAR SINGH OBEROI","IND",16,8,0.07
"Delhi",1972,56,"ANAND PARBAT","SC","KRISHAN SWARUP","INC",19397,1,68.49
"Delhi",1972,56,"ANAND PARBAT","SC","KHARAK SINGH","BJS",7485,2,26.43
"Delhi",1972,56,"ANAND PARBAT","SC","HARISH CHANDER","IND",1440,3,5.08
"Delhi",1977,1,"SAROJINI NAGAR","GEN","P.N. SINGH","JNP",8719,1,64.82
"Delhi",1977,1,"SAROJINI NAGAR","GEN","B.K. ARORA","INC",3247,2,24.14
"Delhi",1977,1,"SAROJINI NAGAR","GEN","VIRENDRA KUMAR BHATNAGAR","IND",1114,3,8.28
"Delhi",1977,1,"SAROJINI NAGAR","GEN","R.P. NAUTIYAL","IND",344,4,2.56
"Delhi",1977,1,"SAROJINI NAGAR","GEN","DHARAM PAL ANNASHI","IND",28,5,0.21
"Delhi",1977,2,"LAXMIBAI NAGAR","GEN","KIDAR NATH SACHDEVA","JNP",9865,1,66
"Delhi",1977,2,"LAXMIBAI NAGAR","GEN","PITTAMBAR DUTT BARTHWAL","INC",4907,2,32.83
"Delhi",1977,2,"LAXMIBAI NAGAR","GEN","BALARAM SARSWATI","IND",124,3,0.83
"Delhi",1977,2,"LAXMIBAI NAGAR","GEN","RAM PRASHAD POKHRIYAL","IND",50,4,0.33
"Delhi",1977,3,"GOLE MARKET","SC","SWARUP CHAND 'RAJAN'","JNP",6594,1,57.58
"Delhi",1977,3,"GOLE MARKET","SC","RAM NATH CHANDELIVA","INC",4028,2,35.18
"Delhi",1977,3,"GOLE MARKET","SC","RATTAN LAL BALMIKI","IND",758,3,6.62
"Delhi",1977,3,"GOLE MARKET","SC","SURENDER SINGH","IND",71,4,0.62
"Delhi",1977,4,"BARA KHAMBA","GEN","SHIV CHARAN GUPTA","JNP",7299,1,53.88
