"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Madras",1,1967,2,40,"VELLORE",76.41,58.96,"General",88490,14414,6,1,"Male","DMK",39863,"M. P. SARATHI",21.32,"J. MUDALIAR","INC","M",NA
"Madras",1,1967,2,41,"ARNI",76.11,60.74,"General",82278,20718,4,1,"Male","DMK",38038,"A. C. NARASIMHAN",33.08,"T. B. J. CHETTIAR","INC","M",NA
"Madras",1,1967,2,42,"CHEYYAR",79.18,54.86,"General",85337,19673,4,1,"Male","DMK",37068,"K. GOVINDAN",29.11,"K. M. KANGAN","INC","M",NA
"Madras",1,1967,2,43,"WANDIWASH",67.48,61.25,"SC",93447,17326,4,1,"Male","DMK",38626,"MUTHULINGAM",27.48,"A. ADINEELAM","INC","M",NA
"Madras",1,1967,2,44,"PERNAMALLUR",74.62,46.25,"General",85233,9188,5,1,"Male","DMK",29413,"V. D. A. MUDALY",14.45,"P. RAMACHANDRAN","INC","M",NA
"Madras",1,1967,2,45,"POLUR",71.47,56.92,"General",81835,13068,3,1,"Female","DMK",33292,"S. KUPPAMAL",22.34,"S. M. ANNAMALAI","INC","M",NA
"Madras",1,1967,2,46,"CHENGAM",66.87,56.84,"SC",78478,11055,5,1,"Male","DMK",29828,"P. S. SANTHANAM",21.07,"A. ARUMUGHAM","INC","M",NA
"Madras",1,1967,2,47,"THANDRAMBATTU",70.87,50.31,"General",82797,1339,3,1,"Male","INC",29524,"K. S. KANDAR",2.28,"R. DHARMALINGAM","DMK","M",NA
"Madras",1,1967,2,48,"KALASAPAKKAM",68.61,51.37,"General",92766,12143,3,1,"Male","INC",32697,"S. MURUGIAN",19.08,"M. SUNDARASAN","DMK","M",NA
"Madras",1,1967,2,49,"TIRUVANNAMALAI",81.71,49.39,"General",94545,3185,3,1,"Male","INC",38153,"D. VIJAYARAJ",4.12,"P. U. SHANMUGAM","DMK","M",NA
"Madras",1,1967,2,50,"MELMALAYANUR",70.95,50.68,"General",92089,15820,5,1,"Male","DMK",33115,"R. R. MUNUSAMY",24.21,"K. G. GOUNDER","INC","M",NA
"Madras",1,1967,2,51,"GINGEE",74.89,55.59,"General",94916,11612,6,1,"Male","DMK",39517,"V. MUNUSAMI",16.34,"G. RAJARAM","INC","M",NA
"Madras",1,1967,2,52,"TINDIVANAM",73.71,51.59,"General",89697,2098,2,1,"Male","INC",34106,"K. RAMAMOORTHY",3.17,"A. THANGAVELU","DMK","M",NA
"Madras",1,1967,2,53,"VANUR",67.77,50.06,"SC",88494,70,2,1,"Male","DMK",30023,"BALAKRISHNAN",0.12,"VELAYUDHAM","INC","M",NA
"Madras",1,1967,2,54,"KANDAMANGALAM",73.09,55.83,"SC",87283,7437,2,1,"Male","DMK",35617,"M. RAMAN",11.66,"M. S. SARASWATHI","INC","M",NA
"Madras",1,1967,2,55,"VILLUPURAM",74.25,53.73,"General",94260,5931,3,1,"Male","DMK",37605,"M. SHANMUGAM",8.47,"V. P. S. GOUNDER","INC","M",NA
"Madras",1,1967,2,56,"NELLIKUPPAM",70.64,47.24,"General",84171,4973,5,1,"Male","CPM",28090,"C. GOVINDARAJAN",8.36,"A. LAKSHMINARAYANAN","INC","M",NA
"Madras",1,1967,2,57,"CUDDALORE",73.05,55.09,"General",87210,7248,3,1,"Male","DMK",35093,"E. RE. ELAMVAZHUTHI",11.38,"P. R. S. PADAYACHI","INC","M",NA
"Madras",1,1967,2,58,"PANRUTI",67.51,60.82,"General",106540,15566,2,1,"Male","DMK",43745,"S. RAMACHANDRAN",21.64,"V. V. PADAYACHI","INC","M",NA
"Madras",1,1967,2,59,"KURINJIPADI",62.57,54.5,"SC",74712,7252,4,1,"Male","DMK",25478,"N. RAJANGAM",15.51,"M. JAYARAMAN","INC","M",NA
"Madras",1,1967,2,60,"BHUVANAGIRI",73.72,56.28,"General",93496,10561,3,1,"Male","DMK",38795,"A. GOVINDARASAN",15.32,"D. RAMACHANDRAN","INC","M",NA
"Madras",1,1967,2,61,"KATTUMANNARKOIL",79.36,48.34,"SC",79560,134,5,1,"Male","INC",30521,"S. SIVASUBRAMANIAN",0.21,"C. GOVINDARASU","DMK","M",NA
"Madras",1,1967,2,62,"CHIDAMBARAM",78.38,49.18,"General",90560,1555,4,1,"Male","INC",34911,"R. K. PILLAI",2.19,"P. PONCHOCKALINGAM","DMK","M",NA
"Madras",1,1967,2,63,"VRIDHACHALAM",80.54,54.77,"General",95725,8867,4,1,"Male","INC",42230,"G. BHUVARAGHAN",11.5,"M. SELVARAJ","DMK","M",NA
"Madras",1,1967,2,64,"MANGALUR",67.3,56.67,"SC",90557,12869,7,1,"Male","DMK",34538,"A. KRISHNAN",21.12,"P. VEDAMANICKAM","INC","M",NA
"Madras",1,1967,2,65,"LUNDURPET",68.68,47.23,"General",82609,1560,3,1,"Male","INC",26796,"M. K. PADAYATCHI",2.75,"V. S. PADAYACHI","DMK","M",NA
"Madras",1,1967,2,66,"TIRUKOILUR",78.47,51.25,"General",85190,1673,2,1,"Male","INC",34259,"E. M. SUBRAMANIAM",2.5,"A. S. KUMARASAMY","DMK","M",NA
"Madras",1,1967,2,67,"MUGAIYUR",75.99,56.42,"General",87691,12043,4,1,"Male","DMK",37598,"A. GOVINDASAMY",18.07,"N. K GANAPATHY","INC","M",NA
"Madras",1,1967,2,68,"RISHIVANDIYAM",73.22,49.6,"SC",72950,318,3,1,"Male","DMK",26491,"M. ANANDAN",0.6,"L. ANANDAN","INC","M",NA
"Madras",1,1967,2,69,"SANKARAPURAM",71.58,54.75,"General",72198,5518,3,1,"Male","DMK",28292,"S. P. PACHAIYAPPAN",10.68,"D. MUTHUSAMI","INC","M",NA
"Madras",1,1967,2,70,"KALLAKURICHI",80.23,56.38,"General",86613,10533,4,1,"Male","DMK",39175,"D. K. NAIDU",15.16,"V. T. ELAYAPILLAI","INC","M",NA
"Madras",1,1967,2,71,"HOSUR",52.51,52.69,"General",77814,2201,2,1,"Male","SWA",21530,"B. VENKATASWAMI",5.39,"K. A. PILLAI","INC","M",NA
"Madras",1,1967,2,72,"UDDANAPALLE",55.17,65.75,"General",81023,14078,2,1,"Male","SWA",29391,"K. S. KOTHANDRAMIAH",31.49,"D. C. VIJENDRIAH","INC","M",NA
"Madras",1,1967,2,73,"KRISHNAGIRI",64.19,47.31,"General",79748,185,3,1,"Male","INC",24220,"P. M. M. GOUNDER",0.36,"C. MANNIAPPAN","DMK","M",NA
"Madras",1,1967,2,74,"KAVERIPATNAM",73.19,52.74,"General",85370,3421,2,1,"Male","INC",32953,"P. NAIDU",5.47,"P. V. SEERAMULU","DMK","M",NA
"Madras",1,1967,2,75,"UTTANGARAI",71.63,49.06,"General",90460,2040,3,1,"Male","INC",31791,"T. T. GOUNDER",3.15,"K. R. KRISHNAN","DMK","M",NA
"Madras",1,1967,2,76,"HARUR",73.9,48.09,"SC",77563,548,4,1,"Male","INC",27565,"N. THEERTHAGIRI",0.96,"N. ARUMUGAM","DMK","M",NA
"Madras",1,1967,2,77,"DHARMAPURI",76.18,53.02,"General",89778,6691,5,1,"Male","DMK",36258,"M. S. GOUNTER",9.78,"D. N. VADIVEL","INC","M",NA
"Madras",1,1967,2,78,"PALACODE",65.6,50.05,"General",88883,3090,5,1,"Male","INC",29186,"K. MURUGESAN",5.3,"M. B. MUNUSAMY","DMK","M",NA
"Madras",1,1967,2,79,"PENNAGARAM",62.36,49.2,"General",90966,1343,3,1,"Male","INC",27913,"P. K. C. MUTHUSAMY",2.37,"N. MANICKAM","DMK","M",NA
"Madras",1,1967,2,80,"METTUR",70.14,48.78,"General",89534,6038,4,1,"Male","PSP",30635,"M. SURENDRAN",9.61,"K. K. GOUNDER","INC","M",NA
"Madras",1,1967,2,81,"TARAMANGALAM",65.15,57.8,"General",88234,8963,2,1,"Male","DMK",33222,"GOVINDAN",15.59,"M. S. KRISHNAN","INC","M",NA
"Madras",1,1967,2,82,"OMALUR",59.69,56.17,"SC",83866,10245,4,1,"Male","DMK",28121,"C. PALANI",20.46,"C. GOVINDAN","INC","M",NA
"Madras",1,1967,2,83,"SALEM I",81.26,57.92,"General",99374,14066,4,1,"Male","DMK",46776,"K. JAYARAMAN",17.42,"P. THIAGARAJAN","INC","M",NA
"Madras",1,1967,2,84,"SALEM I I",76.33,58,"General",87598,11496,3,1,"Male","DMK",38781,"E. R. KRISHNAN",17.19,"A. R. GOUNDER","INC","M",NA
"Madras",1,1967,2,85,"YERCAUD",59.31,56.25,"ST",75302,5587,2,1,"Male","DMK",25124,"V. CHINNASAMY",12.51,"PONNUDURAI","INC","M",NA
"Madras",1,1967,2,86,"PANAMARATHUPATTI",75.61,53.7,"General",85216,7727,4,1,"Male","DMK",34597,"T. PONNUMALAI",11.99,"C. SEPPERUMAL","DMK","M",NA
"Madras",1,1967,2,87,"VEERAPANDY",71.13,66.11,"General",90758,20805,2,1,"Male","DMK",42681,"S. ARUMUGAM",32.23,"N. S. SUNDARARAJAN","INC","M",NA
"Madras",1,1967,2,88,"EDAPPADI",69.12,54.7,"General",97701,6342,2,1,"Male","DMK",36935,"A. ARUMUGAM",9.39,"K. S. S. GOUNDER","INC","M",NA
"Madras",1,1967,2,89,"SANKARI",51.61,61.7,"SC",94558,12938,4,1,"Male","DMK",30112,"R. NALLAMUTHU",26.51,"A. RAJENDRAN","INC","M",NA
"Madras",1,1967,2,90,"TIRUCHENGODE",66.22,64.73,"General",99100,20348,3,1,"Male","DMK",42479,"T. A. RAJAVELU",31.01,"T. P. NATESAN","INC","M",NA
"Madras",1,1967,2,91,"KAPILAMALAI",75.73,52.25,"General",103680,8293,5,1,"Male","DMK",41026,"C. V. VELAPPAN",10.56,"R. S. GOUNDER","INC","M",NA
"Madras",1,1967,2,92,"NAMAKKAL",79.51,54.37,"General",91404,7859,4,1,"Male","DMK",39510,"M. MUTHUSWAMY",10.81,"V. R. K. GOUNDER","INC","M",NA
"Madras",1,1967,2,93,"SENDAMANGALAM",63.4,50.62,"ST",97553,771,2,1,"Male","INC",31308,"A. S. GOUNDER",1.25,"S. T. DORAISWAMY","CPM","M",NA
"Madras",1,1967,2,94,"RASIPURAM",75.41,52.53,"General",96950,7529,6,1,"Male","DMK",38402,"P. PERIASAMY",10.3,"K. M. GOUNDER","INC","M",NA
"Madras",1,1967,2,95,"ATTUR",74.15,57.22,"General",95362,10204,2,1,"Male","DMK",40456,"K.N. SIVAPERUMAL",14.43,"M. P. SUBRAMANYAM","INC","M",NA
"Madras",1,1967,2,96,"TALAVASAL",67.47,55.39,"SC",89072,8841,5,1,"Male","DMK",33289,"M. MARIMUTHU",14.71,"A. DORAISAMY","INC","M",NA
"Madras",1,1967,2,97,"GUDALUR",60.47,49.24,"SC",69434,628,3,1,"Male","INC",20675,"C. NANJAM",1.5,"BOMMAN","SWA","M",NA
"Madras",1,1967,2,98,"OOTACAMUND",73.7,68.03,"General",74843,19889,2,1,"Male","SWA",37525,"K. BOJAN",36.06,"T. K. GOWDER","INC","M",NA
"Madras",1,1967,2,99,"COONOOR",71.63,58.74,"General",75716,9475,2,1,"Male","DMK",31855,"B. GOWDER",17.47,"M.K.N. GOWDER","INC","M",NA
"Madras",1,1967,2,100,"METTUPALAYAM",69.9,45.42,"General",93585,2973,3,1,"Male","INC",29709,"T.T.S. THIPPIAH",4.55,"THOOYAMANI","DMK","M",NA
"Madras",1,1967,2,101,"AVANASHI",67.3,54.36,"General",87279,5119,2,1,"Male","SWA",31927,"R. K. GOUNDER",8.72,"K. M. GOUNDER","INC","M",NA
"Madras",1,1967,2,102,"THONDAMUTHUR",70.59,59.14,"General",101232,15419,3,1,"Male","DMK",42261,"R. MANICKAVACHAKAM",21.58,"V. E. NAIDU","INC","M",NA
"Madras",1,1967,2,103,"SINGANALLUR",73.69,54.93,"General",94798,13263,4,1,"Male","PSP",38378,"P. VELUSAMY",18.98,"V.K.L. GOUNDER","INC","M",NA
"Madras",1,1967,2,104,"PERUR",72.73,61.49,"SC",97801,17192,3,1,"Male","CPM",43740,"N. MARUDACHALAM",24.17,"R. RAYAPPAN","INC","M",NA
"Madras",1,1967,2,105,"COIMBATORE WEST",76.41,63.85,"General",84159,17808,2,1,"Male","DMK",41059,"J, GOVINDARAJULU",27.69,"S.R.P.P. CHETTIAR","INC","M",NA
"Madras",1,1967,2,106,"COIMBATORE EAST",70.71,50.81,"General",92200,5645,3,1,"Male","CPM",33122,"M. BHUPATHY",8.66,"G.R. DAMODARAN","INC","M",NA
"Madras",1,1967,2,107,"KINATHUKADAVU",73.65,64.63,"General",85384,19954,4,1,"Male","DMK",40645,"KANNAPPAN",31.73,"S. GOUNDER","INC","M",NA
"Madras",1,1967,2,108,"POLLACHI",74.62,58.65,"General",85643,11792,3,1,"Male","DMK",37480,"A.P.S. GOUNDER",18.45,"E. GOUNDER","INC","M",NA
"Madras",1,1967,2,109,"VALPARAI",68.02,66.24,"SC",90874,20077,2,1,"Male","DMK",40945,"E. RAMASAMI",32.48,"N. NACHIMUTHU","INC","M",NA
"Madras",1,1967,2,110,"UDUMALPET",76.07,58.17,"General",89940,14018,3,1,"Male","DMK",39796,"S.J.S. PASHA",20.49,"K. RAMASAMI","INC","M",NA
"Madras",1,1967,2,111,"DHARAPURAM",71.75,65,"SC",90991,20633,3,1,"Female","DMK",42433,"PALANIAMMAL",31.6,"P. VELUSAMY","INC","M",NA
"Madras",1,1967,2,112,"VELLAKOIL",76.44,62.44,"General",96405,19431,3,1,"Male","DMK",46009,"K. N. S. GOUNDER",26.37,"D. P. GOUNDER","INC","M",NA
"Madras",1,1967,2,113,"KANGAYAM",73.02,36.41,"General",93288,146,4,1,"Male","INC",24800,"A. S. GOUNDER",0.21,"VELUSAMI","DMK","M",NA
"Madras",1,1967,2,114,"PONGALUR",68.4,61.75,"General",90839,15957,4,1,"Male","DMK",38371,"P.N.P. GOUNDER",25.68,"P.S. RANGASWAMY","INC","M",NA
"Madras",1,1967,2,115,"PALLADAM",70.98,46.99,"General",95869,7556,3,1,"Male","PSP",31977,"K.N.K. GOUNDER",11.1,"R. SENGALIAPPAN","INC","M",NA
"Madras",1,1967,2,116,"TIRUPPUR",73.71,50.05,"General",96272,14145,3,1,"Male","DMK",35518,"S. DURAISAMY",19.93,"K.N.P. GOUNDER","INC","M",NA
"Madras",1,1967,2,117,"MODAKKURICHI",73.95,61.23,"General",100057,19859,3,1,"Male","SSP",45303,"K.R. NALLASIVAM",26.84,"C. KULANDIAMMAL","INC","M",NA
"Madras",1,1967,2,118,"PERUNDURAI",74.2,47.41,"General",94274,3134,3,1,"Male","SSP",33164,"S. BALASUBRAMANIAN",4.48,"N.N.S. NANDRADIAR","INC","M",NA
"Madras",1,1967,2,119,"ERODE",76.72,59.14,"General",100217,19663,4,1,"Male","DMK",45471,"M. CHINNASAMY",25.57,"P. ARJUNAN","INC","F",NA
"Madras",1,1967,2,120,"BHAVANI",73.68,65.16,"General",90290,21354,3,1,"Male","DMK",43353,"A.M. RAJA",32.1,"P.K. MUDALIAR","INC","M",NA
"Madras",1,1967,2,121,"ANDHIYUR",70.46,55.99,"General",88402,7468,2,1,"Male","DMK",34877,"E.M. NATARAJAN",11.99,"GURUMURTHI","INC","M",NA
"Madras",1,1967,2,122,"GOBICHETTIPALAYAM",75.27,52.61,"General",80750,4571,3,1,"Male","SWA",31974,"K.M.R. GOUNDER",7.52,"M. GOUNDER","INC","M",NA
"Madras",1,1967,2,123,"SATYAMANGALAM",66.26,49.22,"General",78131,1206,3,1,"Male","INC",25484,"P.G. KARUTHIRUMAN",2.33,"S.M. MARAPPAN","CPM","M",NA
"Madras",1,1967,2,124,"BHAVANISAGAR",68.41,51.76,"SC",76191,4793,3,1,"Male","DMK",26980,"RAMARASAN",9.2,"M. VELUSAMY","INC","M",NA
"Madras",1,1967,2,125,"ODDANCHATRAM",72.62,55.55,"General",98705,8864,3,1,"Male","DMK",39817,"N. GOUNDER",12.37,"A.P. PALANIAPPAN","INC","M",NA
"Madras",1,1967,2,126,"PALANI",74.83,65.8,"SC",96821,22891,2,1,"Male","DMK",47671,"KRISHNAMOORTHY",31.6,"BALAKRISHNAN","INC","M",NA
"Madras",1,1967,2,127,"PERIAKULAM",74.21,54.85,"SC",88498,6375,2,1,"Male","DMK",36023,"M. METHA",9.71,"R.S. SUBRAMANIAM","INC","M",NA
"Madras",1,1967,2,128,"BODINAYAKANUR",73.27,49.83,"General",94970,766,3,1,"Male","INC",34671,"S.SRINIVASAN",1.1,"P.V. DURAIRAJ","CPM","M",NA
"Madras",1,1967,2,129,"CUMBUM",77.26,59.66,"General",89912,13415,2,1,"Male","DMK",41440,"RAJANGAM",19.31,"N.S.K.S. PANDIARAJ","INC","M",NA
"Madras",1,1967,2,130,"THENI",77.85,58.73,"General",92108,12514,2,1,"Male","DMK",42111,"P. RAJAN",17.45,"M. MALAICHAMI","INC","M",NA
"Madras",1,1967,2,131,"ANDIPATTI",71.9,54.86,"General",89623,6260,2,1,"Male","SWA",35351,"S. PARAMASIVAM",9.71,"A. THIRUVENKIDASAMY","INC","M",NA
"Madras",1,1967,2,132,"SEDAPATTI",75.05,63.84,"General",85921,19614,5,1,"Male","SWA",41167,"V.T.THEVAR",30.42,"T. A. NADAR","INC","M",NA
"Madras",1,1967,2,133,"THIRUMANGALAM",67.54,33.58,"General",89584,3257,5,1,"Male","INC",20319,"N.S.V. CHITHAN",5.38,"M.P. RAJAN","SWA","M",NA
"Madras",1,1967,2,134,"USILAMPATTI",70.56,72.11,"General",87876,28489,3,1,"Male","FBL",44714,"P.K.M. THEVAR",45.95,"A.M.N. THEVAR","INC","M",NA
"Madras",1,1967,2,135,"NILAKOTTAI",73.13,57.71,"SC",89095,12486,5,1,"Male","DMK",37601,"A. MUNIYANDI",19.16,"A.S.PONNAMMAL","INC","M",NA
"Madras",1,1967,2,136,"SHOLAVANDAN",79.43,60.19,"General",94581,16493,3,1,"Male","DMK",45221,"P.S.MANIYAN",21.95,"R.S.SERVAI","INC","M",NA
"Madras",1,1967,2,137,"THIRUPPARANKUNDRAM",73.2,63.94,"General",105060,22377,3,1,"Male","DMK",49169,"S.AGNIRAJU",29.1,"S.SONAIMUTHU","INC","M",NA
"Madras",1,1967,2,138,"MADURAI WEST",70.63,59.42,"General",111707,23870,3,1,"Male","CPM",46882,"N. SANKARAIAH",30.25,"M. CHELLIAH","INC","M",NA
"Madras",1,1967,2,139,"MADURAI CENTRAL",72.8,62.86,"General",86462,16779,3,1,"Male","DMK",39566,"C.GOVINDARAJAN",26.66,"V.SANKARAN","INC","M",NA
"Madras",1,1967,2,140,"MADURAI EAST",77.25,50.32,"General",82764,8244,5,1,"Male","CPM",32173,"K.P.JANAKIAMMAL",12.89,"A.G.SUBBURAMAN","INC","M",NA
"Madras",1,1967,2,141,"MELUR SOUTH",81.82,63.41,"SC",98125,21537,2,1,"Male","DMK",50913,"O.P.RAMAN",26.82,"P.KAKKAN","INC","M",NA
"Madras",1,1967,2,142,"MELUR NORTH",78.38,56.15,"General",88373,8519,2,1,"Male","DMK",38895,"P.MALAICHAMY",12.3,"M.A. AMBALAM","INC","M",NA
"Madras",1,1967,2,143,"VADAMADURAI",69.96,49.11,"General",88792,1856,4,1,"Male","INC",30507,"P.T. NAICKER",2.99,"V.S. LAKSHMANAN","DMK","M",NA
"Madras",1,1967,2,144,"DINDIGUL",76.34,58.93,"General",94204,12844,2,1,"Male","CPM",42381,"A.BALASUBRAMANAYAM",17.86,"O.C.PILLAI","INC","M",NA
"Madras",1,1967,2,145,"ATHOOR",74.31,50.7,"General",100535,1755,3,1,"Male","DMK",37879,"V.S.S.MANICHETTIAR",2.35,"R.R.REDDIAR","INC","M",NA
"Madras",1,1967,2,146,"VEDASANDUR",63.53,48.16,"General",98263,691,4,1,"Male","CPM",30063,"N.VARADARAJ",1.11,"S.N.RAO","INC","M",NA
"Madras",1,1967,2,147,"ARAVAKURICHI",69.62,67.46,"General",99247,24132,2,1,"Male","SWA",46614,"S.K.GOUNDER",34.93,"V.P.GOUNDER","INC","M",NA
"Madras",1,1967,2,148,"KARUR",79.18,44.95,"General",94273,4875,4,1,"Male","INC",33552,"T.M.NALLASWAMY",6.53,"S.NALLASWAMY","CPM","M",NA
