"state","year","ac_no","ac_name","ac_type","cand1","party1","votes1","position","vote_percent"
"Chhattisgarh",2003,86,"RAJNANDGAON","GEN","CHAMELI YADAV D.R. YADAV","JD(U)",728,9,0.64
"Chhattisgarh",2003,87,"DONGARGARH","SC","VINOD KHANDEKAR","BJP",55188,1,50.89
"Chhattisgarh",2003,87,"DONGARGARH","SC","DHANESH PATILA","INC",40711,2,37.54
"Chhattisgarh",2003,87,"DONGARGARH","SC","GURU VIJAY KUMAR","NCP",4697,3,4.33
"Chhattisgarh",2003,87,"DONGARGARH","SC","SHYAM DAS","IND",2142,4,1.98
"Chhattisgarh",2003,87,"DONGARGARH","SC","DHANSAY CHANDEL","GGP",1763,5,1.63
"Chhattisgarh",2003,87,"DONGARGARH","SC","NAND KUMAR MALEKAR","IND",1408,6,1.3
"Chhattisgarh",2003,87,"DONGARGARH","SC","LAXMAN DAS","IND",1340,7,1.24
"Chhattisgarh",2003,87,"DONGARGARH","SC","BHAG CHAND","SP",655,8,0.6
"Chhattisgarh",2003,87,"DONGARGARH","SC","SMT. PUSHAPA RAJESH NAGDEO","RPI(A)",551,9,0.51
"Chhattisgarh",2003,88,"KHAIRAGARH","GEN","DEVWARTH SINGH","INC",46339,1,41.57
"Chhattisgarh",2003,88,"KHAIRAGARH","GEN","SIDDHARTH SINGH","BJP",28432,2,25.51
"Chhattisgarh",2003,88,"KHAIRAGARH","GEN","KAMLESHWAR LODHI","IND",21305,3,19.11
"Chhattisgarh",2003,88,"KHAIRAGARH","GEN","SANTRAM GOND (CHHEDAIYA)","GGP",5592,4,5.02
"Chhattisgarh",2003,88,"KHAIRAGARH","GEN","KHEMRAJ LODHI","IND",4467,5,4.01
"Chhattisgarh",2003,88,"KHAIRAGARH","GEN","LAL SHRIRAJ SINGH","NCP",3961,6,3.55
"Chhattisgarh",2003,88,"KHAIRAGARH","GEN","SUBHAS CHAND KOCHAR","SP",1371,7,1.23
"Chhattisgarh",2003,89,"BIRENDRANAGAR","GEN","AKABAR BHAI","INC",54828,1,49.85
"Chhattisgarh",2003,89,"BIRENDRANAGAR","GEN","SANTOSH PANDEY","BJP",42846,2,38.95
"Chhattisgarh",2003,89,"BIRENDRANAGAR","GEN","SUMRAN SINGH DHRUWEY","GGP",5912,3,5.37
"Chhattisgarh",2003,89,"BIRENDRANAGAR","GEN","SANTLAL DHURWEY","IND",3216,4,2.92
"Chhattisgarh",2003,89,"BIRENDRANAGAR","GEN","NATHOO RAM SAHU","NCP",3191,5,2.9
"Chhattisgarh",2003,90,"KAWARDHA","GEN","YOGESHWAR RAJ SINGH","INC",51092,1,42.48
"Chhattisgarh",2003,90,"KAWARDHA","GEN","DR. SIYARAM SAHU","BJP",46904,2,39
"Chhattisgarh",2003,90,"KAWARDHA","GEN","PRAKASH CHANDRAVANSHI","NCP",12303,3,10.23
"Chhattisgarh",2003,90,"KAWARDHA","GEN","RAM PRASAD BAGHEL","RPI",3334,4,2.77
"Chhattisgarh",2003,90,"KAWARDHA","GEN","AAJU RAM CHANDRAWANSHI","CPI",3098,5,2.58
"Chhattisgarh",2003,90,"KAWARDHA","GEN","NARENDRA SINGH","GGP",2313,6,1.92
"Chhattisgarh",2003,90,"KAWARDHA","GEN","KAPIL","BSP",1234,7,1.03
"Chhattisgarh",2008,1,"BHARATPUR-SONHAT","ST","RAMESH SINGH","RGOP",718,10,0.8
"Chhattisgarh",2008,1,"BHARATPUR-SONHAT","ST","RITA SINGH GOND","LJP",653,11,0.73
"Chhattisgarh",2008,1,"BHARATPUR-SONHAT","ST","BHAGWAN SINGH (GURUJI)","IND",1488,6,1.66
"Chhattisgarh",2008,1,"BHARATPUR-SONHAT","ST","GULAB SINGH","INC",28145,2,31.37
"Chhattisgarh",2008,1,"BHARATPUR-SONHAT","ST","SUSHILA SINGH","BSP",3608,5,4.02
"Chhattisgarh",2008,1,"BHARATPUR-SONHAT","ST","SANT KUMAR","SHS",799,9,0.89
"Chhattisgarh",2008,1,"BHARATPUR-SONHAT","ST","SADHU SINGH","JD(U)",607,12,0.68
"Chhattisgarh",2008,1,"BHARATPUR-SONHAT","ST","PHOOLCHAND SINGH","BJP",35443,1,39.5
"Chhattisgarh",2008,1,"BHARATPUR-SONHAT","ST","MOHAN KUMAR CHERWA","IND",7108,4,7.92
"Chhattisgarh",2008,1,"BHARATPUR-SONHAT","ST","YESHWANT GOND","GGP",9117,3,10.16
"Chhattisgarh",2008,1,"BHARATPUR-SONHAT","ST","JANSAI CHERWA","SP",1134,7,1.26
"Chhattisgarh",2008,1,"BHARATPUR-SONHAT","ST","BUDDHSEN","IND",911,8,1.02
"Chhattisgarh",2008,2,"MANENDRAGARH","GEN","KHUSHIRAM SURYAVANSI","IND",596,9,0.81
"Chhattisgarh",2008,2,"MANENDRAGARH","GEN","RAMESH SINGH","IND",5295,5,7.2
"Chhattisgarh",2008,2,"MANENDRAGARH","GEN","DEEPAK KUMAR PATEL","BJP",30912,1,42.06
"Chhattisgarh",2008,2,"MANENDRAGARH","GEN","MALTI SINGH RAJPUT","SP",540,10,0.73
"Chhattisgarh",2008,2,"MANENDRAGARH","GEN","MD. AJMUDDIN ANSARI (GUDDA)","BJSH",527,11,0.72
"Chhattisgarh",2008,2,"MANENDRAGARH","GEN","AMIR SINGH SHYAM","GGP",7393,3,10.06
"Chhattisgarh",2008,2,"MANENDRAGARH","GEN","GOPAL YADAV","JD(U)",420,13,0.57
"Chhattisgarh",2008,2,"MANENDRAGARH","GEN","RAKESH KUMAR","GMS",819,8,1.11
"Chhattisgarh",2008,2,"MANENDRAGARH","GEN","SURESH AGRAWAL","IND",2443,6,3.32
"Chhattisgarh",2008,2,"MANENDRAGARH","GEN","AMARJEET SINGH NAGRA","SHS",502,12,0.68
"Chhattisgarh",2008,2,"MANENDRAGARH","GEN","RAMASHANKAR GUPTA","CPI",1141,7,1.55
"Chhattisgarh",2008,2,"MANENDRAGARH","GEN","BABA SAHAB CHANDRAPRATAP SINGH","BSP",6275,4,8.54
"Chhattisgarh",2008,2,"MANENDRAGARH","GEN","RAMANUJ (RAMU BHAIYA )","NCP",16630,2,22.63
"Chhattisgarh",2008,3,"BAIKUNTHPUR","GEN","PANDIT ANIL MAHARAJ","RJD",2024,6,2.2
"Chhattisgarh",2008,3,"BAIKUNTHPUR","GEN","DHARMENDRA KUSWAHA","SHS",389,13,0.42
"Chhattisgarh",2008,3,"BAIKUNTHPUR","GEN","BHAIYA LAL RAJWADE","BJP",36215,1,39.4
"Chhattisgarh",2008,3,"BAIKUNTHPUR","GEN","NAND LAL KULHARIYA","IND",611,10,0.66
"Chhattisgarh",2008,3,"BAIKUNTHPUR","GEN","CHINTA MANI SANDILYA","RGOP",576,11,0.63
"Chhattisgarh",2008,3,"BAIKUNTHPUR","GEN","HIRA LAL SAHU","BJSH",1062,8,1.16
"Chhattisgarh",2008,3,"BAIKUNTHPUR","GEN","RAMDULAR SINGH AAYAM","GGP",9428,3,10.26
"Chhattisgarh",2008,3,"BAIKUNTHPUR","GEN","MANOJ KUMAR SIRDAR","IND",1169,7,1.27
"Chhattisgarh",2008,3,"BAIKUNTHPUR","GEN","MAN SAI","BSP",5165,4,5.62
"Chhattisgarh",2008,3,"BAIKUNTHPUR","GEN","MADAN LAL SAHU","SP",527,12,0.57
"Chhattisgarh",2008,3,"BAIKUNTHPUR","GEN","GYAN PRASAD KHUSHWAHA","IND",3077,5,3.35
"Chhattisgarh",2008,3,"BAIKUNTHPUR","GEN","PRADEEP KUMAR SINGH","IND",987,9,1.07
"Chhattisgarh",2008,3,"BAIKUNTHPUR","GEN","BEDANTI TIWARI","INC",30679,2,33.38
"Chhattisgarh",2008,4,"PREMNAGAR","GEN","RENUKA SINGH","BJP",56652,1,43.12
"Chhattisgarh",2008,4,"PREMNAGAR","GEN","MANNI RAM MANKHIYA","IND",1450,10,1.1
"Chhattisgarh",2008,4,"PREMNAGAR","GEN","TARSEM SINGH GIL","IND",994,11,0.76
"Chhattisgarh",2008,4,"PREMNAGAR","GEN","GOPAL SHARMA","IND",1609,9,1.22
"Chhattisgarh",2008,4,"PREMNAGAR","GEN","JAGDISH SAHU","BSP",6342,4,4.83
"Chhattisgarh",2008,4,"PREMNAGAR","GEN","BHANU PRATAP SIRDAR","CGVP",865,12,0.66
"Chhattisgarh",2008,4,"PREMNAGAR","GEN","SANT LAL SINGH","SHS",2682,7,2.04
"Chhattisgarh",2008,4,"PREMNAGAR","GEN","FIROZ AHMAD SIDIQUE","IND",798,13,0.61
"Chhattisgarh",2008,4,"PREMNAGAR","GEN","DEV KUMARI POYA","JD(U)",789,14,0.6
"Chhattisgarh",2008,4,"PREMNAGAR","GEN","PRAMILA KERAM","GGP",3280,6,2.5
"Chhattisgarh",2008,4,"PREMNAGAR","GEN","SURAJMANI KUSHWAHA","IND",4487,5,3.42
"Chhattisgarh",2008,4,"PREMNAGAR","GEN","NARESH KUMAR RAJWADE","INC",40543,2,30.86
"Chhattisgarh",2008,4,"PREMNAGAR","GEN","RAJENDRA KUMAR SHASTRI","IND",2181,8,1.66
"Chhattisgarh",2008,4,"PREMNAGAR","GEN","NARESH RAJ","IND",711,15,0.54
"Chhattisgarh",2008,4,"PREMNAGAR","GEN","TULESHWAR SINGH","SP",7998,3,6.09
"Chhattisgarh",2008,5,"BHATGAON","GEN","RAVISHANKAR GUPTA","IND",923,25,0.72
"Chhattisgarh",2008,5,"BHATGAON","GEN","RAVISHANKAR","IND",865,26,0.67
"Chhattisgarh",2008,5,"BHATGAON","GEN","BABUA RAJWADE","IND",633,27,0.49
"Chhattisgarh",2008,5,"BHATGAON","GEN","VIJAY PRATAP SINGH","IND",12986,3,10.06
"Chhattisgarh",2008,5,"BHATGAON","GEN","SHIVBALAK YADAW","JD(U)",989,24,0.77
"Chhattisgarh",2008,5,"BHATGAON","GEN","NITYANAND PATHAK","SP",4472,7,3.46
"Chhattisgarh",2008,5,"BHATGAON","GEN","MOH. YUNUS ALI","IND",633,28,0.49
"Chhattisgarh",2008,5,"BHATGAON","GEN","DR. L.S.UDAY GOND","GGP",5248,6,4.07
"Chhattisgarh",2008,5,"BHATGAON","GEN","GUL KHAN","IND",585,29,0.45
"Chhattisgarh",2008,5,"BHATGAON","GEN","RAVI SHANKAR TRIPATHI","BJP",35943,1,27.84
"Chhattisgarh",2008,5,"BHATGAON","GEN","RAMESHWAR PRATAP SINGH (BABA SAHAB KASKELA)","IND",3375,10,2.61
"Chhattisgarh",2008,5,"BHATGAON","GEN","AYODHAYA PRASAD RAJWADE","CPM",6506,5,5.04
"Chhattisgarh",2008,5,"BHATGAON","GEN","ARVIND SHARAN SINGH","IND",8979,4,6.96
"Chhattisgarh",2008,5,"BHATGAON","GEN","NEERAJ KUMAR GURJAR","SHS",1372,18,1.06
"Chhattisgarh",2008,5,"BHATGAON","GEN","SMT. RAJESHWARI SINGH SANDILYA","RGOP",2005,13,1.55
"Chhattisgarh",2008,5,"BHATGAON","GEN","NAWALSAI RAJWADE","IND",1648,14,1.28
"Chhattisgarh",2008,5,"BHATGAON","GEN","MOH. SAJID ALI ANSARI","IND",1116,21,0.86
"Chhattisgarh",2008,5,"BHATGAON","GEN","MOTI LAL PAIKRA","BSP",4012,9,3.11
"Chhattisgarh",2008,5,"BHATGAON","GEN","GIRWAR CHAUDHARY","IND",1552,16,1.2
"Chhattisgarh",2008,5,"BHATGAON","GEN","PUMAN CHANDRA GUPTA","CPI",2133,12,1.65
"Chhattisgarh",2008,5,"BHATGAON","GEN","HARI SINGH","CGVP",1173,19,0.91
"Chhattisgarh",2008,5,"BHATGAON","GEN","SURAJ RAVI","IND",2981,11,2.31
"Chhattisgarh",2008,5,"BHATGAON","GEN","BARAN RAM SANDIL MARKAM","IND",1053,23,0.82
"Chhattisgarh",2008,5,"BHATGAON","GEN","ASHISH GOYAL (KALLU)","IND",1607,15,1.24
"Chhattisgarh",2008,5,"BHATGAON","GEN","SHYAM LAL JAISWAL","INC",18510,2,14.34
"Chhattisgarh",2008,5,"BHATGAON","GEN","PURAN PRASAD PRAJAPATI","IND",1163,20,0.9
"Chhattisgarh",2008,5,"BHATGAON","GEN","KAPIL DEV TIWARI","IND",1384,17,1.07
"Chhattisgarh",2008,5,"BHATGAON","GEN","KUMIT RAM SANDILYA","IND",4148,8,3.21
"Chhattisgarh",2008,5,"BHATGAON","GEN","KANHAIYA LAL GUPTA","IND",1094,22,0.85
"Chhattisgarh",2008,6,"PRATAPPUR","ST","DR. PREMSAI SINGH TEKAM","INC",54108,1,41.2
"Chhattisgarh",2008,6,"PRATAPPUR","ST","ASHA DEVI GOND","GGP",4134,6,3.15
"Chhattisgarh",2008,6,"PRATAPPUR","ST","HEERASAI SARUTA","IND",6188,3,4.71
"Chhattisgarh",2008,6,"PRATAPPUR","ST","DHANUSHDHARI KODAKOO","JMM",720,12,0.55
"Chhattisgarh",2008,6,"PRATAPPUR","ST","GAJENDRA SINGH PAIKRA","IND",892,10,0.68
"Chhattisgarh",2008,6,"PRATAPPUR","ST","SUNIL CHERWA","SHS",828,11,0.63
"Chhattisgarh",2008,6,"PRATAPPUR","ST","MANTHU RAM SANDIL","IND",1702,8,1.3
"Chhattisgarh",2008,6,"PRATAPPUR","ST","BIRBAL TIRKI","CPI",4738,4,3.61
"Chhattisgarh",2008,6,"PRATAPPUR","ST","KANSHRAJ MARKAM","JD(U)",700,13,0.53
"Chhattisgarh",2008,6,"PRATAPPUR","ST","DEVSAI MARAVI","SP",1883,7,1.43
"Chhattisgarh",2008,6,"PRATAPPUR","ST","RAMSEVAK PAIKRA","BJP",49863,2,37.97
"Chhattisgarh",2008,6,"PRATAPPUR","ST","SUMASHANKAR PAIKRA","IND",1424,9,1.08
"Chhattisgarh",2008,6,"PRATAPPUR","ST","RANSAI RAM","BSP",4152,5,3.16
"Chhattisgarh",2008,7,"RAMANUJGANJ","ST","RAM VICHAR NETAM","BJP",54562,1,45.54
"Chhattisgarh",2008,7,"RAMANUJGANJ","ST","VRIHASPAT SINGH","INC",50352,2,42.03
"Chhattisgarh",2008,7,"RAMANUJGANJ","ST","RAM DAYAL NAGVANSI","IND",1121,7,0.94
"Chhattisgarh",2008,7,"RAMANUJGANJ","ST","AMARDEEP MINJ","IND",1043,9,0.87
"Chhattisgarh",2008,7,"RAMANUJGANJ","ST","SURAJ DEV SINGH KHAIRWAR","IND",1255,6,1.05
"Chhattisgarh",2008,7,"RAMANUJGANJ","ST","BALMUKUND SINGH","BSP",5148,3,4.3
"Chhattisgarh",2008,7,"RAMANUJGANJ","ST","HEERA LAL SHYAM","IND",3312,4,2.76
"Chhattisgarh",2008,7,"RAMANUJGANJ","ST","MIKHAIL EKKA","SP",1915,5,1.6
"Chhattisgarh",2008,7,"RAMANUJGANJ","ST","MUNSI RAM","IND",1101,8,0.92
"Chhattisgarh",2008,8,"SAMRI","ST","SIDDHA NATH PAIKRA","BJP",49972,1,39.48
"Chhattisgarh",2008,8,"SAMRI","ST","JILESHWAR RAM LAKRA","JD(U)",2142,10,1.69
"Chhattisgarh",2008,8,"SAMRI","ST","PRABHA BHAGAT","SP",1859,11,1.47
"Chhattisgarh",2008,8,"SAMRI","ST","RADHESHYAM","IND",6713,5,5.3
"Chhattisgarh",2008,8,"SAMRI","ST","DEVGANESH SINGH TEKAM","IND",1647,13,1.3
"Chhattisgarh",2008,8,"SAMRI","ST","MOHAN","SHS",1609,14,1.27
"Chhattisgarh",2008,8,"SAMRI","ST","VISHWANATH RAM SANDILYA","CPI",4250,6,3.36
"Chhattisgarh",2008,8,"SAMRI","ST","BERNADET MINJ","JMM",1553,15,1.23
"Chhattisgarh",2008,8,"SAMRI","ST","MEEKHOO TOPPO","BSP",3446,7,2.72
"Chhattisgarh",2008,8,"SAMRI","ST","SOMNATH BHAGAT","LJP",2816,9,2.22
"Chhattisgarh",2008,8,"SAMRI","ST","BASANT BHAGAT","IND",1717,12,1.36
"Chhattisgarh",2008,8,"SAMRI","ST","LALSAI MINJ","NCP",8074,4,6.38
"Chhattisgarh",2008,8,"SAMRI","ST","MAHESHWAR RAM PAIKRA","IND",18325,3,14.48
"Chhattisgarh",2008,8,"SAMRI","ST","CHINTAMANI MAHARAJ","IND",19474,2,15.38
"Chhattisgarh",2008,8,"SAMRI","ST","MAHENDRA RAM PAIKRA","IND",2983,8,2.36
"Chhattisgarh",2008,9,"LUNDRA","ST","RAKESH SINGH","IND",1335,11,1.1
"Chhattisgarh",2008,9,"LUNDRA","ST","MAHAN KUJUR","JMM",790,12,0.65
"Chhattisgarh",2008,9,"LUNDRA","ST","SHIVKUMAR SHYAM","RGOP",771,13,0.63
"Chhattisgarh",2008,9,"LUNDRA","ST","KAMALBHAN SINGH","BJP",43384,2,35.7
"Chhattisgarh",2008,9,"LUNDRA","ST","GANGA RAM SANDILYA","CPI",5058,3,4.16
"Chhattisgarh",2008,9,"LUNDRA","ST","RAJENDRA KHES","IND",4755,4,3.91
"Chhattisgarh",2008,9,"LUNDRA","ST","RANJEET RAM TIGGA","CPM",3801,5,3.13
"Chhattisgarh",2008,9,"LUNDRA","ST","DEVESH SINGH MARABI","BSP",2750,6,2.26
"Chhattisgarh",2008,9,"LUNDRA","ST","GANJHA RAM THAKUR","SP",2709,7,2.23
"Chhattisgarh",2008,9,"LUNDRA","ST","KUDRAT BAHAL SINGH","IND",1744,8,1.43
"Chhattisgarh",2008,9,"LUNDRA","ST","FULESHWARI SINGH","IND",1544,9,1.27
"Chhattisgarh",2008,9,"LUNDRA","ST","RAMDEV RAM","INC",51558,1,42.42
"Chhattisgarh",2008,9,"LUNDRA","ST","JUGLAL SINGH PAIKRA","IND",1339,10,1.1
"Chhattisgarh",2008,10,"AMBIKAPUR","GEN","T S BABA","INC",56043,1,42.11
"Chhattisgarh",2008,10,"AMBIKAPUR","GEN","KRIPADANI TOPPO","IND",930,10,0.7
"Chhattisgarh",2008,10,"AMBIKAPUR","GEN","DAKHAL RAM","IND",737,11,0.55
"Chhattisgarh",2008,10,"AMBIKAPUR","GEN","NILESH SINGH","SHS",707,12,0.53
"Chhattisgarh",2008,10,"AMBIKAPUR","GEN","TRIBHUWAN SHARMA","IND",585,13,0.44
"Chhattisgarh",2008,10,"AMBIKAPUR","GEN","ALAM SINGH CARPY","RGOP",518,14,0.39
"Chhattisgarh",2008,10,"AMBIKAPUR","GEN","VIJAY PATEL","JD(U)",466,15,0.35
"Chhattisgarh",2008,10,"AMBIKAPUR","GEN","ASHWANI SINGH","SP",448,16,0.34
"Chhattisgarh",2008,10,"AMBIKAPUR","GEN","ANURAG SINGH DEV","BJP",55063,2,41.37
"Chhattisgarh",2008,10,"AMBIKAPUR","GEN","JAINATH KERAM","GGP",6078,3,4.57
"Chhattisgarh",2008,10,"AMBIKAPUR","GEN","AMAR NATH PANDEY","CPI",2885,4,2.17
"Chhattisgarh",2008,10,"AMBIKAPUR","GEN","RAMNAYAK MAURYA","IND",2698,5,2.03
"Chhattisgarh",2008,10,"AMBIKAPUR","GEN","KUMKUM BHATNAGAR","BSP",2258,6,1.7
"Chhattisgarh",2008,10,"AMBIKAPUR","GEN","JHAMEKESHWAR PAIKRA","IND",1392,7,1.05
"Chhattisgarh",2008,10,"AMBIKAPUR","GEN","AJAY SINGH","IND",1250,8,0.94
"Chhattisgarh",2008,10,"AMBIKAPUR","GEN","ANNA NAIDU","JMM",1025,9,0.77
"Chhattisgarh",2008,11,"SITAPUR","ST","PROFESSOR GOPALRAM","IND",24295,3,20.84
"Chhattisgarh",2008,11,"SITAPUR","ST","BUDHAN SINGH","IND",1893,7,1.62
"Chhattisgarh",2008,11,"SITAPUR","ST","RAJA RAM TIRKEY","IND",6423,4,5.51
"Chhattisgarh",2008,11,"SITAPUR","ST","SAURABH BHAGAT","BSP",2272,6,1.95
"Chhattisgarh",2008,11,"SITAPUR","ST","J.L.MINJ (ADVOCATE)","IND",778,13,0.67
"Chhattisgarh",2008,11,"SITAPUR","ST","NOHAR SAI","IND",890,10,0.76
"Chhattisgarh",2008,11,"SITAPUR","ST","UPENDRA PAIKRA","IND",875,11,0.75
"Chhattisgarh",2008,11,"SITAPUR","ST","GOPAL BUDHRAM URAWN","IND",803,12,0.69
"Chhattisgarh",2008,11,"SITAPUR","ST","SHIRACHAND EKKA","JMM",539,14,0.46
"Chhattisgarh",2008,11,"SITAPUR","ST","BHUNESHWAR SINGH","SP",533,15,0.46
"Chhattisgarh",2008,11,"SITAPUR","ST","ABHIMANYU SINGH PAIKRA","IND",1013,8,0.87
"Chhattisgarh",2008,11,"SITAPUR","ST","PRABHAT KHALKHO","IND",4520,5,3.88
"Chhattisgarh",2008,11,"SITAPUR","ST","GANESH RAM BHAGAT","BJP",34544,2,29.63
"Chhattisgarh",2008,11,"SITAPUR","ST","KAMESHWAR PAIKRA","SHS",945,9,0.81
"Chhattisgarh",2008,11,"SITAPUR","ST","AMARJEET BHAGAT","INC",36281,1,31.11
"Chhattisgarh",2008,12,"JASHPUR","ST","KANDRU RAM BHAGAT","IND",1692,6,1.32
"Chhattisgarh",2008,12,"JASHPUR","ST","RAMMUNI PAINKRA","IND",4863,3,3.78
"Chhattisgarh",2008,12,"JASHPUR","ST","DILBAR ADGE","JMM",583,11,0.45
"Chhattisgarh",2008,12,"JASHPUR","ST","XAVIER MINJ","CPM",2253,5,1.75
"Chhattisgarh",2008,12,"JASHPUR","ST","SHIV KUMAR BHAGAT","SHS",642,10,0.5
"Chhattisgarh",2008,12,"JASHPUR","ST","JIRMILA","CGVP",713,8,0.55
"Chhattisgarh",2008,12,"JASHPUR","ST","SHUBHASH ORAON","BSP",2302,4,1.79
"Chhattisgarh",2008,12,"JASHPUR","ST","VINAY KUMAR BHAGAT","INC",48783,2,37.92
"Chhattisgarh",2008,12,"JASHPUR","ST","SEGHNATH SIDAR","GGP",661,9,0.51
"Chhattisgarh",2008,12,"JASHPUR","ST","JAGESWAR RAM BHAGAT","BJP",64553,1,50.18
"Chhattisgarh",2008,12,"JASHPUR","ST","JADISH BAIRAGI","IND",1588,7,1.23
"Chhattisgarh",2008,13,"KUNKURI","ST","PRAFULLA KERKETTA","IND",4190,3,3.55
"Chhattisgarh",2008,13,"KUNKURI","ST","MEERA TIRKEY","CGVP",964,8,0.82
"Chhattisgarh",2008,13,"KUNKURI","ST","KULDEEP SINGH PORTE","GGP",1594,6,1.35
"Chhattisgarh",2008,13,"KUNKURI","ST","ESTANISLAS XALXO","CPI",3272,4,2.78
"Chhattisgarh",2008,13,"KUNKURI","ST","BHARAT SAI","BJP",57113,1,48.44
"Chhattisgarh",2008,13,"KUNKURI","ST","THEYODAR EKKA","BSP",2088,5,1.77
"Chhattisgarh",2008,13,"KUNKURI","ST","PRAKASH KISPOTTA","IND",1156,7,0.98
"Chhattisgarh",2008,13,"KUNKURI","ST","UTTAMDAN MINJ","INC",47521,2,40.31
"Chhattisgarh",2008,14,"PATHALGAON","ST","REMIS TIRKEY","CGVP",1703,7,1.25
"Chhattisgarh",2008,14,"PATHALGAON","ST","RAMPUKAR SINGH","INC",64543,1,47.35
"Chhattisgarh",2008,14,"PATHALGAON","ST","VISHNU DEO SAI","BJP",54627,2,40.08
"Chhattisgarh",2008,14,"PATHALGAON","ST","POORAN SINGH SIDAR","GGP",2339,6,1.72
"Chhattisgarh",2008,14,"PATHALGAON","ST","HEMLATA MINJ","BSP",3861,5,2.83
"Chhattisgarh",2008,14,"PATHALGAON","ST","SANJAY TIRKEY","JMM",5220,3,3.83
"Chhattisgarh",2008,14,"PATHALGAON","ST","ROOPSAN RAM","CPI",4005,4,2.94
"Chhattisgarh",2008,15,"LAILUNGA","ST","SAKALSAI PAINKRA (GURUJI)","IND",5603,3,4.27
"Chhattisgarh",2008,15,"LAILUNGA","ST","AMAR SINGH RATHIYA","CSP",1921,7,1.47
"Chhattisgarh",2008,15,"LAILUNGA","ST","DHANESHWAR BHAGAT","LJP",1913,8,1.46
"Chhattisgarh",2008,15,"LAILUNGA","ST","DULAMANI RATHIYA","BSP",5398,4,4.12
"Chhattisgarh",2008,15,"LAILUNGA","ST","MALIK RAM SIDAR","GMS",2105,6,1.61
"Chhattisgarh",2008,15,"LAILUNGA","ST","GOVIND SINGH NETI","GGP",3997,5,3.05
"Chhattisgarh",2008,15,"LAILUNGA","ST","HRIDAY RAM RATHIYA","INC",62107,1,47.38
"Chhattisgarh",2008,15,"LAILUNGA","ST","SATYANAND RATHIYA","BJP",48026,2,36.64
"Chhattisgarh",2008,16,"RAIGARH","GEN","PRAMOD KUMAR SING","IND",3128,4,2.12
"Chhattisgarh",2008,16,"RAIGARH","GEN","AMULYA PUJARI","IND",221,14,0.15
"Chhattisgarh",2008,16,"RAIGARH","GEN","BHUWANLAL PATEL(ADHIVAKTA)","CSP",269,13,0.18
"Chhattisgarh",2008,16,"RAIGARH","GEN","HANSRAM SAHU","BSP",5019,3,3.4
"Chhattisgarh",2008,16,"RAIGARH","GEN","RADHESHYAM SHARMA","IND",2665,5,1.81
"Chhattisgarh",2008,16,"RAIGARH","GEN","MAHAVEER GURUJI","IND",1485,7,1.01
"Chhattisgarh",2008,16,"RAIGARH","GEN","TATHAGAT SHRIVASTAVA","IND",693,8,0.47
"Chhattisgarh",2008,16,"RAIGARH","GEN","RAJESH JAIN","SHS",367,9,0.25
"Chhattisgarh",2008,16,"RAIGARH","GEN","RAJESH TRIPATHI","IND",1532,6,1.04
"Chhattisgarh",2008,16,"RAIGARH","GEN","PARIMAL YADAV","LJP",346,10,0.23
"Chhattisgarh",2008,16,"RAIGARH","GEN","NARAYANDAS INKLAB GANDHI","IND",285,11,0.19
"Chhattisgarh",2008,16,"RAIGARH","GEN","NARENDRA KUMAR CHOUBEY","IND",283,12,0.19
"Chhattisgarh",2008,16,"RAIGARH","GEN","VIJAY AGRAWAL","BJP",59110,2,40.09
"Chhattisgarh",2008,16,"RAIGARH","GEN","DOCTOR SHAKRAJEET NAYAK","INC",72054,1,48.86
"Chhattisgarh",2008,17,"SARANGARH","SC","SMT. PADMA GHANSHAYM MANHER","INC",61659,1,38.68
"Chhattisgarh",2008,17,"SARANGARH","SC","BABURAM CHOUHAN","GGP",640,12,0.4
"Chhattisgarh",2008,17,"SARANGARH","SC","SITARAM TANDON (LEADER)","LJP",879,11,0.55
"Chhattisgarh",2008,17,"SARANGARH","SC","KARTIKRAM CHOUHAN","IND",621,13,0.39
"Chhattisgarh",2008,17,"SARANGARH","SC","DHANKA NIRALA","CSP",556,14,0.35
"Chhattisgarh",2008,17,"SARANGARH","SC","PILARAM ANANT","SUSP",465,15,0.29
"Chhattisgarh",2008,17,"SARANGARH","SC","RAJU MANHER","CGVP",919,10,0.58
"Chhattisgarh",2008,17,"SARANGARH","SC","KU. KAMDA JOLHE","BSP",28890,3,18.12
"Chhattisgarh",2008,17,"SARANGARH","SC","SHYAMSUNDER RATREY","IND",6596,4,4.14
"Chhattisgarh",2008,17,"SARANGARH","SC","SHIVPRASAD CHOURGE","IND",2120,5,1.33
"Chhattisgarh",2008,17,"SARANGARH","SC","SHAMSHER SINGH","BJP",50814,2,31.88
"Chhattisgarh",2008,17,"SARANGARH","SC","DORILAL CHOUHAN","IND",1046,8,0.66
"Chhattisgarh",2008,17,"SARANGARH","SC","GOSHAIRAM BHARDWAJ","SP",969,9,0.61
"Chhattisgarh",2008,17,"SARANGARH","SC","MAHARURAM JOLHE","IND",1778,6,1.12
"Chhattisgarh",2008,17,"SARANGARH","SC","ASHA RAM CHOUHAN","SHS",1442,7,0.9
"Chhattisgarh",2008,18,"KHARSIA","GEN","GOURISHANKAR PATEL","JMM",422,11,0.3
"Chhattisgarh",2008,18,"KHARSIA","GEN","DILESH RATHOR","SHS",340,12,0.24
