Country,Artist_Name,Artwork_Name,Year
Canadian,"Claude Tousignant",Verticales,1971
Canadian,"Claude Tousignant","Titane cadmium",1975
Canadian,"Dorothea Rockburne","Tropical Tan",1967
Canadian,"Dorothea Rockburne","A, C And D From Group/And",1970
Canadian,"Dorothea Rockburne",Intersection,1971
Canadian,"Dorothea Rockburne",Scalar,1971
Canadian,"Dorothea Rockburne","Drawing Which Makes Itself",1972
Canadian,"Dorothea Rockburne",Untitled,1972
Canadian,"Dorothea Rockburne","Untitled from Locus",1972
Canadian,"Dorothea Rockburne","Drawing Which Makes Itself: FPI 18",1973
Canadian,"Dorothea Rockburne","Arena V",1978
Canadian,"Dorothea Rockburne","Triangle, Rectangle, Small Square",1978
Canadian,"Dorothea Rockburne","Guardian Angel, II",1982
Canadian,"Dorothea Rockburne",Radiance,1982
Canadian,"Dorothea Rockburne",Extasie,1984
Canadian,"Dorothea Rockburne",Narcissus,1985
Canadian,"Dorothea Rockburne","I Am Pascal",1987
Canadian,"Dorothea Rockburne","Pascal, State of Grace",1987
Canadian,"Emily Carr","Breton church",1906
Canadian,"Emily Carr","Totem Walk at Sitka",1907
Canadian,"Emily Carr","Autumn in France",1911
Canadian,"Emily Carr","Brittany Landscape",1911
Canadian,"Emily Carr","French Landscape",1911
Canadian,"Emily Carr","Gitwangak, Queen Charlotte Islands",1912
Canadian,"Emily Carr","Indian War Canoe (Alert Bay)",1912
Canadian,"Emily Carr","Old Indian House, Northern British Columbia",1912
Canadian,"Emily Carr","Tsatsisnukomi, B.C.",1912
Canadian,"Emily Carr","Indian Village, Alert Bay",1912
Canadian,"Emily Carr","Indian House Interior with Totems",1912
Canadian,"Emily Carr","Arbutus Tree",1922
Canadian,"Emily Carr","Chemainus Bay, Vancouver Island, 192",1925
Canadian,"Emily Carr",Kitwancool,1928
Canadian,"Emily Carr",Skidegate,1928
Canadian,"Emily Carr","Indian Church",1929
Canadian,"Emily Carr","Thunder Bird, Campbell River",1929
Canadian,"Emily Carr","Kispiax Village",1929
Canadian,"Emily Carr","Blunden Harbour",1930
Canadian,"Emily Carr",Grey,1930
Canadian,"Emily Carr","Guyasdoms D'Sonoqua",1930
Canadian,"Emily Carr","Old Time Coast Village, 192",1930
Canadian,"Emily Carr","A Young tree",1931
Canadian,"Emily Carr",Vanquished,1931
Canadian,"Emily Carr","Sea Drift at the edge of the forest",1931
Canadian,"Emily Carr","Strangled by Growth",1931
Canadian,"Emily Carr","Totem and Forest",1931
Canadian,"Emily Carr","Zunoqua of the Cat Village",1931
Canadian,"Emily Carr","Blue Sky",1932
Canadian,"Emily Carr","Forest, British Columbia",1932
Canadian,"Emily Carr","Tree Trunk",1932
Canadian,"Emily Carr","The Mountain",1933
Canadian,"Emily Carr","A Rushing Sea of Undergrowth",1935
Canadian,"Emily Carr","Loggers' Culls",1935
Canadian,"Emily Carr","Old Trees at Dusk",1936
Canadian,"Emily Carr",Reforestation,1936
Canadian,"Emily Carr","Above the Gravel Pit",1937
Canadian,"Emily Carr",Self-Portrait,1939
Canadian,"Emily Carr","Above the Trees",1939
Canadian,"Emily Carr","Cedar Sanctuary",1942
Canadian,"Emily Carr",Clearing,1942
Canadian,"Emily Carr",Cedar,1942
Canadian,"Emily Carr","A Skidegate Beaver Pole",1946
Canadian,"Fernand Leduc","Strates solaires",1958
Canadian,"Fernand Leduc",Jaune,1962
Canadian,"Fernand Leduc","Triptyque ocre-violet-rouge",1965
Canadian,"Fernand Leduc","Microchromie 70, ZL violet d'Egypte",1970
Canadian,"Fernand Leduc","Microchromie ZL, 70 Vert jade",1970
Canadian,"Fernand Leduc","Microchromie 71, ZL Fushia",1971
Canadian,"Fernand Leduc","Microchromie vert-terre",1971
Canadian,"Fernand Leduc","Microchromie, gris puissance [6]",1977
Canadian,"Frank Johnston","A Northern Night ",1917
Canadian,"Frank Johnston","Moose Pond",1918
Canadian,"Frank Johnston","Patterned Hillside",1918
Canadian,"Frank Johnston","C Flight Machine Cracked on Hangar B ",1918
Canadian,"Frank Johnston","What Greets the Eye When You Look Back at the Pilot ",1918
Canadian,"Frank Johnston","Camp Borden",1919
Canadian,"Frank Johnston","Fire Swept Algoma",1920
Canadian,"Frank Johnston","The Fire Ranger",1920
Canadian,"Frank Johnston",Thunderers,1920
Canadian,"Frank Johnston","The Dark Woods Interior",1921
Canadian,"Frank Johnston","Serenity Lake of the Woods",1922
Canadian,"Franklin Carmichael","Autumn Hillside",1920
Canadian,"Franklin Carmichael","October Gold",1922
Canadian,"Franklin Carmichael","Autumn in Orillia",1924
Canadian,"Franklin Carmichael","Jackknife Village",1926
Canadian,"Franklin Carmichael","North Shore, Lake Superior",1927
Canadian,"Franklin Carmichael","A Grey Day",1928
Canadian,"Franklin Carmichael","Lake Wabagishik",1928
Canadian,"Franklin Carmichael","Mirror Lake",1929
Canadian,"Franklin Carmichael","A Northern Silver Mine",1930
Canadian,"Franklin Carmichael","Bay of Islands",1930
Canadian,"Franklin Carmichael","Houses, Cobalt",1932
Canadian,"Franklin Carmichael","Bisset Farm",1933
Canadian,"Franklin Carmichael","Grace Lake",1934
Canadian,"Franklin Carmichael","Scrub Oaks and Maples",1935
Canadian,"Franklin Carmichael","Industrial Building",1936
Canadian,"Franklin Carmichael","Light and Shadow",1937
Canadian,"Franklin Carmichael","Cranberry Lake",1938
Canadian,"Franklin Carmichael","Frood Lake",1939
Canadian,"Franklin Carmichael","La Cloche",1939
Canadian,"Franklin Carmichael","La Cloche Panorama",1939
Canadian,"Guido Molinari",Untitled,1953
Canadian,"Guido Molinari",Untitled,1953
Canadian,"Guido Molinari",Untitled,1953
Canadian,"Guido Molinari",Untitled,1954
Canadian,"Guido Molinari",Untitled,1954
Canadian,"Guido Molinari","Angle Noir",1956
Canadian,"Guido Molinari",Black/White,1956
Canadian,"Guido Molinari",Quadriblanc,1956
Canadian,"Guido Molinari","A Next... Amitie",1958
Canadian,"Guido Molinari","Untitled (October 1962)",1962
Canadian,"Guido Molinari",Untitled,1963
Canadian,"Guido Molinari","Orange-Blue Space",1964
Canadian,"Guido Molinari","Mutation rythmique bi-jaune",1965
Canadian,"Guido Molinari","Mutation Mathematique Vert-Ocre",1965
Canadian,"Guido Molinari","Mutation serielle verte-rouge",1966
Canadian,"Guido Molinari",Untitled,1966
Canadian,"Guido Molinari","Seriel bleu-ocre",1967
Canadian,"Guido Molinari",Roma,1968
Canadian,"Guido Molinari",Structure,1970
Canadian,"Guido Molinari","Opposition triangulaire",1971
Canadian,"Guido Molinari","Structure triangulaire gris-brun",1972
Canadian,"Guido Molinari","Red Rouge Quantifier",1976
Canadian,"Guido Molinari",Quantificateur,1988
Canadian,"Guido Molinari",Untitled,1999
Canadian,"Homer Watson","Nut Gatherers in the Forest",1900
Canadian,"Homer Watson","The Flood Gate",1901
Canadian,"Homer Watson","Rushing Stream by Moonlight",1905
Canadian,"Homer Watson","Pink Bush",1906
Canadian,"Homer Watson","Herding Sheep",1910
Canadian,"Homer Watson","Study for Red Oak",1917
Canadian,"Homer Watson","Moonlight, Waning Winter",1924
Canadian,"Homer Watson","Mountain River",1932
Canadian,"Jack Bush","Ward Sketch ",1929
Canadian,"Jack Bush","French Farm House, Montreal ",1930
Canadian,"Jack Bush","King Street West, Toronto",1930
Canadian,"Jack Bush","Back Yard with Figure",1932
Canadian,"Jack Bush","Back Garden at 43 Chudleigh",1936
Canadian,"Jack Bush","Windy Day ",1936
Canadian,"Jack Bush","Bonsecours Market ",1937
Canadian,"Jack Bush","Church, Near King City ",1940
Canadian,"Jack Bush","Untitled, Train Station ",1940
Canadian,"Jack Bush","Bay ",1941
Canadian,"Jack Bush","Farm House ",1941
Canadian,"Jack Bush","Knife Sharpener",1941
Canadian,"Jack Bush","La Maison de Madame Lucien Robitaille ",1941
Canadian,"Jack Bush","Lake Superior Near Thunder Bay",1941
Canadian,"Jack Bush","Marlene Deller ",1941
Canadian,"Jack Bush","Parking Lot ",1941
Canadian,"Jack Bush","Summer ",1941
Canadian,"Jack Bush","Untitled, House and Telephone Pole ",1941
Canadian,"Jack Bush","Untitled, House, Thunder Bay ",1941
Canadian,"Jack Bush","View of Lake Superior, Near Thunder Bay ",1941
Canadian,"Jack Bush","Country Road ",1942
Canadian,"Jack Bush","Summer Cottage ",1942
Canadian,"Jack Bush","Dead Trees",1943
Canadian,"Jack Bush","Swansea ",1943
Canadian,"Jack Bush","North York, Toronto ",1943
Canadian,"Jack Bush","Untitled, Red House ",1943
Canadian,"Jack Bush","Untitled, Smoke Stack ",1943
Canadian,"Jack Bush","A Barn ",1944
Canadian,"Jack Bush","Backyard, Haliburton ",1944
Canadian,"Jack Bush","Farm House, Caledon ",1944
Canadian,"Jack Bush","RCAF Elem. School, Eglinton ",1944
Canadian,"Jack Bush","Sketch, North York Market ",1944
Canadian,"Jack Bush","Woods in Autumn ",1944
Canadian,"Jack Bush","Haunted House",1945
Canadian,"Jack Bush","Tulips ",1945
Canadian,"Jack Bush","Boats on the Beach ",1946
Canadian,"Jack Bush","Dark Country",1946
Canadian,"Jack Bush","On the Verandah, Belfountain ",1946
Canadian,"Jack Bush","Red White Blue ",1946
Canadian,"Jack Bush","The Fisherman ",1946
Canadian,"Jack Bush","Blue Pyramid ",1947
Canadian,"Jack Bush","In the Afternoon, Mattawa ",1947
Canadian,"Jack Bush","White Buildings ",1947
Canadian,"Jack Bush","Nude Study ",1949
Canadian,"Jack Bush","Ferry at Bigwin Island ",1952
Canadian,"Jack Bush","Lemon in a Basket ",1952
Canadian,"Jack Bush","Untitled (WC127)",1952
Canadian,"Jack Bush","Watermelon on Chair ",1952
Canadian,"Jack Bush","Sailboats, Lake of Bays ",1953
Canadian,"Jack Bush",Nude,1954
Canadian,"Jack Bush","Still Life with Knife ",1954
Canadian,"Jack Bush","Childhood ",1955
Canadian,"Jack Bush","Man and Woman #1",1955
Canadian,"Jack Bush","May ",1955
Canadian,"Jack Bush","Summer No. 3",1956
Canadian,"Jack Bush","Collage For Christmas ",1957
Canadian,"Jack Bush","Three Greens and Black",1958
Canadian,"Jack Bush","Yellow Flower",1958
Canadian,"Jack Bush",Moonflight,1961
Canadian,"Jack Bush","Split Circle #3",1961
Canadian,"Jack Bush","Narrow Image",1963
Canadian,"Jack Bush","Blue Green Split",1964
Canadian,"Jack Bush","Striped Column",1964
Canadian,"Jack Bush","Stripped to the Right",1965
Canadian,"Jack Bush","Colour Column on Suede",1965
Canadian,"Jack Bush","Nice Pink",1965
Canadian,"Jack Bush","Colour Column on Suede ",1965
Canadian,"Jack Bush","Tall Spread",1966
Canadian,"Jack Bush","Mabel's Release #5",1966
Canadian,"Jack Bush","Down and Across",1967
Canadian,"Jack Bush","Grey V",1967
Canadian,"Jack Bush","Big A",1968
Canadian,"Jack Bush","Purple Blush",1968
Canadian,"Jack Bush","Blue Bar",1970
Canadian,"Jack Bush","Apple Blossom Burst",1971
Canadian,"Jack Bush","Purple Drops",1971
Canadian,"Jack Bush","Low Sun ",1971
Canadian,"Jack Bush","Green Loop ",1971
Canadian,"Jack Bush","Red M ",1971
Canadian,"Jack Bush","Three and Blue Loop ",1971
Canadian,"Jack Bush","Yellow Mark ",1971
Canadian,"Jack Bush",Bluegold,1973
Canadian,"Jack Bush","Sing, Sing, Sing",1974
Canadian,"Jack Bush",Takeoff,1974
Canadian,"Jack Bush","Cross Over ",1974
Canadian,"Jack Bush","Low Spread ",1974
Canadian,"Jack Bush","Pink Moon",1974
Canadian,"Jack Bush","Purple Thrust ",1974
Canadian,"Jack Bush","White Flip ",1974
Canadian,"Jack Bush",Attacca,1975
Canadian,"Jack Bush",Concerto,1975
Canadian,"Jack Bush","Flute Passage",1975
Canadian,"Jack Bush","Leap On Blue",1976
Canadian,"Jacqueline Winsor","Fence Piece",1970
Canadian,"Jacqueline Winsor","Bound Grid",1972
Canadian,"Jacqueline Winsor","Bound Square",1972
Canadian,"Jacqueline Winsor","Four Corners",1972
Canadian,"Jacqueline Winsor","Laminated Plywood",1973
Canadian,"Jacqueline Winsor","#2 Copper",1976
Canadian,"Jacqueline Winsor","Green Piece",1977
Canadian,"Jacqueline Winsor","Burnt Piece",1978
Canadian,"Jacqueline Winsor","Interior Sphere Piece",1985
Canadian,"Jacqueline Winsor","Gold Piece",1987
Canadian,"Jean Benoit","Costume for the Execution of the Testament of the Marquis de Sade",1950
Canadian,"Jean Benoit","Costume for the Execution of the Testament of the Marquis de Sade",1950
Canadian,"Jean Benoit","Costume for the Execution of the Testament of the Marquis de Sade",1950
Canadian,"Jean Benoit","The Necrophile (dedicated to Sergeant Bertrand)",1965
Canadian,"Jean Paul Lemieux","Rue de village",1931
Canadian,"Jean Paul Lemieux",Warwick,1950
Canadian,"Jean Paul Lemieux",Port-au-Persil,1952
Canadian,"Jean Paul Lemieux","Evening Visitor",1956
Canadian,"Jean Paul Lemieux","Les champs blancs ",1956
Canadian,"Jean Paul Lemieux","Untitled (River View)",1956
Canadian,"Jean Paul Lemieux",Marine,1957
Canadian,"Jean Paul Lemieux",Portrait,1961
Canadian,"Jean Paul Lemieux","Petit Nu",1962
Canadian,"Jean Paul Lemieux","Nu sur fond bleu",1963
Canadian,"Jean Paul Lemieux","Traverse d'hiver",1964
Canadian,"Jean Paul Lemieux","Route 15",1965
Canadian,"Jean Paul Lemieux","La Conversation",1968
Canadian,"Jean Paul Lemieux","Young Man",1968
Canadian,"Jean Paul Lemieux","Young Lady with Hat",1971
Canadian,"Jean Paul Lemieux","Les masques",1973
Canadian,"Jean Paul Lemieux","Jeune fille au chandail rouge",1974
Canadian,"Jean Paul Lemieux","Jeune fille, l'hiver",1977
Canadian,"Jean Paul Lemieux","Le Cheval Blanc",1984
Canadian,"Jean-Paul Jerome",Untitled,1955
Canadian,"Jean-Paul Jerome",Untitled,1955
Canadian,"Jean-Paul Jerome",Silhouettes,1971
Canadian,"Jean-Paul Jerome",Sentiers,1977
Canadian,"Jean-Paul Jerome","Les fleurs du Sultan",1980
Canadian,"Jean-Paul Jerome","Monde nostalgique #3",1980
Canadian,"Jean-Paul Jerome","Murailles de verre",1980
Canadian,"Jean-Paul Jerome","Abstraction of lines and curves",1985
Canadian,"Jean-Paul Jerome","La ronde marine",1987
Canadian,"Jean-Paul Jerome",Astre-bleu,1991
Canadian,"Jean-Paul Jerome","Paradis bleu",1991
Canadian,"Jean-Paul Jerome",Untitled,1994
Canadian,"Jean-Paul Jerome","Les Relais Futures",1996
Canadian,"Jean-Paul Riopelle",Conversation,1946
Canadian,"Jean-Paul Riopelle",Untitled,1949
Canadian,"Jean-Paul Riopelle","Untitled (Composition)",1951
Canadian,"Jean-Paul Riopelle",Forestine,1954
Canadian,"Jean-Paul Riopelle",Pavane,1954
Canadian,"Jean-Paul Riopelle",Untitled,1955
Canadian,"Jean-Paul Riopelle","Horizons ouverts",1956
Canadian,"Jean-Paul Riopelle",Perspectives,1956
Canadian,"Jean-Paul Riopelle","The Wheel II",1956
Canadian,"Jean-Paul Riopelle",Landing,1958
Canadian,"Jean-Paul Riopelle","Leaves III",1967
Canadian,"Jean-Paul Riopelle","Jute IV",1967
Canadian,"Jean-Paul Riopelle","Leaves I",1967
Canadian,"Jean-Paul Riopelle","Leaves II",1967
Canadian,"Jean-Paul Riopelle",Lithograp,1968
Canadian,"Jean-Paul Riopelle","Chemin d'hiver",1973
Canadian,"Jean-Paul Riopelle",Lithographi,1974
Canadian,"Jean-Paul Riopelle",Lithographi,1976
Canadian,"Jessica Stockholder",Untitled,1990
Canadian,"Jessica Stockholder","Skin Toned Garden Mapping",1991
Canadian,"Jessica Stockholder","Growing Rock Candy Mountain Grasses in Canned Sand",1992
Canadian,"Jessica Stockholder",Untitled,1993
Canadian,"Jessica Stockholder",Untitled,1994
Canadian,"Jessica Stockholder",Untitled,1994
Canadian,"Jessica Stockholder","Sweet for Three Oranges",1995
Canadian,"Jessica Stockholder","Bow-tied in the Middle (#273)",1996
Canadian,"Jessica Stockholder",#291,1997
Canadian,"Jock Macdonald","Day Break - Modality Series",1936
Canadian,"Jock Macdonald","Modality Series, Spring Awakening 854A",1937
Canadian,"Jock Macdonald","Lake O'Hara",1941
Canadian,"Jock Macdonald","Bird Romance",1946
Canadian,"Jock Macdonald",Birds,1946
Canadian,"Jock Macdonald",Untitled,1946
Canadian,"Jock Macdonald",Untitled,1946
Canadian,"Jock Macdonald","Fantasy in Equilibrium",1948
Canadian,"Jock Macdonald","Indian Myth",1948
Canadian,"Jock Macdonald","Fluctuating Planes",1952
Canadian,"Jock Macdonald","From a Riviera Window",1955
Canadian,"Jock Macdonald","Riviera Winter Colour Symphony",1955
Canadian,"Jock Macdonald","Flood Tide",1957
Canadian,"Jock Macdonald","Primordial Fire",1957
Canadian,"Jock Macdonald","Legend of the Orient",1958
Canadian,"Kazuo Nakamura","Composition 10-51",1951
Canadian,"Kazuo Nakamura","Morning Mist",1951
Canadian,"Kazuo Nakamura","Ages Past",1953
Canadian,"Kazuo Nakamura",Watercolor,1953
Canadian,"Kazuo Nakamura","White Landscape",1953
Canadian,"Kazuo Nakamura",Hillside,1954
Canadian,"Kazuo Nakamura","Inner Structure",1954
Canadian,"Kazuo Nakamura","Inner View",1954
Canadian,"Kazuo Nakamura",Autumn,1955
Canadian,"Kazuo Nakamura","Inner Structure",1955
Canadian,"Kazuo Nakamura","Inner Structure no. 5",1955
Canadian,"Kazuo Nakamura","Inner View #3",1955
Canadian,"Kazuo Nakamura","Inner Structure",1956
Canadian,"Kazuo Nakamura","Pine Forest",1956
Canadian,"Kazuo Nakamura",Structures,1956
Canadian,"Kazuo Nakamura","Infinite Waves",1957
Canadian,"Kazuo Nakamura","Into Space 3",1957
Canadian,"Kazuo Nakamura","August Morning",1961
Canadian,"Kazuo Nakamura","Blue Reflections",1963
Canadian,"Kazuo Nakamura","Structure, Two Horizons",1964
Canadian,"Kazuo Nakamura","In Space, Blue Irises",1967
Canadian,"Kazuo Nakamura","Spatial Concept",1968
Canadian,"Kazuo Nakamura","Topology Series 1",1968
Canadian,"Kazuo Nakamura","Topology Spatial Concepts",1968
Canadian,"Kazuo Nakamura","Two Horizons",1968
Canadian,"Kazuo Nakamura","Solitude 7",1973
Canadian,"Kazuo Nakamura","Time and Space Series 2",1974
Canadian,"Kazuo Nakamura","Time and Space Series 1",1974
Canadian,"Kazuo Nakamura","Number Structure #3",1981
Canadian,"Kazuo Nakamura","Summer Storm",1982
Canadian,"Kazuo Nakamura","Number Structure #5",1983
Canadian,"Kazuo Nakamura",Reflection,1989
Canadian,"Ken Danby","Fish and Rocks",1963
Canadian,"Ken Danby","Fur and Bricks",1963
Canadian,"Ken Danby","Boy on Fence",1965
Canadian,"Ken Danby","Towards the Hill",1967
Canadian,"Ken Danby","The Mill Cat",1968
Canadian,"Ken Danby",Reflections,1970
Canadian,"Ken Danby",Delicious,1971
Canadian,"Ken Danby",Snooker,1971
Canadian,"Ken Danby","At the Crease",1972
Canadian,"Ken Danby",Sunbather,1972
Canadian,"Ken Danby","Lacing Up",1973
Canadian,"Ken Danby","Leather Hat",1974
Canadian,"Ken Danby","Opening the Gates",1975
Canadian,"Ken Danby","The Visitor",1975
Canadian,"Ken Danby",Charter,1978
Canadian,"Landon Mackenzie","Single Plate Etching",1977
Canadian,"Landon Mackenzie","Lost River Series No. 4",1981
Canadian,"Landon Mackenzie","Canoe / Woman",1988
Canadian,"Landon Mackenzie","Interior Lowlands; Still the Restless Whispers Never Leave Me",1999
Canadian,"Landon Mackenzie","Space Station (Falls Said to be the Largest in the Known World So Far)",1999
Canadian,"Lawren Harris","Winter Landscape with Pink House",1918
Canadian,"Lawren Harris","Woods, Algoma",1918
Canadian,"Lawren Harris","Algoma Hill",1920
Canadian,"Lawren Harris","Ice House, Coldwell, Lake Superior",1923
Canadian,"Lawren Harris","Afternoon Sun, Lake Superior",1924
Canadian,"Lawren Harris","Maligne Lake, Jasper Park",1924
Canadian,"Lawren Harris","Pic Island, Lake Superior",1924
Canadian,"Lawren Harris","Pine Tree and Red House, Winter City",1924
Canadian,"Lawren Harris","Aftermath of Storm - Lake Superior Sketch XXXIV",1926
Canadian,"Lawren Harris","North Shore, Lake Superior",1926
Canadian,"Lawren Harris","From the North Shore, Lake Superior",1927
Canadian,"Lawren Harris","Lake and Mountains",1928
Canadian,"Lawren Harris","Lake Superior",1928
Canadian,"Lawren Harris","Mountaisn and Lake",1929
Canadian,"Lawren Harris","Isolation Peak, Rocky Mountains",1930
Canadian,"Lawren Harris","Mount Lefroy",1930
Canadian,"Lawren Harris","Mount Thule, Bylot Island",1930
Canadian,"Lawren Harris","Nerke, Greenland",1930
Canadian,"Lawren Harris","Baffin Island",1931
Canadian,"Lawren Harris","Winter comes from the Arctic to the Temperate Zone",1935
Canadian,"Lawren Harris","Abstract Painting #98",1938
Canadian,"Lawren Harris","Hanover Abstract",1938
Canadian,"Lawren Harris","Abstract No. 7",1939
Canadian,"Lawren Harris","Abstract Painting #20",1942
Canadian,"Lawren Harris","LSH 21",1942
Canadian,"Lawren Harris",Intimations,1943
Canadian,"Lawren Harris","Sketch Painted in Santa Fe, New Mexico",1944
Canadian,"Lawren Harris","LSH 134",1950
Canadian,"Lawren Harris","Nature Rhythms",1950
Canadian,"Lawren Harris",Untitled,1951
Canadian,"Lawren Harris","Abstraction 30",1955
Canadian,"Lawren Harris","LSH 83",1957
Canadian,"Lawren Harris","Calligraph Forming",1958
Canadian,"Lawren Harris","The Spirit of Remote Hills",1958
Canadian,"Lawren Harris",Abstraction,1964
Canadian,"Marcel Barbeau",Rosier-feuilles,1946
Canadian,"Marcel Barbeau","Virgin Forest",1948
Canadian,"Marcel Barbeau","Combustions originelles 36",1953
Canadian,"Marcel Barbeau",Natashkouan,1956
Canadian,"Marcel Barbeau",Untitled,1957
Canadian,"Marcel Barbeau",Untitled,1957
Canadian,"Marcel Barbeau","Swirling Retina",1967
Canadian,"Marcel Barbeau","Brise d'Automne",1975
Canadian,"Marcel Barbeau",Neigeoliale,1976
Canadian,"Marcel Barbeau","Reflets Printanieres",1989
Canadian,"Mary Pratt","Supper Table",1969
Canadian,"Mary Pratt","Red Currant Jelly",1972
Canadian,"Mary Pratt","Eggs in an Egg Crate",1975
Canadian,"Mary Pratt","Service Station",1978
Canadian,"Mary Pratt","Split Grilse",1979
Canadian,"Mary Pratt","Cold Cream",1983
Canadian,"Mary Pratt","Fish Head in Steel Sink",1983
Canadian,"Mary Pratt","Hollowed Eggs for Easter",1983
Canadian,"Mary Pratt","Romancing the Casserole",1985
Canadian,"Mimi Parent",Untitled,1953
Canadian,"Mimi Parent","J'habite au choc",1955
Canadian,"Mimi Parent","Masculin feminin",1959
Canadian,"Mimi Parent",Ex-voto,1970
Canadian,"Mimi Parent","Le Passage du mervillon",1975
Canadian,"Mimi Parent",Viens,1978
