"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Maharashtra",1,1962,2,27,"PALGHAR",65.52,43.63,"General",76232,4349,4,1,"Male","INC",21796,"SHRIDHAR SAKHARAM PATIL",8.71,"NAVANITRAI BHOGILAL SHAH","PSP","M",NA
"Maharashtra",1,1962,2,28,"DAHANU",64.31,41.42,"General",50801,2130,3,1,"Male","INC",13533,"SHAMRAO RAMCHANDRA PATIL",6.52,"GODAVARI SHAMRAO PARULEKAR","CPI","F",NA
"Maharashtra",1,1962,2,29,"KASA",61.92,59.36,"ST",54504,10133,3,1,"Male","CPI",20032,"DHAKATYA POSHA SUTAR",30.02,"MAHADEO GOPAL KADU","INC","M",NA
"Maharashtra",1,1962,2,30,"JAWHAR",42.62,44.21,"ST",73347,6643,4,1,"Male","INC",13819,"BABURAO SADASHIV JADAV",21.25,"SOMNATH RAMA WANI","JS","M",NA
"Maharashtra",1,1962,2,31,"BHIWANDI",49.84,45.84,"General",91148,612,5,1,"Male","INC",20824,"BANGO NANA BHOIR",1.35,"BHALCHANDRA SHIVRAM PATIL","PWP","M",NA
"Maharashtra",1,1962,2,32,"MOKHADA",35.66,48.59,"ST",70337,5235,4,1,"Male","INC",12189,"MALU HARI VEER",20.87,"PANDURANG RAMCHANDRA PATIL","PWP","M",NA
"Maharashtra",1,1962,2,33,"MURBAD",48.36,43.74,"General",65494,5150,6,1,"Male","INC",13855,"SHANTARAM GOPAL GHOLAP",16.26,"MUKUND KANU PATIL","PWP","M",NA
"Maharashtra",1,1962,2,34,"KALYAN",57.39,35.19,"General",70134,420,6,1,"Male","PWP",14164,"KRISHNARAO NARAYAN DHULUP",1.04,"SHANKARRAO KRISHNARAO HANDE","INC","M",NA
"Maharashtra",1,1962,2,35,"ULHASNAGAR",63.34,39.84,"General",69879,3210,6,1,"Male","SOC",17635,"PARCHARAM KEWALRAM AILANI (ALIAS VIDYARTHI)",7.25,"NEWANDRAM VISHINDAS GURBANI","INC","M",NA
"Maharashtra",1,1962,2,36,"PANVEL",54.08,47.79,"General",72957,5084,4,1,"Male","PWP",18856,"DINKAR BALU PATIL",12.89,"PRATAPSINHA VISHWASRAO CHAVAN","INC","M",NA
"Maharashtra",1,1962,2,37,"PEN",54.48,49.44,"General",73039,4347,5,1,"Male","INC",19673,"LAXMAN SHANKAR MHATRE",10.92,"TUKARAM HARI VAJEKAR","PWP","M",NA
"Maharashtra",1,1962,2,38,"KHALAPUR",48.02,51.4,"ST",68984,5177,4,1,"Male","PWP",17027,"KRISHNA RAMAJI MUNDHE",15.63,"GOVIND SONU KATKARI","INC","M",NA
"Maharashtra",1,1962,2,39,"ALIBAG",65.09,51.41,"General",56068,5268,4,1,"Male","INC",18762,"DATTATRAYA KRISHNAJI KHANVILKAR",14.44,"DATTATRAYA NARAYAN PATIL","PWP","M",NA
"Maharashtra",1,1962,2,40,"ROHA",60.22,47.68,"General",60831,1860,4,1,"Male","PWP",17466,"PANDURANG RAMAJI SANAP",5.08,"YASHWANT DWARKANATH DESHMUKH","INC","M",NA
"Maharashtra",1,1962,2,41,"SHRIWARDHAN",60.47,57.49,"General",47986,9209,4,1,"Male","INC",16684,"ABDUL RAHIM A. GAFOOR ANTULAY",31.73,"DIGAMBAR VINAYAK PUROHIT","PSP","M",NA
"Maharashtra",1,1962,2,42,"MANGAON",39.86,53.33,"SC",61380,7915,4,1,"Male","INC",13047,"DATTATRAYA MALOGI TALEGAONKAR",32.35,"TANAJI GANPAT GAIKWA","IND","M",NA
"Maharashtra",1,1962,2,43,"MAHAD",58.48,37.23,"General",58162,0,5,1,"Male","PSP",12664,"SAKHARAM VITHOBA SALUNKE",0,"SHANKAR BABAJI SAWANT","INC","M",NA
"Maharashtra",1,1962,2,44,"SHUKRAWAR PETH",63.36,53.78,"General",83449,9171,6,1,"Male","INC",28434,"RAMBHAU VITHAL TELANG",17.35,"SHRIDHAR MAHADEV JOSHI","PSP","M",NA
"Maharashtra",1,1962,2,45,"KASBA PETH",69.58,55.04,"General",70855,16425,5,1,"Male","INC",27135,"BABURAO NARAYANRAO SANS",33.32,"KALURAM UDANSING PARDESHI","IND","M",NA
"Maharashtra",1,1962,2,46,"SHIVAJINAGAR",70.14,59.98,"General",72040,15583,4,1,"Male","INC",30306,"SADASHIV GOVIND BARVE",30.84,"RAMCHANDRA KASHINATH MHALAGI","JS","M",NA
"Maharashtra",1,1962,2,47,"POONA CANTONMENT",51.34,53.08,"General",64323,11055,9,1,"Male","INC",17529,"KRISHNARAO TUKARAM GIRME",33.48,"JAYSING GANPAT SASANE","PSP","M",NA
"Maharashtra",1,1962,2,48,"HAVELI",62.23,51.09,"General",84691,6803,5,1,"Male","INC",26927,"MARTAND DHONDIBA MAGAR",12.91,"RAM DASHARATH TUPE","PSP","M",NA
"Maharashtra",1,1962,2,49,"KIRKEE",45.94,54.52,"SC",59453,12167,9,1,"Male","INC",14893,"GANPAT NARAYAN KAMBLE",44.54,"RAMCHANDRA GIRIJU RANDHIR","IND","M",NA
"Maharashtra",1,1962,2,50,"INDAPUR",57.3,46.39,"General",70263,7554,7,1,"Male","INC",18676,"SHANKARRAO BAJIRAO PATIL",18.76,"DINKARRAO SHANKARRAO PATIL","PWP","M",NA
"Maharashtra",1,1962,2,51,"BARAMATI",47.46,46.86,"General",66316,9198,7,1,"Female","INC",14751,"MALATIBAI MADHAVRAO SHIROLE",29.22,"MANSING MURLIDHAR TULE","PSP","M",NA
"Maharashtra",1,1962,2,52,"DHOND",31.98,61.1,"SC",65935,9456,8,1,"Male","INC",12884,"VITHAL RAMCHANDRA PAWAR",44.84,"MARUTI BANDU SAWANT","REP","M",NA
"Maharashtra",1,1962,2,53,"SIRUR",44.94,46.42,"General",59409,1061,4,1,"Male","INC",12395,"RAOSAHEB BABURAO PAWAR",3.97,"SHAMKANT DAMODAR MORE","PSP","M",NA
"Maharashtra",1,1962,2,54,"JUNNAR",57.22,44.53,"General",69964,127,3,1,"Male","PSP",17826,"VITHALRAO NARAYANRAO AWATE",0.32,"SHIVAJI MAHADEO KALE","INC","M",NA
"Maharashtra",1,1962,2,55,"AMBEGAON",50.37,70.58,"General",62193,17299,3,1,"Male","INC",22111,"ANNASAHEB GOPALRAO AWATE",55.22,"MURUTI SHRIPATI AWATE","PSP","M",NA
"Maharashtra",1,1962,2,56,"KHED",40.7,62.86,"General",75314,13665,6,1,"Male","INC",19267,"VASANTRAO MARUTRAO MANJRE",44.58,"NARAYAN BALWANT GHUMATKAR","JS","M",NA
"Maharashtra",1,1962,2,57,"MAVAL",60.22,56.78,"General",76771,12385,4,1,"Male","INC",26247,"NAMDEO SADASHIV MOHOL",26.79,"NATHU BABURAO BHEGADE","JS","M",NA
"Maharashtra",1,1962,2,58,"BHOR",48.79,63.86,"General",75565,15653,4,1,"Male","INC",23543,"SHANKAR MAHADEO BHELKE",42.46,"JAYSING PARASHURAM MALI","IND","M",NA
"Maharashtra",1,1962,2,59,"PURANDHAR",56.59,39.87,"General",61662,5550,6,1,"Male","INC",13911,"DAYANESHWAR RAGHUNATH KHALRE",15.9,"VITHAL SAULOBA DESHMUKH","IND","M",NA
"Maharashtra",1,1962,2,60,"RATNAGIRI KHED",51.22,56.45,"General",67449,14579,5,1,"Male","INC",19505,"HUSSAIN MISARIKHAN DALWAI",42.2,"TANAJI BALKRISHNA MORE","PSP","M",NA
"Maharashtra",1,1962,2,61,"DAPOLI",44.06,55.98,"General",60675,8735,4,1,"Male","INC",14966,"RAMCHANDRA VITHAL BHELOSE",32.67,"SHARAD GOVIND DANDEKAR","JS","M",NA
"Maharashtra",1,1962,2,62,"GUHAGAR",43.6,34.04,"General",55454,642,4,1,"Male","PSP",8232,"PURUSHOTTAM VASUDEO MANDLIK",2.66,"MAHADEO SOMA KESARKAR","INC","M",NA
"Maharashtra",1,1962,2,63,"CHIPLUN",53.82,55.58,"General",61690,12543,4,1,"Male","INC",18452,"PARSHARAM KRISHNAJI SAWANT",37.78,"ABUBAKARKHAN MAHAMADKHAN DALWAI","PSP","M",NA
"Maharashtra",1,1962,2,64,"MAKHAJAN",33.94,47.78,"SC",59698,4588,4,1,"Male","INC",9682,"VITHAL LAXMAN REELKAR",22.64,"SHANTARAM DEVRAM KENAVADEKAR","JS","M",NA
"Maharashtra",1,1962,2,65,"SANGAMESHWAR",27.06,34.48,"General",66582,418,5,1,"Male","PSP",6211,"JAYARAM BALKRISHNA SHETYE ALIAS BHAI SHETYE",2.32,"DHONDIRAM KRISHNAJI GHAG","INC","M",NA
"Maharashtra",1,1962,2,66,"RATNAGIRI",48.02,52.65,"General",66461,9926,4,1,"Male","INC",16804,"SHANTARAM LAXMAN PEJE",31.1,"MOHAN SHANKAR TODANKAR","PSP","M",NA
"Maharashtra",1,1962,2,67,"LANJA",33.76,51.62,"General",54876,5226,4,1,"Male","PSP",9562,"SHASHISHENKAR KASHINATH ATHALYE",28.21,"ANNA SHRIPAT VISHWASRAO","INC","M",NA
"Maharashtra",1,1962,2,68,"RAJAPUR",40.99,39.44,"General",52007,1834,4,1,"Male","INC",8408,"SAHADEO MUKUND THAKARE",8.6,"LAXMAN RANGANATH MATANKAR","PSP","M",NA
"Maharashtra",1,1962,2,69,"MALWAN",46.66,50.28,"General",60653,6204,5,1,"Male","PSP",14232,"SHYAM GANGARAM KOCHAREKAR",21.92,"NARAYAN GOVINDRAO PRABHUGAONKAR","INC","M",NA
"Maharashtra",1,1962,2,70,"DEOGAD",41.26,33.54,"General",62265,455,5,1,"Male","INC",8616,"WAMANRAO NAGOJI RANE",1.77,"RAMCHANDRA BALKRISHNA MUNJA","PSP","M",NA
"Maharashtra",1,1962,2,71,"KANKAOLI",38.53,39.32,"General",66240,1356,5,1,"Male","PSP",10035,"YESHWANT BABAJI DALVI",5.31,"BHASKAR BALKRISHNA SAWANT","INC","M",NA
"Maharashtra",1,1962,2,72,"VENGURLA",54.18,39.2,"General",62847,3401,4,1,"Male","INC",13349,"PRATAPRAO DEORAO BHONSALE",9.99,"BALASAHEB HANAMANTRAO KHARDEKAR","IND","M",NA
"Maharashtra",1,1962,2,73,"SAWANTWADI",46.6,80.81,"General",67597,20477,3,1,"Male","INC",25455,"SHIVRAM SAWANT KHEM SAWANT BHONSALE",65.01,"LAXMAN NARAYAN GOVEKAR","IND","M",NA
"Maharashtra",1,1962,2,74,"CHANDGAD",60.3,59.68,"General",66505,11483,4,1,"Male","INC",23930,"PATIL VITHALRAO KALAJIRAO CHAVAN",28.64,"RAVALNATH BHAGOJI MADHOLKAR","PWP","M",NA
"Maharashtra",1,1962,2,75,"GADHINGLAJ",60.42,56.06,"General",65173,12015,3,1,"Male","INC",22074,"NALAWADE PANDURANG ALIAS APPASAHEB RAMRAO",30.51,"DAYNANDEO SANTRAM NARVEKAR","PWP","M",NA
"Maharashtra",1,1962,2,76,"KAGAL",59.38,54.2,"General",64440,8447,4,1,"Male","INC",20739,"SHAMRAO BHIVAJI PATIL",22.08,"SADASHIV DADU MANDLIK","IND","M",NA
"Maharashtra",1,1962,2,77,"BHUDARGAD",57.75,60.38,"General",63578,12025,3,1,"Male","INC",22171,"ANANDRAO KONDIBA DESAI",32.75,"KAKA GOPALA DESAI","CPI","M",NA
"Maharashtra",1,1962,2,78,"RADHANAGARI",56.41,56.92,"General",60661,4734,2,1,"Male","INC",19476,"DNYANDEV SANTARAM KHANDEKAR",13.83,"DINKAR NATHAJI NALAVADE","PWP","M",NA
"Maharashtra",1,1962,2,79,"PANHALA",46.99,54.06,"General",61136,2331,2,1,"Male","PWP",15529,"SADASHIVA DAULATRAO PATIL",8.11,"BABAJIRAO BALASAHEB DESAI","INC","M",NA
"Maharashtra",1,1962,2,80,"SHAHUWADI",52,58.88,"General",69402,7922,3,1,"Male","INC",21249,"UDAYASING NANASAHEB GAIKWAD",21.95,"SHANKARRAO NAMDEO PATIL","PWP","M",NA
"Maharashtra",1,1962,2,81,"KOLHAPUR",69.89,50.31,"General",68213,4833,5,1,"Male","PWP",23984,"TRYAMBAK SITARAM KARKHANIS",10.14,"PANDURANG BAPURAO SALUNKHE","INC","M",NA
"Maharashtra",1,1962,2,82,"KARVIR",61.23,73.47,"General",74163,22165,3,1,"Male","INC",33363,"DINKARRAO VITHALRAO MUDRALE",48.81,"RAMCHANDR RAVAJI YADAV","IND","M",NA
"Maharashtra",1,1962,2,83,"HATKANANGLE",63.52,70.96,"SC",76368,23243,4,1,"Male","INC",34419,"KESHAV NARSINGA GHATAGE",47.92,"MADHAVRAO ISHWARRAO KURANE","REP","M",NA
"Maharashtra",1,1962,2,84,"SHIROL",83.54,68.13,"General",72007,24651,4,1,"Male","INC",40986,"RATNAPPA BHARAMAPPA KUMBHAR",40.98,"SATGONDA REVAGONDA PATIL","IND","M",NA
"Maharashtra",1,1962,2,85,"JATH",50.19,67.56,"General",84822,18904,4,1,"Male","INC",28765,"TUKARAM KRISHNARAO SHENDGE",44.4,"SHIVAJI RAMACHANDRA SHEDBALE","PWP","M",NA
"Maharashtra",1,1962,2,86,"MIRAJ",69.15,74.76,"General",77215,33880,5,1,"Male","INC",39921,"GUNDU DASHARATH PATIL",63.45,"NIVRUTTI BABURAO KALKE","CPI","M",NA
"Maharashtra",1,1962,2,87,"SANGLI",75.23,72.49,"General",83746,38739,5,1,"Male","INC",45672,"VASANTRAO BANDUJI PATIL",61.49,"BHAGWAN DNYANDEV SURYAVANSHI","PWP","M",NA
"Maharashtra",1,1962,2,88,"TASGAON",76.74,62.01,"General",69538,14157,4,1,"Male","INC",33089,"DHONDIRAM YESHWANT PATIL",26.53,"GANPATI DADA LAD","PWP","M",NA
"Maharashtra",1,1962,2,89,"KHANAPUR",58.47,71.5,"General",73588,22880,5,1,"Male","INC",30767,"SAMPATRAO SITARAM MANE",53.17,"BHAGWAN NANASAHEB MORE","PWP","M",NA
"Maharashtra",1,1962,2,90,"VITA",62.29,68.67,"SC",69022,18601,5,1,"Male","INC",29528,"BHAGWANRAO LALASAHEB PAWAR",43.26,"PIRAJI TAYAPPA MADHALE","REP","M",NA
"Maharashtra",1,1962,2,91,"WALWA",80.27,73.99,"General",74662,28756,2,1,"Male","INC",44345,"RAJARA ANANT PATIL",47.98,"NARAYAN DHYANU PATIL","PWP","M",NA
"Maharashtra",1,1962,2,92,"SHIRALA",70.15,67.99,"General",75191,23945,3,1,"Male","INC",35864,"VASANTRAO ANANDRAO NAIK",45.4,"TASHWANT CHANDRU PATIL","PWP","M",NA
"Maharashtra",1,1962,2,93,"KARAD NORTH",79.63,71.69,"General",71321,25482,4,1,"Male","INC",40713,"YESHVANTRAO BALAVANTRAO CHAVAN",44.87,"KESHAV PATALOJI PAWAR","PWP","M",NA
"Maharashtra",1,1962,2,94,"KARAD SOUTH",67.51,79.2,"General",62451,26461,4,1,"Male","INC",33390,"YASHVANTRAO JIJABA MOHITE",62.76,"VASANTRAO ALIAS DATTAJIRAO KERU PATIL","PWP","M",NA
"Maharashtra",1,1962,2,95,"PATAN",69.57,86.77,"General",71168,38389,3,1,"Male","INC",42965,"DAULATRAO SHRIPATTARAO DESAI",77.53,"BALASAHEB GANPATRAO PATANKAR","PWP","M",NA
"Maharashtra",1,1962,2,96,"JAOLI",66.58,77.05,"General",55404,22767,3,1,"Male","INC",28423,"BHIKU DAJI BHILARE",61.72,"GANPAT SHIVRAM BHILARE","PWP","M",NA
"Maharashtra",1,1962,2,97,"WAI",61.09,62.29,"General",72162,16772,4,1,"Male","INC",27456,"DADASAHEB KHASHERAO JAGTAP",38.05,"BALASAHEB BAPUSAHEB DESHMUKH","PWP","M",NA
"Maharashtra",1,1962,2,98,"SATARA",72.37,69,"General",70878,23322,5,1,"Male","INC",35390,"DHONDIRAM SHIDOJI JAGTAP",45.47,"VITHALRAO NANASAHEB PATIL","IND","M",NA
"Maharashtra",1,1962,2,99,"KOREGAON",60.23,50.92,"General",67190,12502,9,1,"Male","INC",20609,"TUSHAR PANDURANG PAWAR",30.89,"VITHAL PANDURANG BHOSALE","IND","M",NA
"Maharashtra",1,1962,2,100,"KHATAV",57.98,56.58,"General",74610,8272,3,1,"Male","INC",24477,"SHIVAJIRAO DADASAHEB PAWAR",19.12,"KESHAV SHANKAR PATIL","PSP","M",NA
"Maharashtra",1,1962,2,101,"PHALTAN",64.04,74.08,"General",71122,24532,3,1,"Male","INC",33741,"NIMBALKAR MALOJJRAO MUDHOJIRAO NAIK",53.86,"HARIBHAU VITHAL NIMBALKAR","CPI","M",NA
"Maharashtra",1,1962,2,102,"MAN",46.02,78.13,"SC",68485,20563,4,1,"Male","INC",24624,"LAXMAN BABAJI BHINGARDEVE",65.24,"KHANDERAO SAKHARAM SAVANT","REP","M",NA
"Maharashtra",1,1962,2,103,"AKALKOT",53.98,77.82,"General",64967,20985,3,1,"Female","INC",27291,"NIRMALARAJE VIJAYASINH BHOSALE",59.84,"SHANKAREPPA BASAPPA LODAPURE","IND","M",NA
"Maharashtra",1,1962,2,104,"SOUTH SHOLAPUR",51.64,76.23,"General",64211,19188,3,1,"Male","INC",25277,"VIRUPAKSHAPPA GURUPPA SHIVDARE",57.86,"VISHWANATH RAMCHANDRA LAD","IND","M",NA
"Maharashtra",1,1962,2,105,"NORTH SHOLAPUR",58.44,45.31,"General",64156,5022,4,1,"Male","INC",16987,"GOVIND BHAURAO BURGUTE",13.39,"VISHWASRAO KONDIBA PHATE","PWP","M",NA
"Maharashtra",1,1962,2,106,"BARSI",68.28,64.93,"General",73889,25425,8,1,"Female","INC",32757,"PRABHATAI SHANKARRAO ZADBUKE",50.4,"NARSHING TATYA DESHMUKH","IND","M",NA
"Maharashtra",1,1962,2,107,"SHOLAPUR CITY NORTH",58,44.33,"General",89540,2724,5,1,"Male","CPI",23025,"YANKAPA RAMAYA MADUR",5.25,"KESHAVLAL VIRCHAND SHAH","INC","M",NA
"Maharashtra",1,1962,2,108,"SHOLAPUR CITY SOUTH",57.56,32.05,"General",69955,2057,7,1,"Male","INC",12904,"RAJARAM SAVALARAM DHAVALE",5.11,"BHIMRAO LAXMAN RONE","PSP","M",NA
"Maharashtra",1,1962,2,109,"PANDHARPUR",61.13,59.34,"General",77867,14971,6,1,"Male","INC",28246,"AUDUMBER KONDIBA PATIL",31.45,"JAYAWANT GHANASHYAM MORE","IND","M",NA
"Maharashtra",1,1962,2,110,"MALSIRAS",69.78,59.9,"General",78196,11918,3,1,"Male","INC",32685,"SHANKARRAO NARAYANRAO MOHITE",21.84,"SHIVAJIRAO BHAWANRAO PATIL","IND","M",NA
"Maharashtra",1,1962,2,111,"SANGOLA",46.34,50.52,"General",76040,2057,3,1,"Male","PWP",17800,"GANPATRAO ANNASAHEB DESHMUKH",5.84,"KESHAVRAO SHRIPATRAO RAUT","INC","M",NA
"Maharashtra",1,1962,2,112,"MANGALWEDHA",30.5,70.33,"SC",65374,11307,4,1,"Male","INC",14023,"GANPAT LAXMAN SONWANE",56.71,"GOVIND PANDURANG MAGADE","REP","M",NA
"Maharashtra",1,1962,2,113,"KARMALA",55.58,36.86,"General",75855,1243,4,1,"Male","IND",15543,"PANDURANG MAHADEO JAGTAP",2.95,"NAMDEO MAHADEO JAGTAP","INC","M",NA
"Maharashtra",1,1962,2,114,"MADHA",35.13,65.22,"SC",72715,8581,3,1,"Male","INC",16659,"KASHINATH BABU ASWARE",33.59,"KERU APPA LANKESHWAR","REP","M",NA
"Maharashtra",1,1962,2,115,"KARJAT",49.32,61.39,"General",70615,12151,4,1,"Male","INC",21381,"EKNATH BUWASAHEB NIMBALKAR",34.89,"HIRABAI PRABHAKAR BHAPKAR","IND","F",NA
"Maharashtra",1,1962,2,116,"SHRIGONDA",37.87,53.74,"SC",63684,6532,4,1,"Male","INC",12961,"BABURAO MAHADEO BHARASKAR",27.08,"PRABHAKAR JANARDHAN ROHAN","REP","M",NA
"Maharashtra",1,1962,2,117,"PATHARDI",53.21,54.29,"General",68271,3117,2,1,"Male","CPI",19723,"NARAYAN GANPAT AVHAD",8.58,"TRIMBAK LAHANU GARJE","INC","M",NA
"Maharashtra",1,1962,2,118,"SHEVGAON",59.12,60.88,"General",69041,10824,3,1,"Male","INC",24851,"MARUTRAO SHANKARAO GHULE",26.52,"EKANATH LAXMAN BHAGWAT","IND","M",NA
"Maharashtra",1,1962,2,119,"AHMEDNAGAR NORTH",54.11,52.14,"General",68663,3164,3,1,"Male","IND",19372,"BALASAHEB NABAJI NAGWADE",8.52,"VITHALRAO GANPATRAO KUTE","INC","M",NA
"Maharashtra",1,1962,2,120,"AHMEDNAGAR SOUTH",53.73,50.51,"General",63639,4929,3,1,"Male","INC",17270,"TRYAMBAK SHIVRAM BHARADE",14.42,"NAVASHERVAN NAVAROZAJISATTHA","IND","M",NA
"Maharashtra",1,1962,2,121,"PARNER",46.94,28.65,"General",57988,1013,6,1,"Male","INC",7800,"DATTATRAYA KOUNDIRAM BHAGAT",3.72,"BHASKARRAO TUKARAMJI AUTY","CPI","M",NA
"Maharashtra",1,1962,2,122,"RAHURI",62.76,57.29,"General",68091,8607,3,1,"Male","INC",24482,"BABURAO BAPUJI TANAPURE",20.14,"PUNJAJI BAPU KADU","CPI","M",NA
"Maharashtra",1,1962,2,123,"SHIRDI",68.28,63.5,"General",66145,12193,2,1,"Male","INC",28679,"KARBHARI BHIMAJI ROHAMARE",27,"MOHANRAO ABASAHEB GADE","IND","M",NA
"Maharashtra",1,1962,2,124,"SHRIRAMPUR",49.75,59.72,"SC",66037,10850,3,1,"Male","INC",19619,"BABURAO SAWLERAM CHATURBHUJ",33.03,"WAMAN DAMODHAR WAKCHAURE","REP","M",NA
"Maharashtra",1,1962,2,125,"SANGAMNER",59.1,39.83,"General",71604,947,3,1,"Male","INC",16854,"BHIKAJI JIJABA KHATAL",2.24,"DATTA APPAJI DESHMUKH","IND","M",NA
