"state","year","ac_no","ac_name","ac_type","cand1","party1","votes1","position","vote_percent"
"Goa",1989,11,"TALEIGAO","GEN","DIONISIO AUGUTINHO TRINDADE","IND",169,5,1.49
"Goa",1989,11,"TALEIGAO","GEN","MINGUEL JOSE MARTINS","IND",93,6,0.82
"Goa",1989,11,"TALEIGAO","GEN","SAYED DAWOOD YACUB","IND",75,7,0.66
"Goa",1989,11,"TALEIGAO","GEN","MANOHAR VASANT POI","IND",65,8,0.57
"Goa",1989,11,"TALEIGAO","GEN","KANNU GOPALAN VAZHAIL","IND",46,9,0.41
"Goa",1989,12,"SANTA CRUZ","GEN","VICTOR BENAMIN GONSALVES","INC",5729,1,41.03
"Goa",1989,12,"SANTA CRUZ","GEN","VICTORIA ROMEO FERNANDES","GLP",4432,2,31.74
"Goa",1989,12,"SANTA CRUZ","GEN","MAHENDRA NARAYAN RAIKAR","MAG",3674,3,26.31
"Goa",1989,12,"SANTA CRUZ","GEN","AUDIT RAMCHANDRA SHIRODKAR","GBS",103,4,0.74
"Goa",1989,12,"SANTA CRUZ","GEN","JAIRAM YESHWNAT SAWANT","IND",24,5,0.17
"Goa",1989,13,"SANTO. ANDRE","GEN","CARMO RAFAEL ANDRE JOSE PEGADO","IND",5097,1,40.29
"Goa",1989,13,"SANTO. ANDRE","GEN","AMILKAR ADELINO ALVARES","INC",3727,2,29.46
"Goa",1989,13,"SANTO. ANDRE","GEN","KASHINATH MAHADEV GOVENKAR","MAG",3282,3,25.94
"Goa",1989,13,"SANTO. ANDRE","GEN","DASHARATH YESHWANT SAWANT","IND",282,4,2.23
"Goa",1989,13,"SANTO. ANDRE","GEN","DILIP DHARMA BORKAR","GLP",183,5,1.45
"Goa",1989,13,"SANTO. ANDRE","GEN","JOSE SEBASTIAO FERNANDES","IND",31,6,0.25
"Goa",1989,13,"SANTO. ANDRE","GEN","FRANCISCO DO REGO","IND",26,7,0.21
"Goa",1989,13,"SANTO. ANDRE","GEN","CUSTODIO ABREU LUIS","IND",24,8,0.19
"Goa",1989,14,"CUMBARJUA","GEN","DHARMA VASSUDEO CHODANKAR","MAG",5645,1,38.51
"Goa",1989,14,"CUMBARJUA","GEN","MUKUND MORTU SHET","IND",11,10,0.08
"Goa",1989,14,"CUMBARJUA","GEN","NIRMALA PRABHAKAR SAWANT","INC",5189,2,35.4
"Goa",1989,14,"CUMBARJUA","GEN","EMIDIO FENELON MONTEIRO","IND",2466,3,16.82
"Goa",1989,14,"CUMBARJUA","GEN","CRISTOPHER LOURENCE FONSECA","CPI",697,4,4.75
"Goa",1989,14,"CUMBARJUA","GEN","SHRIPAD YESSO NAIK","BJP",451,5,3.08
"Goa",1989,14,"CUMBARJUA","GEN","ANAND NARAYAN CHONDANKAR","IND",125,6,0.85
"Goa",1989,14,"CUMBARJUA","GEN","GHANSHAM SADASHIV SATOSKAR","IND",38,7,0.26
"Goa",1989,14,"CUMBARJUA","GEN","PRAKASH JAGANNATH PHADTE","IND",23,8,0.16
"Goa",1989,14,"CUMBARJUA","GEN","KUSTA OMNO SALELKAR","IND",14,9,0.1
"Goa",1989,15,"BICHOLIM","GEN","RAUT PANDURANG DATTARAM","MAG",6465,1,50.74
"Goa",1989,15,"BICHOLIM","GEN","PRABHU ZANTYE HARISH NARAYAN","INC",4897,2,38.43
"Goa",1989,15,"BICHOLIM","GEN","LAWANIS RAJANIKANT GAJANAN","IND",879,3,6.9
"Goa",1989,15,"BICHOLIM","GEN","PHADTYE ANIRUDHA","GBS",279,4,2.19
"Goa",1989,15,"BICHOLIM","GEN","DESAI RAMNATH PURUSHOTTAM","BJP",221,5,1.73
"Goa",1989,16,"MAEM","GEN","KAKODKAR SHASHIKALAL GURUDUTT","MAG",7218,1,64.33
"Goa",1989,16,"MAEM","GEN","PARAB GAONKAR MANOHAR GANGARAM","INC",2606,2,23.22
"Goa",1989,16,"MAEM","GEN","RANE SARDESSAI JEETENDRARAO JAIBA","IND",719,3,6.41
"Goa",1989,16,"MAEM","GEN","GADEKAR KAMALKANT KRISHNA","CPI",378,4,3.37
"Goa",1989,16,"MAEM","GEN","MORASKAR PUTTU JAIDEV","IND",175,5,1.56
"Goa",1989,16,"MAEM","GEN","PILGAONKAR AJIT BHASKAR","IND",108,6,0.96
"Goa",1989,16,"MAEM","GEN","SAWANT MAHESH ANANT","IND",17,7,0.15
"Goa",1989,17,"PALE","GEN","USGONKAR VINAY KUMAR PUNDLIK","MAG",8009,1,62.33
"Goa",1989,17,"PALE","GEN","DAVASKAR NAVNATH PANDURANG","IND",58,10,0.45
"Goa",1989,17,"PALE","GEN","MALIK NAGESH GOPI","IND",51,11,0.4
"Goa",1989,17,"PALE","GEN","NAIK SHIRODKAR DAMODAR HARISHCHANDRA","GBS",26,12,0.2
"Goa",1989,17,"PALE","GEN","GAONKAR BABUSO SALVO","IND",24,13,0.19
"Goa",1989,17,"PALE","GEN","GAWAS NILKANT JAIRAM","IND",12,14,0.09
"Goa",1989,17,"PALE","GEN","VERENKAR CHANDRAKANT VISHWANATH","INC",2821,2,21.95
"Goa",1989,17,"PALE","GEN","VAZ GEORGE SABASTIAO","CPI",816,3,6.35
"Goa",1989,17,"PALE","GEN","MANDREKAR UMESH JAGANNATH","SHS",387,4,3.01
"Goa",1989,17,"PALE","GEN","KENEKAR LAVU JAIDAV","IND",281,5,2.19
"Goa",1989,17,"PALE","GEN","BANDODKAR SITARAM R.","IND",110,6,0.86
"Goa",1989,17,"PALE","GEN","NAIK RAMCHANDRA WAMAN","IND",101,7,0.79
"Goa",1989,17,"PALE","GEN","MALIK DIGAMBAR GUNAJI","IND",83,8,0.65
"Goa",1989,17,"PALE","GEN","NAIK SAHMSUNDAR ANANT","IND",71,9,0.55
"Goa",1989,18,"PORIEM","GEN","RANE PRATAPSING RAOJI","INC",7231,1,57.99
"Goa",1989,18,"PORIEM","GEN","RANE KRISHNARAO APPASAHEB","MAG",5126,2,41.11
"Goa",1989,18,"PORIEM","GEN","GAWAS SUNDARE RAMCHANDRA","FGBS",113,3,0.91
"Goa",1989,19,"VALPOI","GEN","PRABHU BALKRISHNA (ASHOK JAIRAM)","INC",5436,1,54.91
"Goa",1989,19,"VALPOI","GEN","DESAI BABURAO HARIJIRAO","MAG",4306,2,43.49
"Goa",1989,19,"VALPOI","GEN","KHAN ABDUL RAZAK MIRAMKHAN","GBS",118,3,1.19
"Goa",1989,19,"VALPOI","GEN","AGA RAZAK MAHAMAD","IND",21,4,0.21
"Goa",1989,19,"VALPOI","GEN","POKLE SHRIKANT RAMNATH","IND",19,5,0.19
"Goa",1989,20,"PONDA","GEN","SHIVDAS ATAMARAM SHET VEREKAR","MAG",6212,1,43.33
"Goa",1989,20,"PONDA","GEN","NAIK MOHAN GOVIND","INC",4267,2,29.76
"Goa",1989,20,"PONDA","GEN","SAHAKARI MADHAV ATMARAM","IND",2022,3,14.1
"Goa",1989,20,"PONDA","GEN","SUNAL NARAYAN DESAI","BJP",573,4,4
"Goa",1989,20,"PONDA","GEN","KHANOLKAR MAHADEV SATCHIT","IND",484,5,3.38
"Goa",1989,20,"PONDA","GEN","MULLA ZAHIRLUDDIN MIRZA","IND",282,6,1.97
"Goa",1989,20,"PONDA","GEN","PARKAR PRAKASH SHANU","IND",239,7,1.67
"Goa",1989,20,"PONDA","GEN","SIGAUNKAR PRADEEP KASHI","CPI",212,8,1.48
"Goa",1989,20,"PONDA","GEN","USMAN SHAIKH MUSSA","IND",45,9,0.31
"Goa",1989,21,"PRIOL","GEN","JALMI KASHINATH GOVIND","MAG",11766,1,72.55
"Goa",1989,21,"PRIOL","GEN","SATKAR BABAL BABUSO","INC",4013,2,24.75
"Goa",1989,21,"PRIOL","GEN","CHARI RAMESH GOVIND","IND",171,3,1.05
"Goa",1989,21,"PRIOL","GEN","NAIK GAONKAR PRABHAKAR PANDURANG","IND",134,4,0.83
"Goa",1989,21,"PRIOL","GEN","ASHOK PUTU NAIK","IND",112,5,0.69
"Goa",1989,21,"PRIOL","GEN","VILINGKAR SANTOSH VASANTRAO","IND",21,6,0.13
"Goa",1989,22,"MARCAIM","GEN","NAIK RAVI SITARAM","MAG",6561,1,43.3
"Goa",1989,22,"MARCAIM","GEN","NAIK DATTARAM DATTA","IND",45,10,0.3
"Goa",1989,22,"MARCAIM","GEN","DAMU MADDU NAIK","IND",26,11,0.17
"Goa",1989,22,"MARCAIM","GEN","VAMAN PUNDALIK KAMAT","IND",2,12,0.01
"Goa",1989,22,"MARCAIM","GEN","SHAM MAHANANDU NAIK","INC",4910,2,32.4
"Goa",1989,22,"MARCAIM","GEN","GAUNKAR BABUSO SALVO","IND",2939,3,19.39
"Goa",1989,22,"MARCAIM","GEN","KAPILEHSARKAR DHIRENDRA","IND",267,4,1.76
"Goa",1989,22,"MARCAIM","GEN","MULLA ZAHIRUDDIN MIRZA","IND",158,5,1.04
"Goa",1989,22,"MARCAIM","GEN","NAIK RAJARAM BHAGWANT","GBS",76,6,0.5
"Goa",1989,22,"MARCAIM","GEN","BADKO HIRU NAIK","IND",65,7,0.43
"Goa",1989,22,"MARCAIM","GEN","SHIVRAM K.POKLE AIAS VINOK K. POKLE","IND",53,8,0.35
"Goa",1989,22,"MARCAIM","GEN","ATMARAM NAIK PRATAPRAO SADESSAI","IND",52,9,0.34
"Goa",1989,23,"SIRODA","GEN","SIRODKAR SUBHAS ANKUSH","INC",6046,1,42.18
"Goa",1989,23,"SIRODA","GEN","DINIZ JOAQUIM DAVID","IND",36,10,0.25
"Goa",1989,23,"SIRODA","GEN","NAIK RAMDAS TOPYO","MAG",5761,2,40.19
"Goa",1989,23,"SIRODA","GEN","ROHIDAS BABURAO SHIRODKAR","IND",1039,3,7.25
"Goa",1989,23,"SIRODA","GEN","GUDINHO JOAQUIM JOAO","IND",522,4,3.64
"Goa",1989,23,"SIRODA","GEN","NAIK MHALU GANGARAM","IND",387,5,2.7
"Goa",1989,23,"SIRODA","GEN","ATMARAM SHAMBHU NAIK PRATAPRAO SARDESSAI","IND",207,6,1.44
"Goa",1989,23,"SIRODA","GEN","NAIK UMESH NORU","IND",167,7,1.17
"Goa",1989,23,"SIRODA","GEN","PEREIRA MATHEW MILAGRIES","CPM",105,8,0.73
"Goa",1989,23,"SIRODA","GEN","BORKAR YOGANAND POMA","SHS",63,9,0.44
"Goa",1989,24,"MORMUGAO","GEN","SHAIKH HASSAN HAROON","INC",5394,1,37.47
"Goa",1989,24,"MORMUGAO","GEN","VEZ JOHN MANUEL HENRIQUES","MAG",5182,2,36
"Goa",1989,24,"MORMUGAO","GEN","PARULEKAR RAVINDRA (BAABN) VASANT","IND",3310,3,22.99
"Goa",1989,24,"MORMUGAO","GEN","SALKAR ASHA DAMODAR","BJP",222,4,1.54
"Goa",1989,24,"MORMUGAO","GEN","MANDREKAR SITARAM SAULO","CPI",105,5,0.73
"Goa",1989,24,"MORMUGAO","GEN","BRITO JOSE AGNELO","IND",79,6,0.55
"Goa",1989,24,"MORMUGAO","GEN","MANDREKAR DEELIP D.","JNP(JP)",44,7,0.31
"Goa",1989,24,"MORMUGAO","GEN","DICHOLKAR SURYAKANT SHANTARAM","IND",41,8,0.28
"Goa",1989,24,"MORMUGAO","GEN","SATARDEKAR PRABHAKAR SITARAM","IND",19,9,0.13
"Goa",1989,25,"VASCO DA GAMA","GEN","D'SONZA SIMON PETER","INC",5045,1,36.91
"Goa",1989,25,"VASCO DA GAMA","GEN","MENEZAS MESQUITA WILFRED","MAG",4720,2,34.54
"Goa",1989,25,"VASCO DA GAMA","GEN","D'SOUZA JOSE PHILIP","IND",2705,3,19.79
"Goa",1989,25,"VASCO DA GAMA","GEN","TIWARI DAYAPRASAD SHIRAM","IND",705,4,5.16
"Goa",1989,25,"VASCO DA GAMA","GEN","LOTLIKAR SHIVRAM RAGHUVIR","BJP",165,5,1.21
"Goa",1989,25,"VASCO DA GAMA","GEN","HENLIKAR GANDHI","IND",154,6,1.13
"Goa",1989,25,"VASCO DA GAMA","GEN","PARULIKAR PRAKASH DATTARAM","JD",109,7,0.8
"Goa",1989,25,"VASCO DA GAMA","GEN","DEVIDAS GANIGA","IND",43,8,0.31
"Goa",1989,25,"VASCO DA GAMA","GEN","CARDOZO MENINO","IND",21,9,0.15
"Goa",1989,26,"CORTALIM","GEN","GODINHO MAUVIN","INC",5953,1,40.08
"Goa",1989,26,"CORTALIM","GEN","VALADARES FRANCISCO","IND",5117,2,34.46
"Goa",1989,26,"CORTALIM","GEN","FERNANDES ANTONIO FRANCISCO","GLP",3781,3,25.46
"Goa",1989,27,"LOUTOLIM","GEN","BARBOSA LUIS PROTO ALEIXO","INC",4073,1,37.4
"Goa",1989,27,"LOUTOLIM","GEN","FERNANDES SEDY ANTONIO","IND",3958,2,36.35
"Goa",1989,27,"LOUTOLIM","GEN","DISA CELSO","GLP",2661,3,24.44
"Goa",1989,27,"LOUTOLIM","GEN","BARRETO ANTONIO CAITANO","IND",131,4,1.2
"Goa",1989,27,"LOUTOLIM","GEN","FERNANDES JOAQUIM B.P. ANTONIO","IND",67,5,0.62
"Goa",1989,28,"BENAULIM","GEN","ALIMNO CHURCHIL BRAZ","INC",9196,1,70.44
"Goa",1989,28,"BENAULIM","GEN","PINTO NAZARIO JOSE","IND",3642,2,27.9
"Goa",1989,28,"BENAULIM","GEN","CORREIA ALPHONSO ANTONIO FRANCISCO","GLP",163,3,1.25
"Goa",1989,28,"BENAULIM","GEN","FURTADO ANTONIO DAMIAO","IND",54,4,0.41
"Goa",1989,29,"FATORDA","GEN","CARDOZ LUIS ALEX","INC",5552,1,44.79
"Goa",1989,29,"FATORDA","GEN","LOTLIKAR SURYAKANT DATTA","MAG",3687,2,29.75
"Goa",1989,29,"FATORDA","GEN","DIAS NOLASCO JOAO","IND",3016,3,24.33
"Goa",1989,29,"FATORDA","GEN","DIAS THOMAS JOAQUIM RAFAEL","IND",140,4,1.13
"Goa",1989,30,"MARGAO","GEN","NAIK ANANTA NARCINVA","IND",6447,1,51.11
"Goa",1989,30,"MARGAO","GEN","KAMAT DIGAMBAR VASANT","INC",5995,2,47.53
"Goa",1989,30,"MARGAO","GEN","RAIKAR ANIL VASUDEV","IND",125,3,0.99
"Goa",1989,30,"MARGAO","GEN","NAIK RAVINDRANATH SHANKAR","IND",47,4,0.37
"Goa",1989,31,"CURTORIM","GEN","SARDINHA COSME FRANCISCO CAETANO","INC",8876,1,68.5
"Goa",1989,31,"CURTORIM","GEN","BARBOSA AGOSTINHO SEVASTIAO","JD",3936,2,30.38
"Goa",1989,31,"CURTORIM","GEN","RODRIGUES JOAQUIM FILOMENA","IND",105,3,0.81
"Goa",1989,31,"CURTORIM","GEN","DIAS JUDE JOAO","IND",41,4,0.32
"Goa",1989,32,"NAVELIM","GEN","FALEIRO LUIZINHO JOA-QUIM (UNCONTESTED ELECTED)","INC",0,1,NA
"Goa",1989,33,"VELIM","GEN","FURTADO FARREL BENITO","INC",8962,1,78.54
"Goa",1989,33,"VELIM","GEN","RODRIGUES GABRIEL MINGUEL","JD",2256,2,19.77
"Goa",1989,33,"VELIM","GEN","FERNANDES ROQGE S. AVELINO","IND",103,3,0.9
"Goa",1989,33,"VELIM","GEN","FERNANDES SANJAY R. SANTAN","IND",40,4,0.35
"Goa",1989,33,"VELIM","GEN","D SOUZA ASHLEY FELIX","IND",39,5,0.34
"Goa",1989,33,"VELIM","GEN","WADKAR MAHADEV GUNO","IND",11,6,0.1
"Goa",1989,34,"CUNCOLIM","GEN","FERNANDES MANUEL GREGORIO","INC",4243,1,33.1
"Goa",1989,34,"CUNCOLIM","GEN","DESSAI SHEBU BABALI","MAG",3192,2,24.9
"Goa",1989,34,"CUNCOLIM","GEN","MASCARENHAS JOSEPH MINGUI","IND",2398,3,18.71
"Goa",1989,34,"CUNCOLIM","GEN","D'SOUZA ARECIO AGAPITO","IND",2338,4,18.24
"Goa",1989,34,"CUNCOLIM","GEN","VELVATKAR PRAKASH RAMNATH","IND",550,5,4.29
"Goa",1989,34,"CUNCOLIM","GEN","DESSAI YESHWANT FECHO","IND",44,6,0.34
"Goa",1989,34,"CUNCOLIM","GEN","FERNANDES MILTOM PIEDADE","IND",29,7,0.23
"Goa",1989,34,"CUNCOLIM","GEN","DESSAI RAMESH UTTAM","JD",24,8,0.19
"Goa",1989,35,"SANVORDEM","GEN","AMASHEKAR MOHAN ANANT","MAG",8737,1,59.22
"Goa",1989,35,"SANVORDEM","GEN","DESAIMADHAVRAO SHIVAJIRAO","INC",5388,2,36.52
"Goa",1989,35,"SANVORDEM","GEN","KHEDAKAR YASHWANT UTTARM","CPI",629,3,4.26
"Goa",1989,36,"SANGUEM","GEN","PRABHU DESAI RANU ANANT","MAG",7092,1,58.07
"Goa",1989,36,"SANGUEM","GEN","PANDU VASU NAIK","INC",4509,2,36.92
"Goa",1989,36,"SANGUEM","GEN","DESAI DILKUSH FOTU","IND",451,3,3.69
"Goa",1989,36,"SANGUEM","GEN","GARVALHO PHILIP CAITAN","IND",93,4,0.76
"Goa",1989,36,"SANGUEM","GEN","LOPES AGUSTIN NIKLAU","IND",52,5,0.43
"Goa",1989,36,"SANGUEM","GEN","ARUN VISHUNDAS KOSAMBE","IND",16,6,0.13
"Goa",1989,37,"CURCHOREM","GEN","DOMNICK FERNANDES","INC",8059,1,54.2
"Goa",1989,37,"CURCHOREM","GEN","PRABHU DESAI ANIL HARI","MAG",6683,2,44.94
"Goa",1989,37,"CURCHOREM","GEN","S. DESAI PRAKASH MAHADEO","JNP(JP)",128,3,0.86
"Goa",1989,38,"QUEPEM","GEN","VALIP PRAKASH SHANKAR","MAG",9229,1,63.06
"Goa",1989,38,"QUEPEM","GEN","GAUNS DESAI VOIKUNT GOVIND","INC",4919,2,33.61
"Goa",1989,38,"QUEPEM","GEN","DESAI AMRUT DIKUSH","IND",413,3,2.82
"Goa",1989,38,"QUEPEM","GEN","KHAR HAMZA ISSAK","JNP(JP)",74,4,0.51
"Goa",1989,39,"CANACONA","GEN","BANDEKAR SANJAY VIMAL","MAG",5938,1,56.55
"Goa",1989,39,"CANACONA","GEN","FERNANDES JOAO JOSE JOAQUIM S.","IND",2608,2,24.84
"Goa",1989,39,"CANACONA","GEN","KANKONKAR SURESH BHIKU","INC",1897,3,18.06
"Goa",1989,39,"CANACONA","GEN","SAWANT ANANT GANABA","IND",41,4,0.39
"Goa",1989,39,"CANACONA","GEN","VALIP SUKDO DHULO","IND",17,5,0.16
"Goa",1989,40,"POINGUINIM","GEN","VASU PAIK GAONKAR","INC",4192,1,47.06
"Goa",1989,40,"POINGUINIM","GEN","ACHARYA GOVIND RAGHU CHANDRA","SHS",4107,2,46.11
"Goa",1989,40,"POINGUINIM","GEN","PAINGUINKAR PRABHAKAR NARAYAN","IND",196,3,2.2
"Goa",1989,40,"POINGUINIM","GEN","VELIP BABU RAMA","IND",134,4,1.5
"Goa",1989,40,"POINGUINIM","GEN","JOSE VIRGILIO COUNTINHO","IND",98,5,1.1
"Goa",1989,40,"POINGUINIM","GEN","KAMAT MADHUSUDAN HARI","IND",68,6,0.76
"Goa",1989,40,"POINGUINIM","GEN","D SOUZA SILVESTRE XAVIER","IND",48,7,0.54
"Goa",1989,40,"POINGUINIM","GEN","NAIK PRASHANT MUKUND","GLP",38,8,0.43
"Goa",1989,40,"POINGUINIM","GEN","PAINGUINKAR KASHIBAI NARAYAN","IND",26,9,0.29
"Goa",1994,1,"MANDREM","GEN","PARAB SANGEETA GOPAL","INC",6989,1,50.12
"Goa",1994,1,"MANDREM","GEN","KHALAP RAMAKANT DATTARAM","MAG",6356,2,45.58
"Goa",1994,1,"MANDREM","GEN","JADHAV CHANDRAKANT SAKHARAM","BSP",290,3,2.08
"Goa",1994,1,"MANDREM","GEN","NAIK BAPLA RAYA","IND",204,4,1.46
"Goa",1994,1,"MANDREM","GEN","BHARAT KRISHNA TARI","IND",50,5,0.36
"Goa",1994,1,"MANDREM","GEN","ASOLKAR MANOHAR DATTARAM","IND",44,6,0.32
"Goa",1994,1,"MANDREM","GEN","HANJUNKAR SUNIL JAGANATH","IND",12,7,0.09
"Goa",1994,2,"PERNEM","GEN","KOTKAR PARSHURAM NAGESH","MAG",8198,1,63.1
"Goa",1994,2,"PERNEM","GEN","SALGAONKAR SHANKAR KASHINATH","INC",3919,2,30.16
"Goa",1994,2,"PERNEM","GEN","GAWANDI BABAN GANESH","IND",243,3,1.87
"Goa",1994,2,"PERNEM","GEN","KORGAONKAR RATIKANT SHANKAR","IND",213,4,1.64
"Goa",1994,2,"PERNEM","GEN","ASOLKAR ARJUN ATMARAM","BSP",176,5,1.35
"Goa",1994,2,"PERNEM","GEN","ADV. PRAKASH MAHADEV GOVEKAR","UGDP",98,6,0.75
"Goa",1994,2,"PERNEM","GEN","NARAYAN ARJUN MAYEKAR","IND",78,7,0.6
